period_id,variant,m15_n_state,range_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
q1_quick,anchor_flip,rising_n,not_range_n,18,6,0.3333333333333333,9.330000000000005,156.28,-146.95,1.0634909833276625,0.47029999999999994,0.026127777777777774,1.076501398919904,45.18,0.45180000000000003,0.206507304116866,1,0.05555555555555555,5,0.2777777777777778,12,0.6666666666666666,0.6069999999999999,0.5070388888888888,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.0,USDJPY:11|GBPJPY:4|EURJPY:2|AUDJPY:1,SHORT:18,london:8|london_newyork_overlap:7|tokyo:2|new_york:1
q1_quick,anchor_flip_pullback,falling_n,not_range_n,3,1,0.3333333333333333,4.320000000000002,31.53,-27.21,1.1587651598676958,0.13870000000000005,0.04623333333333335,1.119281045751634,27.21,0.2721,0.15876515986769577,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.6196,0.5802666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,USDJPY:2|EURUSD:1,LONG:3,london_newyork_overlap:2|london:1
q1_quick,anchor_flip_pullback,range_n,range_n,2,1,0.5,2.8,7.81,-5.01,1.558882235528942,0.0985,0.04925,1.4626585251291686,5.01,0.05009999999999999,0.5588822355289421,0,0.0,0,0.0,2,1.0,0.60385,0.27045,0.5,0.5,0.0,0.0,0.0,EURUSD:1|USDJPY:1,LONG:2,london_newyork_overlap:1|new_york:1
q1_quick,anchor_flip_pullback,rising_n,not_range_n,4,1,0.25,-16.650000000000002,31.79,-48.44,0.6562758051197358,-0.7223,-0.180575,0.6433438672723681,36.69,0.3669,-0.45380212591986924,0,0.0,1,0.25,3,0.75,0.532725,0.7882,0.5,0.25,0.25,0.25,0.0,USDJPY:2|EURJPY:1|GBPJPY:1,SHORT:4,london:2|london_newyork_overlap:2
q1_quick,anchor_range_blocked,falling_n,not_range_n,41,8,0.1951219512195122,-306.84000000000003,162.38,-469.2199999999999,0.3460636801500363,-12.966099999999999,-0.3162463414634146,0.35163988939059826,341.49,3.4149,-0.8985328999385048,8,0.1951219512195122,4,0.0975609756097561,29,0.7073170731707317,0.48427317073170734,0.6208243902439025,0.3902439024390244,0.24390243902439024,0.14634146341463414,0.0975609756097561,0.0,USDJPY:21|EURUSD:7|EURJPY:4|GBPUSD:4|GBPJPY:3|AUDJPY:2,SHORT:29|LONG:12,london_newyork_overlap:17|new_york:10|tokyo:8|london:6
q1_quick,anchor_range_blocked,rising_n,not_range_n,45,10,0.2222222222222222,-193.06,238.89000000000001,-431.94999999999993,0.5530501215418453,-8.128000000000002,-0.18062222222222227,0.5570548068381843,219.02,2.1902,-0.8814720116884303,5,0.1111111111111111,7,0.15555555555555556,33,0.7333333333333333,0.5532155555555557,0.5986133333333334,0.4222222222222222,0.3111111111111111,0.26666666666666666,0.13333333333333333,0.0,USDJPY:27|EURJPY:7|GBPJPY:7|EURUSD:2|AUDJPY:1|GBPUSD:1,SHORT:24|LONG:21,london_newyork_overlap:16|london:12|tokyo:9|new_york:8
q1_quick,anchor_range_light_only,falling_n,not_range_n,41,8,0.1951219512195122,-306.84000000000003,162.38,-469.2199999999999,0.3460636801500363,-12.966099999999999,-0.3162463414634146,0.35163988939059826,341.49,3.4149,-0.8985328999385048,8,0.1951219512195122,4,0.0975609756097561,29,0.7073170731707317,0.48427317073170734,0.6208243902439025,0.3902439024390244,0.24390243902439024,0.14634146341463414,0.0975609756097561,0.0,USDJPY:21|EURUSD:7|EURJPY:4|GBPUSD:4|GBPJPY:3|AUDJPY:2,SHORT:29|LONG:12,london_newyork_overlap:17|new_york:10|tokyo:8|london:6
q1_quick,anchor_range_light_only,range_n,range_n,4,1,0.25,-39.15,11.19,-50.339999999999996,0.22228843861740166,-1.6975,-0.424375,0.21546425105143968,39.15,0.3915,-1.0,1,0.25,0,0.0,3,0.75,0.382,0.670225,0.25,0.0,0.0,0.0,0.0,GBPJPY:2|USDJPY:2,SHORT:3|LONG:1,new_york:3|london_newyork_overlap:1
q1_quick,anchor_range_light_only,rising_n,not_range_n,43,10,0.23255813953488372,-175.14999999999998,238.89000000000001,-414.03999999999996,0.5769732393005508,-7.3749,-0.1715093023255814,0.580895390070922,201.10999999999999,2.0111,-0.8709164139028392,5,0.11627906976744186,7,0.16279069767441862,31,0.7209302325581395,0.5690534883720932,0.6058116279069767,0.4418604651162791,0.32558139534883723,0.27906976744186046,0.13953488372093023,0.0,USDJPY:26|EURJPY:7|GBPJPY:6|EURUSD:2|AUDJPY:1|GBPUSD:1,SHORT:22|LONG:21,london_newyork_overlap:16|london:12|tokyo:9|new_york:6
q1_quick,base,unknown,not_range_n,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0,USDJPY:61|GBPJPY:14|EURJPY:11|EURUSD:11|GBPUSD:6|AUDJPY:4,SHORT:65|LONG:42,london_newyork_overlap:38|new_york:27|london:21|tokyo:21
q1_quick,light,unknown,not_range_n,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0,USDJPY:11|GBPJPY:4|EURJPY:2|EURUSD:1,SHORT:12|LONG:6,london:6|new_york:6|london_newyork_overlap:5|tokyo:1
q1_quick,light_and_anchor,falling_n,not_range_n,1,0,0.0,-4.49,0,-4.49,0.0,-0.1815,-0.1815,0.0,4.49,0.0449,-1.0,0,0.0,0,0.0,1,1.0,0.8427,0.1976,1.0,1.0,0.0,0.0,0.0,USDJPY:1,SHORT:1,new_york:1
q1_quick,light_and_anchor,rising_n,not_range_n,1,1,1.0,31.07,31.07,0,inf,1.2973,1.2973,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2973,0.5243,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,new_york:1
q1_quick,light_or_anchor_exhaustion,falling_n,not_range_n,6,1,0.16666666666666666,-19.519999999999996,32.68,-52.199999999999996,0.6260536398467433,-0.8081999999999998,-0.13469999999999996,0.6171845395983327,52.199999999999996,0.522,-0.37394636015325666,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0.7577666666666666,0.5174333333333333,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,USDJPY:3|EURJPY:1|EURUSD:1|GBPJPY:1,LONG:4|SHORT:2,london_newyork_overlap:3|london:2|new_york:1
q1_quick,light_or_anchor_exhaustion,range_n,range_n,9,3,0.3333333333333333,-34.97,45.879999999999995,-80.85,0.5674706246134817,-1.4647000000000001,-0.16274444444444447,0.5650740861715711,51.26,0.5126,-0.6822083495903238,1,0.1111111111111111,1,0.1111111111111111,7,0.7777777777777778,0.5964444444444443,0.5382444444444444,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,USDJPY:6|GBPJPY:2|EURUSD:1,SHORT:7|LONG:2,new_york:4|london_newyork_overlap:3|tokyo:2
q1_quick,light_or_anchor_exhaustion,rising_n,not_range_n,19,7,0.3684210526315789,68.91999999999999,219.11999999999995,-150.2,1.458854860186418,2.9391999999999996,0.15469473684210525,1.4746386758175214,66.71000000000001,0.6671,1.0331284664967768,1,0.05263157894736842,7,0.3684210526315789,11,0.5789473684210527,0.7323210526315789,0.508457894736842,0.5789473684210527,0.47368421052631576,0.3684210526315789,0.3157894736842105,0.0,USDJPY:9|GBPJPY:5|EURJPY:4|AUDJPY:1,SHORT:16|LONG:3,london:9|london_newyork_overlap:6|new_york:2|tokyo:2
q1_quick,light_or_anchor_flip,falling_n,not_range_n,8,3,0.375,-22.230000000000004,41.9,-64.13,0.6533603617651645,-0.8642000000000002,-0.10802500000000002,0.6808597067838547,36.72,0.36719999999999997,-0.6053921568627453,0,0.0,1,0.125,7,0.875,0.6485625,0.5269125000000001,0.75,0.375,0.25,0.125,0.0,USDJPY:5|EURJPY:1|EURUSD:1|GBPJPY:1,LONG:6|SHORT:2,london_newyork_overlap:3|london:2|tokyo:2|new_york:1
q1_quick,light_or_anchor_flip,range_n,range_n,14,3,0.21428571428571427,-79.06,45.879999999999995,-124.94000000000001,0.3672162638066271,-3.3768000000000002,-0.24120000000000003,0.36043031933027764,83.36,0.8336,-0.9484165067178503,1,0.07142857142857142,1,0.07142857142857142,12,0.8571428571428571,0.4983071428571429,0.5296357142857143,0.42857142857142855,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,USDJPY:10|EURUSD:2|GBPJPY:2,SHORT:9|LONG:5,london_newyork_overlap:6|new_york:4|tokyo:4
q1_quick,light_or_anchor_flip,rising_n,not_range_n,22,7,0.3181818181818182,-4.770000000000002,187.21000000000004,-191.98,0.9751536618397753,-0.15240000000000048,-0.006927272727272749,0.9811096236799051,86.76,0.8675999999999999,-0.054979253112033215,2,0.09090909090909091,6,0.2727272727272727,14,0.6363636363636364,0.6469363636363635,0.53235,0.5,0.36363636363636365,0.2727272727272727,0.22727272727272727,0.0,USDJPY:13|GBPJPY:5|EURJPY:3|AUDJPY:1,SHORT:19|LONG:3,london:9|london_newyork_overlap:7|new_york:3|tokyo:3
q1_quick,light_or_anchor_m5pattern,falling_n,not_range_n,8,3,0.375,-22.230000000000004,41.9,-64.13,0.6533603617651645,-0.8642000000000002,-0.10802500000000002,0.6808597067838547,36.72,0.36719999999999997,-0.6053921568627453,0,0.0,1,0.125,7,0.875,0.6485625,0.5269125000000001,0.75,0.375,0.25,0.125,0.0,USDJPY:5|EURJPY:1|EURUSD:1|GBPJPY:1,LONG:6|SHORT:2,london_newyork_overlap:3|london:2|tokyo:2|new_york:1
q1_quick,light_or_anchor_m5pattern,range_n,range_n,14,3,0.21428571428571427,-79.06,45.879999999999995,-124.94000000000001,0.3672162638066271,-3.3768000000000002,-0.24120000000000003,0.36043031933027764,83.36,0.8336,-0.9484165067178503,1,0.07142857142857142,1,0.07142857142857142,12,0.8571428571428571,0.4983071428571429,0.5296357142857143,0.42857142857142855,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,USDJPY:10|EURUSD:2|GBPJPY:2,SHORT:9|LONG:5,london_newyork_overlap:6|new_york:4|tokyo:4
q1_quick,light_or_anchor_m5pattern,rising_n,not_range_n,22,7,0.3181818181818182,-4.770000000000002,187.21000000000004,-191.98,0.9751536618397753,-0.15240000000000048,-0.006927272727272749,0.9811096236799051,86.76,0.8675999999999999,-0.054979253112033215,2,0.09090909090909091,6,0.2727272727272727,14,0.6363636363636364,0.6469363636363635,0.53235,0.5,0.36363636363636365,0.2727272727272727,0.22727272727272727,0.0,USDJPY:13|GBPJPY:5|EURJPY:3|AUDJPY:1,SHORT:19|LONG:3,london:9|london_newyork_overlap:7|new_york:3|tokyo:3
q1_quick,one_anchor_flip_pullback,falling_n,not_range_n,3,1,0.3333333333333333,3.0999999999999996,31.53,-28.43,1.1090397467463946,0.13870000000000005,0.04623333333333335,1.119281045751634,28.43,0.2843,0.10903974674639465,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.6196,0.5802666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,USDJPY:2|EURUSD:1,LONG:3,london_newyork_overlap:2|london:1
q1_quick,one_anchor_flip_pullback,range_n,range_n,1,0,0.0,-5.01,0,-5.01,0.0,-0.2129,-0.2129,0.0,5.01,0.05009999999999999,-1.0,0,0.0,0,0.0,1,1.0,0.3173,0.4137,0.0,0.0,0.0,0.0,0.0,USDJPY:1,LONG:1,london_newyork_overlap:1
q1_quick,one_anchor_flip_pullback,rising_n,not_range_n,3,1,0.3333333333333333,0.7399999999999984,31.79,-31.05,1.0238325281803542,-0.037900000000000045,-0.012633333333333349,0.9717332935560858,19.3,0.193,0.03834196891191702,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.6755,0.7716666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,EURJPY:1|GBPJPY:1|USDJPY:1,SHORT:3,london_newyork_overlap:2|london:1
q1_quick,one_light_anchor_diag,falling_n,not_range_n,2,1,0.5,11.3,32.68,-21.38,1.528531337698784,0.4321999999999999,0.21609999999999996,1.4963252181901698,21.38,0.21379999999999996,0.528531337698784,0,0.0,1,0.5,1,0.5,0.90795,0.7267,1.0,0.5,0.5,0.5,0.0,EURUSD:1|GBPJPY:1,LONG:2,london_newyork_overlap:2
q1_quick,one_light_anchor_diag,range_n,range_n,3,1,0.3333333333333333,-17.630000000000003,10.71,-28.340000000000003,0.3779110797459421,-0.6975,-0.2325,0.4006187161639598,18.26,0.1826,-0.9654983570646222,0,0.0,0,0.0,3,1.0,0.43310000000000004,0.5602999999999999,0.3333333333333333,0.0,0.0,0.0,0.0,GBPJPY:2|USDJPY:1,SHORT:2|LONG:1,new_york:2|london_newyork_overlap:1
q1_quick,one_light_anchor_diag,rising_n,not_range_n,5,3,0.6,84.74,97.13,-12.39,7.8393866020984655,3.3848000000000003,0.67696,7.416682464454976,12.39,0.12390000000000001,6.8393866020984655,0,0.0,3,0.6,2,0.4,0.8501800000000002,0.50976,0.6,0.6,0.6,0.4,0.0,USDJPY:4|GBPJPY:1,SHORT:3|LONG:2,london:2|new_york:2|london_newyork_overlap:1
q1_quick,one_light_or_anchor,falling_n,not_range_n,1,0,0.0,-12.27,0,-12.27,0.0,-0.5292,-0.5292,0.0,12.27,0.1227,-1.0,0,0.0,0,0.0,1,1.0,0.0,0.6345,0.0,0.0,0.0,0.0,0.0,USDJPY:1,LONG:1,london:1
q1_quick,one_light_or_anchor,range_n,range_n,7,1,0.14285714285714285,-51.470000000000006,11.19,-62.660000000000004,0.1785828279604213,-2.1266,-0.30379999999999996,0.17980561555075594,51.470000000000006,0.5147,-1.0,0,0.0,0,0.0,7,1.0,0.4192571428571429,0.5136428571428571,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,USDJPY:5|EURUSD:1|GBPJPY:1,SHORT:5|LONG:2,tokyo:3|london_newyork_overlap:2|new_york:2
q1_quick,one_light_or_anchor,rising_n,not_range_n,12,5,0.4166666666666667,38.22000000000001,130.18,-91.96,1.4156154849934757,1.4787,0.12322499999999999,1.3873375943000839,66.33999999999999,0.6633999999999999,0.5761230027132954,1,0.08333333333333333,4,0.3333333333333333,7,0.5833333333333334,0.6484166666666666,0.5297999999999999,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.25,0.0,USDJPY:9|GBPJPY:2|AUDJPY:1,SHORT:10|LONG:2,london:4|london_newyork_overlap:3|new_york:3|tokyo:2
