period_id,variant,wave1_quality_pass_bucket,wave1_quality_bucket,mfe_1r_bucket,mfe_13r_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,wave1_only,wave1_quality_high,high,mfe_ge_1r,mfe_lt_1_3r,6,3,0.5,24.15,56.05,-31.9,1.7570532915360502,1.0712,0.17853333333333332,1.7865482047140027,20.1,0.201,1.2014925373134326,0,0.0,0,0.0,6,1.0,1.1682333333333335,0.5429166666666667,1.0,1.0,1.0,0.0,0.0
full2025_validation,wave1_only,wave1_quality_high,high,mfe_lt_1r,mfe_lt_1_3r,39,2,0.05128205128205128,-445.31000000000006,8.59,-453.90000000000003,0.01892487332011456,-18.7155,-0.47988461538461535,0.018362915407854986,445.31000000000006,4.453100000000001,-1.0,6,0.15384615384615385,0,0.0,33,0.8461538461538461,0.3836769230769231,0.5664615384615382,0.3333333333333333,0.10256410256410256,0.0,0.0,0.0
q1_quick,base,wave1_quality_low,none,mfe_ge_1r,mfe_ge_1_3r,12,12,1.0,334.5,334.5,0,inf,14.489600000000001,1.2074666666666667,inf,0.0,0.0,inf,0,0.0,11,0.9166666666666666,1,0.08333333333333333,1.3149916666666668,0.4242916666666667,1.0,1.0,1.0,1.0,0.0
q1_quick,base,wave1_quality_low,none,mfe_ge_1r,mfe_lt_1_3r,10,3,0.3,-3.1199999999999974,62.69,-65.81,0.952590791672998,-0.18970000000000042,-0.018970000000000042,0.9337732160312803,65.81,0.6581,-0.047409208327001934,1,0.1,2,0.2,7,0.7,1.16409,0.47378,1.0,1.0,1.0,0.0,0.0
q1_quick,base,wave1_quality_low,none,mfe_lt_1r,mfe_lt_1_3r,85,11,0.12941176470588237,-893.28,74.85999999999999,-968.14,0.07732352758898504,-38.022499999999994,-0.4473235294117646,0.08014457376624823,907.16,9.071599999999998,-0.9846995017416994,15,0.17647058823529413,0,0.0,70,0.8235294117647058,0.3916082352941177,0.607644705882353,0.35294117647058826,0.10588235294117647,0.0,0.0,0.0
q1_quick,light,wave1_quality_low,none,mfe_ge_1r,mfe_ge_1_3r,4,4,1.0,130.35,130.35,0,inf,5.218500000000001,1.3046250000000001,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.3046250000000001,0.5226500000000001,1.0,1.0,1.0,1.0,0.0
q1_quick,light,wave1_quality_low,none,mfe_ge_1r,mfe_lt_1_3r,2,1,0.5,29.029999999999998,32.62,-3.59,9.086350974930362,1.1499,0.57495,8.801221166892807,3.59,0.0359,8.086350974930362,0,0.0,1,0.5,1,0.5,1.28005,0.49934999999999996,1.0,1.0,1.0,0.0,0.0
q1_quick,light,wave1_quality_low,none,mfe_lt_1r,mfe_lt_1_3r,12,1,0.08333333333333333,-134.81,11.0,-145.81,0.07544064193128043,-5.518499999999999,-0.45987499999999987,0.0778986415359166,134.81,1.3481,-1.0,2,0.16666666666666666,0,0.0,10,0.8333333333333334,0.48458333333333337,0.5573583333333334,0.4166666666666667,0.25,0.0,0.0,0.0
q1_quick,light_and_wave1,wave1_quality_high,high,mfe_ge_1r,mfe_lt_1_3r,1,0,0.0,-3.74,0,-3.74,0.0,-0.1474,-0.1474,0.0,3.74,0.0374,-1.0,0,0.0,0,0.0,1,1.0,1.2628,0.4744,1.0,1.0,1.0,0.0,0.0
q1_quick,light_and_wave1,wave1_quality_high,high,mfe_lt_1r,mfe_lt_1_3r,1,0,0.0,-25.27,0,-25.27,0.0,-1.037,-1.037,0.0,25.27,0.25270000000000004,-1.0,1,1.0,0,0.0,0,0.0,0.5648,1.037,1.0,0.0,0.0,0.0,0.0
q1_quick,light_or_wave1,wave1_quality_high,high,mfe_ge_1r,mfe_ge_1_3r,2,2,1.0,33.98,33.98,0,inf,1.3818,0.6909,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.3216,0.12129999999999999,1.0,1.0,1.0,1.0,0.0
q1_quick,light_or_wave1,wave1_quality_high,high,mfe_lt_1r,mfe_lt_1_3r,10,1,0.1,-125.31,3.15,-128.45999999999998,0.024521251751517984,-5.1560999999999995,-0.5156099999999999,0.024518985186446452,125.31,1.2531,-1.0,3,0.3,0,0.0,7,0.7,0.36955,0.6126199999999999,0.4,0.1,0.0,0.0,0.0
q1_quick,light_or_wave1,wave1_quality_low,high,mfe_ge_1r,mfe_ge_1_3r,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,light_or_wave1,wave1_quality_low,high,mfe_lt_1r,mfe_lt_1_3r,4,0,0.0,-59.05,0,-59.05,0.0,-2.3981,-0.599525,0.0,59.05,0.5904999999999999,-1.0,1,0.25,0,0.0,3,0.75,0.6084,0.650325,0.5,0.5,0.0,0.0,0.0
q1_quick,light_or_wave1,wave1_quality_low,low,mfe_ge_1r,mfe_ge_1_3r,1,1,1.0,32.72,32.72,0,inf,1.3121,1.3121,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3121,0.6208,1.0,1.0,1.0,1.0,0.0
q1_quick,light_or_wave1,wave1_quality_low,low,mfe_lt_1r,mfe_lt_1_3r,1,1,1.0,11.11,11.11,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0
q1_quick,light_or_wave1,wave1_quality_low,medium,mfe_ge_1r,mfe_ge_1_3r,2,2,1.0,62.28,62.28,0,inf,2.6035,1.30175,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.30175,0.32345,1.0,1.0,1.0,1.0,0.0
q1_quick,light_or_wave1,wave1_quality_low,medium,mfe_ge_1r,mfe_lt_1_3r,1,1,1.0,32.62,32.62,0,inf,1.2973,1.2973,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2973,0.5243,1.0,1.0,1.0,0.0,0.0
q1_quick,light_or_wave1,wave1_quality_low,medium,mfe_lt_1r,mfe_lt_1_3r,5,0,0.0,-55.28,0,-55.28,0.0,-2.2722,-0.45444000000000007,0.0,55.28,0.5528,-1.0,0,0.0,0,0.0,5,1.0,0.47236,0.47424,0.4,0.2,0.0,0.0,0.0
q1_quick,light_or_wave1_exhaustion,wave1_quality_high,high,mfe_lt_1r,mfe_lt_1_3r,5,1,0.2,-51.81,3.15,-54.959999999999994,0.05731441048034935,-2.152,-0.4304,0.056802244039270686,54.96,0.5496,-0.9426855895196506,1,0.2,0,0.0,4,0.8,0.48980000000000007,0.5576800000000001,0.6,0.2,0.0,0.0,0.0
q1_quick,light_or_wave1_exhaustion,wave1_quality_low,high,mfe_ge_1r,mfe_ge_1_3r,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,light_or_wave1_exhaustion,wave1_quality_low,high,mfe_lt_1r,mfe_lt_1_3r,5,0,0.0,-66.77,0,-66.77,0.0,-2.7125,-0.5425,0.0,66.77,0.6677,-1.0,1,0.2,0,0.0,4,0.8,0.51786,0.58314,0.4,0.4,0.0,0.0,0.0
q1_quick,light_or_wave1_exhaustion,wave1_quality_low,low,mfe_ge_1r,mfe_ge_1_3r,1,1,1.0,32.72,32.72,0,inf,1.3121,1.3121,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3121,0.6208,1.0,1.0,1.0,1.0,0.0
q1_quick,light_or_wave1_exhaustion,wave1_quality_low,low,mfe_lt_1r,mfe_lt_1_3r,1,1,1.0,11.0,11.0,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0
q1_quick,light_or_wave1_exhaustion,wave1_quality_low,medium,mfe_ge_1r,mfe_ge_1_3r,2,2,1.0,64.12,64.12,0,inf,2.6035,1.30175,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.30175,0.32345,1.0,1.0,1.0,1.0,0.0
q1_quick,light_or_wave1_exhaustion,wave1_quality_low,medium,mfe_ge_1r,mfe_lt_1_3r,1,1,1.0,32.62,32.62,0,inf,1.2973,1.2973,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2973,0.5243,1.0,1.0,1.0,0.0,0.0
q1_quick,light_or_wave1_exhaustion,wave1_quality_low,medium,mfe_lt_1r,mfe_lt_1_3r,6,0,0.0,-79.08,0,-79.08,0.0,-3.2722,-0.5453666666666667,0.0,79.08,0.7908000000000001,-1.0,1,0.16666666666666666,0,0.0,5,0.8333333333333334,0.43175,0.5618666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0
q1_quick,one_light_or_wave1,wave1_quality_high,high,mfe_ge_1r,mfe_ge_1_3r,2,2,1.0,34.01,34.01,0,inf,1.3818,0.6909,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.3216,0.12129999999999999,1.0,1.0,1.0,1.0,0.0
q1_quick,one_light_or_wave1,wave1_quality_high,high,mfe_lt_1r,mfe_lt_1_3r,7,1,0.14285714285714285,-85.18,3.15,-88.32999999999998,0.035661723083889964,-3.4679,-0.49541428571428575,0.036025017373175816,85.18,0.8518000000000001,-1.0,2,0.2857142857142857,0,0.0,5,0.7142857142857143,0.36140000000000005,0.634,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0
q1_quick,one_light_or_wave1,wave1_quality_low,high,mfe_ge_1r,mfe_ge_1_3r,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,one_light_or_wave1,wave1_quality_low,high,mfe_lt_1r,mfe_lt_1_3r,1,0,0.0,-9.41,0,-9.41,0.0,-0.409,-0.409,0.0,9.41,0.0941,-1.0,0,0.0,0,0.0,1,1.0,0.2553,0.5248,0.0,0.0,0.0,0.0,0.0
q1_quick,one_light_or_wave1,wave1_quality_low,low,mfe_ge_1r,mfe_ge_1_3r,1,1,1.0,32.72,32.72,0,inf,1.3121,1.3121,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3121,0.6208,1.0,1.0,1.0,1.0,0.0
q1_quick,one_light_or_wave1,wave1_quality_low,low,mfe_lt_1r,mfe_lt_1_3r,1,1,1.0,11.07,11.07,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0
q1_quick,one_light_or_wave1,wave1_quality_low,medium,mfe_ge_1r,mfe_lt_1_3r,1,1,1.0,32.62,32.62,0,inf,1.2973,1.2973,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2973,0.5243,1.0,1.0,1.0,0.0,0.0
q1_quick,one_light_or_wave1,wave1_quality_low,medium,mfe_lt_1r,mfe_lt_1_3r,3,0,0.0,-44.88,0,-44.88,0.0,-1.8386000000000002,-0.6128666666666668,0.0,44.88,0.4488000000000001,-1.0,0,0.0,0,0.0,3,1.0,0.3682,0.6405,0.3333333333333333,0.0,0.0,0.0,0.0
q1_quick,one_light_wave1_diag,wave1_quality_low,high,mfe_ge_1r,mfe_ge_1_3r,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,one_light_wave1_diag,wave1_quality_low,high,mfe_lt_1r,mfe_lt_1_3r,2,0,0.0,-17.810000000000002,0,-17.810000000000002,0.0,-0.7234,-0.3617,0.0,17.810000000000002,0.17810000000000004,-1.0,0,0.0,0,0.0,2,1.0,0.20550000000000002,0.41960000000000003,0.0,0.0,0.0,0.0,0.0
q1_quick,one_light_wave1_diag,wave1_quality_low,low,mfe_ge_1r,mfe_ge_1_3r,1,1,1.0,32.72,32.72,0,inf,1.3121,1.3121,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3121,0.6208,1.0,1.0,1.0,1.0,0.0
q1_quick,one_light_wave1_diag,wave1_quality_low,low,mfe_lt_1r,mfe_lt_1_3r,1,1,1.0,10.71,10.71,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0
q1_quick,one_light_wave1_diag,wave1_quality_low,medium,mfe_ge_1r,mfe_ge_1_3r,1,1,1.0,32.68,32.68,0,inf,1.303,1.303,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.303,0.553,1.0,1.0,1.0,1.0,0.0
q1_quick,one_light_wave1_diag,wave1_quality_low,medium,mfe_ge_1r,mfe_lt_1_3r,1,1,1.0,32.62,32.62,0,inf,1.2973,1.2973,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2973,0.5243,1.0,1.0,1.0,0.0,0.0
q1_quick,one_light_wave1_diag,wave1_quality_low,medium,mfe_lt_1r,mfe_lt_1_3r,3,0,0.0,-44.3,0,-44.3,0.0,-1.8386000000000002,-0.6128666666666668,0.0,44.3,0.443,-1.0,0,0.0,0,0.0,3,1.0,0.3682,0.6405,0.3333333333333333,0.0,0.0,0.0,0.0
q1_quick,one_wave1_only,wave1_quality_high,high,mfe_ge_1r,mfe_ge_1_3r,2,2,1.0,34.01,34.01,0,inf,1.3818,0.6909,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.3216,0.12129999999999999,1.0,1.0,1.0,1.0,0.0
q1_quick,one_wave1_only,wave1_quality_high,high,mfe_lt_1r,mfe_lt_1_3r,10,1,0.1,-107.19999999999999,3.15,-110.35,0.028545536927956503,-4.4198,-0.44198000000000004,0.028487273046995203,107.19999999999999,1.0719999999999998,-1.0,2,0.2,0,0.0,8,0.8,0.34515,0.5671599999999999,0.3,0.1,0.0,0.0,0.0
q1_quick,wave1_diag,wave1_quality_high,high,mfe_ge_1r,mfe_ge_1_3r,1,1,1.0,1.6,1.6,0,inf,0.0809,0.0809,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.3423,0.1585,1.0,1.0,1.0,1.0,0.0
q1_quick,wave1_diag,wave1_quality_high,high,mfe_lt_1r,mfe_lt_1_3r,6,1,0.16666666666666666,-88.97999999999999,3.15,-92.13,0.034190817323347444,-3.795,-0.6325,0.03302247362788564,88.97999999999999,0.8897999999999999,-1.0,3,0.5,0,0.0,3,0.5,0.4751166666666667,0.7385666666666667,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0
q1_quick,wave1_diag,wave1_quality_low,high,mfe_ge_1r,mfe_ge_1_3r,7,7,1.0,212.32,212.32,0,inf,9.1523,1.3074714285714286,inf,0.0,0.0,inf,0,0.0,7,1.0,0,0.0,1.3116,0.45008571428571426,1.0,1.0,1.0,1.0,0.0
q1_quick,wave1_diag,wave1_quality_low,high,mfe_ge_1r,mfe_lt_1_3r,4,1,0.25,-2.6799999999999997,1.82,-4.5,0.40444444444444444,-0.12079999999999999,-0.030199999999999998,0.3880445795339413,4.5,0.045,-0.5955555555555555,0,0.0,0,0.0,4,1.0,1.1677749999999998,0.19015,1.0,1.0,1.0,0.0,0.0
q1_quick,wave1_diag,wave1_quality_low,high,mfe_lt_1r,mfe_lt_1_3r,27,2,0.07407407407407407,-317.91999999999996,19.479999999999997,-337.4,0.05773562537048014,-13.536100000000001,-0.501337037037037,0.05943786262724524,317.91999999999996,3.1791999999999994,-1.0,4,0.14814814814814814,0,0.0,23,0.8518518518518519,0.39777407407407417,0.6143111111111111,0.2962962962962963,0.1111111111111111,0.0,0.0,0.0
q1_quick,wave1_diag,wave1_quality_low,low,mfe_ge_1r,mfe_ge_1_3r,1,1,1.0,30.21,30.21,0,inf,1.3121,1.3121,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3121,0.6208,1.0,1.0,1.0,1.0,0.0
q1_quick,wave1_diag,wave1_quality_low,low,mfe_lt_1r,mfe_lt_1_3r,2,1,0.5,-0.16000000000000014,8.97,-9.13,0.9824753559693319,0.0912,0.0456,1.2432,9.13,0.0913,-0.01752464403066814,0,0.0,0,0.0,2,1.0,0.4918,0.3882,0.5,0.0,0.0,0.0,0.0
q1_quick,wave1_diag,wave1_quality_low,medium,mfe_ge_1r,mfe_ge_1_3r,3,3,1.0,90.37,90.37,0,inf,3.9443,1.3147666666666666,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.3147666666666666,0.3872,1.0,1.0,1.0,1.0,0.0
q1_quick,wave1_diag,wave1_quality_low,medium,mfe_ge_1r,mfe_lt_1_3r,6,2,0.3333333333333333,-0.4399999999999977,60.870000000000005,-61.31,0.9928233567117926,-0.06890000000000018,-0.011483333333333364,0.9741657292838395,61.31,0.6131,-0.007176643288207433,1,0.16666666666666666,2,0.3333333333333333,3,0.5,1.1616333333333333,0.6628666666666666,1.0,1.0,1.0,0.0,0.0
q1_quick,wave1_diag,wave1_quality_low,medium,mfe_lt_1r,mfe_lt_1_3r,35,5,0.14285714285714285,-323.78,32.849999999999994,-356.62999999999994,0.09211227322435017,-13.895500000000004,-0.3970142857142858,0.09307182717096889,337.65999999999997,3.3766,-0.9588935615708108,5,0.14285714285714285,0,0.0,30,0.8571428571428571,0.4019514285714285,0.5588171428571429,0.37142857142857144,0.08571428571428572,0.0,0.0,0.0
q1_quick,wave1_diag,wave1_quality_low,no_candidate,mfe_lt_1r,mfe_lt_1_3r,14,2,0.14285714285714285,-142.25,10.41,-152.66,0.06819075068780296,-6.0333999999999985,-0.43095714285714276,0.06733652805688671,142.25,1.4224999999999999,-1.0,3,0.21428571428571427,0,0.0,11,0.7857142857142857,0.3243214285714286,0.6745214285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0
q1_quick,wave1_diag,wave1_quality_low,poor,mfe_lt_1r,mfe_lt_1_3r,1,0,0.0,-20.19,0,-20.19,0.0,-0.8537,-0.8537,0.0,20.19,0.2019,-1.0,0,0.0,0,0.0,1,1.0,0.1037,0.8537,0.0,0.0,0.0,0.0,0.0
q1_quick,wave1_only,wave1_quality_high,high,mfe_ge_1r,mfe_ge_1_3r,2,2,1.0,33.98,33.98,0,inf,1.3818,0.6909,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.3216,0.12129999999999999,1.0,1.0,1.0,1.0,0.0
q1_quick,wave1_only,wave1_quality_high,high,mfe_lt_1r,mfe_lt_1_3r,12,1,0.08333333333333333,-138.91,3.15,-142.05999999999997,0.02217372941010841,-5.7153,-0.476275,0.02217317661551096,138.91,1.3890999999999998,-1.0,3,0.25,0,0.0,9,0.75,0.36075833333333335,0.5805916666666665,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0
