entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_alignment_mode,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,entry,exit,stop_loss,take_profit,risk_price,result_r,initial_stop_loss_price,current_stop_loss_price,break_even_enabled,break_even_triggered,break_even_trigger_type,break_even_trigger_r,break_even_trigger_time,bars_to_break_even,max_favorable_r_before_exit,max_adverse_r_before_exit,exit_type,full_sl_exit,break_even_exit,tp_exit,time_exit,result_r_before_be,result_r_after_be,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id,break_even_mode,run_id,scenario_id,scenario_name,scenario_mode,htf_alignment_id,htf_alignment_value,break_even_id,break_even_value,preset,tester_ini,year,month,symbol_break_even,session_break_even,entry_pattern_break_even
2025.06.19 10:15:00,2025.06.19 13:56:49,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.06.19 10:00:00,10,7,16,london,2025.06.19 07:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,145.25600000,PERIOD_M15,h1_confirmed_h4_not_opposite,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,145.34400000,145.25700000,145.34900000,current_day_high,0.0316,session_high|opening_range_high|neckline_level,145.34400000,false,true,true,false,1.50,145.72000000,145.34100000,145.72000000,145.08800000,145.72000000,0.25300000,1.4980,145.08800000,145.08800000,true,false,none,0.0000,,-1,1.4980,0.4269,tp,false,false,true,false,1.4980,0.0000,33.81,0.00,0.00,33.81,0.130,1.498,14,0.08764286,15.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,618,break_even_at_1_0r,all_first120__h1_conf_h4_notopp__be_1_0r,all_first120,session_reversal_pullback_all_symbols_first120,0,h1_conf_h4_notopp,2,be_1_0r,1,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.ini,2025,2025-06,USDJPY|break_even_at_1_0r,london|break_even_at_1_0r,inverse_head_and_shoulders|break_even_at_1_0r
2025.06.20 03:15:00,2025.06.20 09:15:00,session_reversal_pullback_all_symbols_first120,USDJPY,SHORT,2025.06.20 03:00:00,3,0,9,tokyo,2025.06.20 00:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,145.24900000,PERIOD_M15,h1_confirmed_h4_not_opposite,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,145.24700000,145.18900000,145.18900000,pre_session_low,0.0359,neckline_level,145.24900000,false,true,true,false,1.50,144.74200000,145.20000000,145.35400000,145.50600000,144.74200000,0.30600000,-0.5033,145.50600000,145.50600000,true,false,none,0.0000,,-1,0.2908,0.9020,time,false,false,false,true,-0.5033,0.0000,-10.59,0.00,0.00,-10.59,0.100,1.497,24,0.10185714,20.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,620,break_even_at_1_0r,all_first120__h1_conf_h4_notopp__be_1_0r,all_first120,session_reversal_pullback_all_symbols_first120,0,h1_conf_h4_notopp,2,be_1_0r,1,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.ini,2025,2025-06,USDJPY|break_even_at_1_0r,tokyo|break_even_at_1_0r,head_and_shoulders|break_even_at_1_0r
2025.06.20 17:00:00,2025.06.20 22:36:41,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.06.20 16:45:00,16,13,22,london_newyork_overlap,2025.06.20 13:00,45,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,145.71000000,PERIOD_M15,h1_confirmed_h4_not_opposite,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,145.76300000,145.71000000,145.76300000,previous_day_high,0.0549,neckline_level,145.71000000,false,true,true,false,1.50,146.02500000,145.75300000,146.02600000,145.57100000,146.02500000,0.18200000,1.5000,145.57100000,145.57100000,true,true,price_1_0r_close,1.1703,2025.06.20 21:45:00,20,1.5000,0.2637,tp,false,false,true,false,1.1703,0.3297,33.65,0.00,0.00,33.65,0.180,1.495,22,0.10364286,15.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,622,break_even_at_1_0r,all_first120__h1_conf_h4_notopp__be_1_0r,all_first120,session_reversal_pullback_all_symbols_first120,0,h1_conf_h4_notopp,2,be_1_0r,1,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.ini,2025,2025-06,USDJPY|break_even_at_1_0r,london_newyork_overlap|break_even_at_1_0r,double_bottom|break_even_at_1_0r
2025.06.20 20:00:00,2025.06.20 22:53:19,session_reversal_pullback_all_symbols_first120,EURUSD,LONG,2025.06.20 19:45:00,19,16,1,new_york,2025.06.20 16:00,45,first_120min,true,true,3,EURUSD,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,1.15331000,PERIOD_M15,h1_confirmed_h4_not_opposite,LONG,false,H4_NONE_break_above_without_higher_pullback|H1_LONG_confirmed_break_above_swing_high,true,1.15500000,1.15366000,1.15500000,round_number,0.6132,session_high|opening_range_high|neckline_level,1.15366000,false,false,true,false,1.50,1.15689000,1.15370000,1.15158000,1.15158000,1.15689000,0.00212000,-1.0000,1.15158000,1.15158000,true,false,none,0.0000,,-1,0.2972,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-21.20,0.00,0.00,-21.20,0.100,1.505,11,0.00101857,18.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,623,break_even_at_1_0r,all_first120__h1_conf_h4_notopp__be_1_0r,all_first120,session_reversal_pullback_all_symbols_first120,0,h1_conf_h4_notopp,2,be_1_0r,1,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.ini,2025,2025-06,EURUSD|break_even_at_1_0r,new_york|break_even_at_1_0r,inverse_head_and_shoulders|break_even_at_1_0r
2025.06.23 03:15:00,2025.06.23 04:43:15,session_reversal_pullback_all_symbols_first120,EURJPY,LONG,2025.06.23 03:00:00,3,0,9,tokyo,2025.06.23 00:00,0,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,sweep_low_reclaim,sweep_reclaim_retest,168.10000000,PERIOD_M5,h1_confirmed_h4_not_opposite,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,168.27100000,168.19600000,168.27100000,pre_session_high,0.3465,session_high|opening_range_high|neckline_level,168.17500000,false,true,true,false,1.50,168.50400000,168.20100000,168.51200000,167.99900000,168.50400000,0.20200000,1.5396,167.99900000,167.99900000,true,false,none,0.0000,,-1,1.5396,0.8614,tp,false,false,true,false,1.5396,0.0000,33.91,0.00,0.00,33.91,0.160,1.500,5,0.15485714,30.00,3.600,other,false,not_invalidated,DEAL_REASON_TP,627,break_even_at_1_0r,all_first120__h1_conf_h4_notopp__be_1_0r,all_first120,session_reversal_pullback_all_symbols_first120,0,h1_conf_h4_notopp,2,be_1_0r,1,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.ini,2025,2025-06,EURJPY|break_even_at_1_0r,tokyo|break_even_at_1_0r,sweep_low_reclaim|break_even_at_1_0r
2025.06.23 03:15:00,2025.06.23 07:31:18,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.06.23 03:00:00,3,0,9,tokyo,2025.06.23 00:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,146.21200000,PERIOD_M15,h1_confirmed_h4_not_opposite,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,146.41900000,146.39700000,146.41900000,pre_session_high,0.0131,session_high|opening_range_high|neckline_level,146.39700000,false,true,true,false,1.50,146.98800000,146.41400000,146.98800000,146.03100000,146.98800000,0.38300000,1.4987,146.03100000,146.03100000,true,true,price_1_0r_close,1.2533,2025.06.23 07:00:00,16,1.4987,0.7285,tp,false,false,true,false,1.2533,0.2454,31.24,0.00,0.00,31.24,0.080,1.499,17,0.16528571,19.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,626,break_even_at_1_0r,all_first120__h1_conf_h4_notopp__be_1_0r,all_first120,session_reversal_pullback_all_symbols_first120,0,h1_conf_h4_notopp,2,be_1_0r,1,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.ini,2025,2025-06,USDJPY|break_even_at_1_0r,tokyo|break_even_at_1_0r,double_bottom|break_even_at_1_0r
2025.06.23 10:45:00,2025.06.23 11:51:23,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.06.23 10:30:00,10,7,16,london,2025.06.23 07:00,30,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,147.18000000,PERIOD_M5,h1_confirmed_h4_not_opposite,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,147.26400000,147.19800000,147.38800000,current_day_high,0.7895,session_high|opening_range_high|neckline_level,147.26400000,false,true,true,false,1.50,147.52300000,147.23800000,147.52900000,147.04800000,147.52300000,0.19000000,1.5316,147.04800000,147.04800000,true,true,price_1_0r_close,1.3000,2025.06.23 11:00:00,2,1.5316,0.7421,tp,false,false,true,false,1.3000,0.2316,33.53,0.00,0.00,33.53,0.170,1.500,4,0.15107143,15.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,630,break_even_at_1_0r,all_first120__h1_conf_h4_notopp__be_1_0r,all_first120,session_reversal_pullback_all_symbols_first120,0,h1_conf_h4_notopp,2,be_1_0r,1,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.ini,2025,2025-06,USDJPY|break_even_at_1_0r,london|break_even_at_1_0r,inverse_head_and_shoulders|break_even_at_1_0r
2025.06.23 18:00:00,2025.06.24 00:01:00,session_reversal_pullback_all_symbols_first120,EURUSD,LONG,2025.06.23 17:45:00,17,14,23,london_newyork_overlap,2025.06.23 13:00,105,first_120min,false,true,3,EURUSD,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,choch_up,first_pullback_after_choch,1.15226000,PERIOD_M15,h1_confirmed_h4_not_opposite,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,1.15399000,1.15226000,1.15399000,current_day_high,0.1941,opening_range_high|neckline_level,1.15226000,false,true,true,false,1.50,1.15931000,1.15320000,1.15742000,1.14913000,1.15931000,0.00407000,1.0369,1.14913000,1.14913000,true,true,price_1_0r_close,1.0197,2025.06.23 21:30:00,15,1.1081,0.3661,time,false,false,false,true,1.0197,0.0172,21.10,0.00,-0.30,20.80,0.050,1.501,24,0.00135714,18.00,3.100,other,false,not_invalidated,DEAL_REASON_EXPERT,632,break_even_at_1_0r,all_first120__h1_conf_h4_notopp__be_1_0r,all_first120,session_reversal_pullback_all_symbols_first120,0,h1_conf_h4_notopp,2,be_1_0r,1,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.ini,2025,2025-06,EURUSD|break_even_at_1_0r,london_newyork_overlap|break_even_at_1_0r,choch_up|break_even_at_1_0r
2025.06.24 11:15:00,2025.06.24 12:39:14,session_reversal_pullback_all_symbols_first120,EURJPY,SHORT,2025.06.24 11:00:00,11,8,17,london,2025.06.24 07:00,60,first_120min,false,true,3,EURJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,168.24900000,PERIOD_M5,h1_confirmed_h4_not_opposite,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,168.18400000,168.17100000,168.17100000,current_day_low,0.0235,session_low|opening_range_low|neckline_level,168.18400000,false,true,true,false,1.50,167.66800000,168.17900000,168.51900000,168.51900000,167.66800000,0.34000000,-1.0000,168.51900000,168.51900000,true,false,none,0.0000,,-1,0.3824,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-23.04,0.00,0.00,-23.04,0.100,1.503,5,0.15207143,30.00,4.200,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,634,break_even_at_1_0r,all_first120__h1_conf_h4_notopp__be_1_0r,all_first120,session_reversal_pullback_all_symbols_first120,0,h1_conf_h4_notopp,2,be_1_0r,1,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.ini,2025,2025-06,EURJPY|break_even_at_1_0r,london|break_even_at_1_0r,double_top|break_even_at_1_0r
2025.06.24 21:00:00,2025.06.24 22:50:49,session_reversal_pullback_all_symbols_first120,EURUSD,LONG,2025.06.24 20:45:00,20,17,2,new_york,2025.06.24 16:00,105,first_120min,false,true,3,EURUSD,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,1.16242000,PERIOD_M15,h1_confirmed_h4_not_opposite,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,1.16303000,1.16242000,1.16303000,recent_rejection_zone,0.2520,opening_range_high|neckline_level,1.16242000,false,true,true,false,1.50,1.16461000,1.16271000,1.16144000,1.16144000,1.16461000,0.00127000,-1.0000,1.16144000,1.16144000,true,false,none,0.0000,,-1,0.2205,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-22.86,0.00,0.00,-22.86,0.180,1.496,7,0.00098000,18.00,4.200,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,638,break_even_at_1_0r,all_first120__h1_conf_h4_notopp__be_1_0r,all_first120,session_reversal_pullback_all_symbols_first120,0,h1_conf_h4_notopp,2,be_1_0r,1,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.ini,2025,2025-06,EURUSD|break_even_at_1_0r,new_york|break_even_at_1_0r,double_bottom|break_even_at_1_0r
2025.06.24 21:00:00,2025.06.25 00:01:00,session_reversal_pullback_all_symbols_first120,USDJPY,SHORT,2025.06.24 20:45:00,20,17,2,new_york,2025.06.24 16:00,105,first_120min,false,true,3,USDJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,144.71500000,PERIOD_M15,h1_confirmed_h4_not_opposite,SHORT,false,H4_NONE_break_below_without_lower_pullback|H1_SHORT_confirmed_break_below_swing_low,true,144.74900000,144.71500000,144.67833333,recent_equal_highs,0.1770,opening_range_low|neckline_level,144.71500000,false,true,true,false,1.50,144.33700000,144.72400000,144.99900000,144.98200000,144.33700000,0.25800000,-1.0659,144.98200000,144.98200000,true,false,none,0.0000,,-1,0.3682,1.0659,full_sl,true,false,false,false,-1.0659,0.0000,-24.66,0.00,-1.58,-26.24,0.130,1.500,12,0.12378571,15.00,4.500,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,637,break_even_at_1_0r,all_first120__h1_conf_h4_notopp__be_1_0r,all_first120,session_reversal_pullback_all_symbols_first120,0,h1_conf_h4_notopp,2,be_1_0r,1,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.ini,2025,2025-06,USDJPY|break_even_at_1_0r,new_york|break_even_at_1_0r,head_and_shoulders|break_even_at_1_0r
2025.06.24 19:15:00,2025.06.25 01:15:00,session_reversal_pullback_all_symbols_first120,GBPUSD,LONG,2025.06.24 19:00:00,19,16,1,new_york,2025.06.24 16:00,0,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,1.36063000,PERIOD_M15,h1_confirmed_h4_not_opposite,LONG,false,H4_NONE_break_above_without_higher_pullback|H1_LONG_confirmed_break_above_swing_high,true,1.36182000,1.36160600,1.36182000,failed_breakout_level,0.0340,session_high|opening_range_high|neckline_level,1.36153000,false,true,true,false,1.50,1.36613000,1.36172000,1.36126000,1.35878000,1.36613000,0.00294000,-0.1565,1.35878000,1.35878000,true,false,none,0.0000,,-1,0.7041,0.4014,time,false,false,false,true,-0.1565,0.0000,-3.22,0.00,-0.08,-3.30,0.070,1.500,24,0.00126071,21.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,636,break_even_at_1_0r,all_first120__h1_conf_h4_notopp__be_1_0r,all_first120,session_reversal_pullback_all_symbols_first120,0,h1_conf_h4_notopp,2,be_1_0r,1,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.ini,2025,2025-06,GBPUSD|break_even_at_1_0r,new_york|break_even_at_1_0r,inverse_head_and_shoulders|break_even_at_1_0r
2025.06.25 11:15:00,2025.06.25 12:13:01,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.06.25 11:00:00,11,8,17,london,2025.06.25 07:00,60,first_120min,false,true,3,USDJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,145.34200000,PERIOD_M5,h1_confirmed_h4_not_opposite,LONG,false,H4_NONE_break_below_without_lower_pullback|H1_LONG_confirmed_break_above_swing_high,true,145.50000000,145.36500000,145.50000000,round_number,0.8160,session_high|opening_range_high|neckline_level,145.36500000,false,false,true,false,1.50,145.61200000,145.36700000,145.61300000,145.20400000,145.61200000,0.16300000,1.5092,145.20400000,145.20400000,true,false,none,0.0000,,-1,1.5092,0.8282,tp,false,false,true,false,1.5092,0.0000,33.79,0.00,0.00,33.79,0.200,1.503,3,0.12300000,15.00,4.200,other,false,not_invalidated,DEAL_REASON_TP,642,break_even_at_1_0r,all_first120__h1_conf_h4_notopp__be_1_0r,all_first120,session_reversal_pullback_all_symbols_first120,0,h1_conf_h4_notopp,2,be_1_0r,1,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.ini,2025,2025-06,USDJPY|break_even_at_1_0r,london|break_even_at_1_0r,double_bottom|break_even_at_1_0r
2025.06.25 16:30:00,2025.06.25 17:03:40,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.06.25 16:15:00,16,13,22,london_newyork_overlap,2025.06.25 13:00,15,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,145.79300000,PERIOD_M15,h1_confirmed_h4_not_opposite,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,145.91200000,145.81600000,145.91200000,pre_session_high,0.3132,neckline_level,145.79300000,false,true,true,false,1.50,146.12800000,145.85500000,145.66400000,145.67300000,146.12800000,0.18200000,-1.0495,145.67300000,145.67300000,true,false,none,0.0000,,-1,0.2363,1.0495,full_sl,true,false,false,false,-1.0495,0.0000,-23.60,0.00,0.00,-23.60,0.180,1.500,2,0.08471429,15.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,644,break_even_at_1_0r,all_first120__h1_conf_h4_notopp__be_1_0r,all_first120,session_reversal_pullback_all_symbols_first120,0,h1_conf_h4_notopp,2,be_1_0r,1,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.ini,2025,2025-06,USDJPY|break_even_at_1_0r,london_newyork_overlap|break_even_at_1_0r,double_bottom|break_even_at_1_0r
2025.06.26 10:15:00,2025.06.26 11:39:49,session_reversal_pullback_all_symbols_first120,EURJPY,SHORT,2025.06.26 10:00:00,10,7,16,london,2025.06.26 07:00,0,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,168.64400000,PERIOD_M5,h1_confirmed_h4_not_opposite,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,168.82200000,168.64400000,168.63400000,recent_equal_lows,0.0568,neckline_level,168.64400000,false,true,true,false,1.50,168.25300000,168.64900000,168.91500000,168.91300000,168.25300000,0.26400000,-1.0076,168.91300000,168.91300000,true,false,none,0.0000,,-1,0.3977,1.0076,full_sl,true,false,false,false,-1.0076,0.0000,-21.91,0.00,0.00,-21.91,0.120,1.500,5,0.15707143,30.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,646,break_even_at_1_0r,all_first120__h1_conf_h4_notopp__be_1_0r,all_first120,session_reversal_pullback_all_symbols_first120,0,h1_conf_h4_notopp,2,be_1_0r,1,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.ini,2025,2025-06,EURJPY|break_even_at_1_0r,london|break_even_at_1_0r,double_top|break_even_at_1_0r
2025.06.27 17:00:00,2025.06.27 23:00:00,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.06.27 16:45:00,16,13,22,london_newyork_overlap,2025.06.27 13:00,45,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,144.61400000,PERIOD_M15,h1_confirmed_h4_not_opposite,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,144.74000000,144.62300000,144.74000000,failed_breakout_level,0.0098,neckline_level,144.61400000,false,true,true,false,1.50,145.34600000,144.73600000,144.74600000,144.32900000,145.34600000,0.40700000,0.0246,144.32900000,144.32900000,true,false,none,0.0000,,-1,0.5012,0.5012,time,false,false,false,true,0.0246,0.0000,0.55,0.00,0.00,0.55,0.080,1.499,24,0.13692857,15.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,648,break_even_at_1_0r,all_first120__h1_conf_h4_notopp__be_1_0r,all_first120,session_reversal_pullback_all_symbols_first120,0,h1_conf_h4_notopp,2,be_1_0r,1,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_conf_h4_notopp__be_1_0r_2025.ini,2025,2025-06,USDJPY|break_even_at_1_0r,london_newyork_overlap|break_even_at_1_0r,inverse_head_and_shoulders|break_even_at_1_0r
