Time;SetupId;SignalTime;EntryTime;SignalBarTime;EntryBarTime;ExitBarTime;Symbol;Direction;StrategyName;ContextTF;PatternTF;EntryTF;SessionName;SignalPrice;EntryPrice;StopLoss;TakeProfit;RiskPoints;RewardPoints;RR;LotSize;PlannedRiskMoney;RiskPercent;PatternType;NecklinePrice;LeftPeakOrBottom;RightPeakOrBottom;FiboExtensionValue;ATRValue;SpreadPoints;ContextFilterPassed;FiboFilterPassed;ATRFilterPassed;SpreadFilterPassed;EntryReason;RejectReason;Result;ProfitMoney;ProfitR;MFE;MAE;MFE_R;MAE_R;HoldingBars;ExitReason;FilterMode;ContextFilterReason;IsExecutable;ContextEMAShort;ContextEMALong;ContextEMAShortAboveLong;ContextEMAShortSlopeATR;ContextEMALongSlopeATR;ContextPriceVsEMAShort;ContextPriceVsEMALong;HTFTrendState;PatternADX;EntryADX;PatternADXBucket;EntryADXBucket;PatternDIDirection;EntryDIDirection;PatternATR;EntryATR;PatternATRPercentile;EntryATRPercentile;PatternATRBucket;EntryATRBucket;SLDistanceATR;TPDistanceATR;DoubleTopBottomHeightATR;NecklineDistanceATR;RightPeakOrBottomDepthATR;LeftRightSymmetryRatio;BreakCandleBodyATR;BreakCandleClosePosition;BreakCandleDirectionStrength;BreakCandleStrengthBucket;ContextDirectionAligned;TrendAlignmentTag;EntryOpenCount;SameDirectionOpenCount;OppositeDirectionOpenCount;BarsSinceLastEntry;ApproximateDuplicateSetup;MFEReached05;MFEReached10;MFE05ThenSL;MFE10ThenSL;StopConditionTriggered;StopReason;DrawdownPercent;DrawdownR;AccountCurrency;AccountBalance;AccountEquity;SmallCapitalMode;SelectedSmallCapitalTier;SelectedRiskPercent;DesiredRiskMoneyUsd;CalculatedLotBeforeRounding;MinLot;LotStep;FinalLot;FinalLotReason;ActualRiskMoneyAtFinalLotUsd;EffectiveRiskPercentAtFinalLot;MarginRequired;FreeMargin;FreeMarginAfterEntryEstimate;SmallCapitalRuinTriggered;SmallCapitalRuinReason;SmallCapitalMaxDrawdownPercent;SmallCapitalMinEquityUsd;SmallCapitalMinMarginLevel;Usd100ChallengeMode;Usd100RiskWarning
2026.05.04 05:05:00;LONG_1777869900_157.069;2026.05.04 05:00:00;2026.05.04 05:05:00;2026.05.04 05:00:00;2026.05.04 05:05:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;M15;M15;M5;asia;157.1030000000;157.1230000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;double_bottom_neckline_break;157.0690000000;156.9510000000;156.9680000000;221.6346153846;0.0929285714;20.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;157.9233054437;158.6404530242;0;-0.3877168625;-0.2460267114;below;below;bearish;40.7606990430;20.1764734255;high;low;plus_di;plus_di;0.1061428571;0.0929285714;36.5000000000;91.0000000000;normal_vol;high_vol;0.0000000000;0.0000000000;1.0868562644;0.3658724058;1.0868562644;0.8559322034;0.7747886241;0.9462365591;0.7741935484;high;0;CounterTrend;0;0;0;-1;0;0;0;0;0;false;;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;false;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;false;;0.0000000000;100.0000000000;0.0000000000;false;
2026.05.04 06:50:00;SHORT_1777869000_156.588;2026.05.04 06:45:00;2026.05.04 06:50:00;2026.05.04 06:45:00;2026.05.04 06:50:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;M15;M15;M5;asia;156.3090000000;156.3200000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;double_top_neckline_break;156.5880000000;157.0440000000;157.0420000000;278.9308176101;0.1252857143;24.0000000000;1;1;1;1;double_top_neckline_close_break;trend_alignment_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;157.9233054437;158.6404530242;0;-0.3877168625;-0.2460267114;below;below;bearish;41.2383371965;42.4946731840;high;high;plus_di;minus_di;0.1152857143;0.1252857143;42.0000000000;98.0000000000;normal_vol;high_vol;0.0000000000;0.0000000000;3.6237172178;2.2269099202;3.6237172178;0.9956140351;7.1197263398;0.2733930024;0.7257933279;high;1;TrendFollow;0;0;0;-1;0;0;0;0;0;false;;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;false;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;false;;0.0000000000;100.0000000000;0.0000000000;false;
2026.05.04 15:55:00;LONG_1777908900_157.098;2026.05.04 15:50:00;2026.05.04 15:55:00;2026.05.04 15:50:00;2026.05.04 15:55:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;M15;M15;M5;new_york;157.1080000000;157.1290000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;double_bottom_neckline_break;157.0980000000;157.0140000000;157.0220000000;221.6346153846;0.0509285714;21.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;157.7264291727;158.5016031184;0;-0.3156712707;-0.2174571773;below;below;bearish;25.5729048325;29.2059935344;middle;middle;minus_di;plus_di;0.1000714286;0.0509285714;19.5000000000;44.5000000000;low_vol;normal_vol;0.0000000000;0.0000000000;1.4922861150;0.1963534362;1.4922861150;0.9047619048;0.8639551192;0.8750000000;0.7857142857;high;0;CounterTrend;0;0;0;-1;0;0;0;0;0;false;;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;false;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;false;;0.0000000000;100.0000000000;0.0000000000;false;
2026.05.04 16:40:00;SHORT_1777910400_157.014;2026.05.04 16:35:00;2026.05.04 16:40:00;2026.05.04 16:35:00;2026.05.04 16:40:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;M15;M15;M5;new_york;156.9890000000;156.9890000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;double_top_neckline_break;157.0140000000;157.1740000000;157.1760000000;278.9308176101;0.0609285714;24.0000000000;1;1;1;1;double_top_neckline_close_break;trend_alignment_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;157.6698168706;158.4478931922;0;-0.2637366248;-0.2003446527;below;below;bearish;19.6796274091;19.4041100299;low;low;minus_di;minus_di;0.1115000000;0.0609285714;36.5000000000;57.5000000000;normal_vol;normal_vol;0.0000000000;0.0000000000;2.6260257913;0.4103165299;2.6588511137;0.9876543210;0.4103165299;0.3802816901;0.3521126761;middle;1;TrendFollow;0;0;0;-1;0;0;0;0;0;false;;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;false;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;false;;0.0000000000;100.0000000000;0.0000000000;false;
2026.05.04 17:10:00;LONG_1777912500_157.095;2026.05.04 17:05:00;2026.05.04 17:10:00;2026.05.04 17:05:00;2026.05.04 17:10:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;M15;M15;M5;new_york;157.1260000000;157.1460000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;double_bottom_neckline_break;157.0950000000;156.9740000000;156.9620000000;221.6346153846;0.0627857143;21.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;157.6698168706;158.4478931922;0;-0.2637366248;-0.2003446527;below;below;bearish;21.1477176948;23.7757118873;low;middle;minus_di;plus_di;0.0965714286;0.0627857143;15.0000000000;63.5000000000;low_vol;normal_vol;0.0000000000;0.0000000000;1.9271899886;0.4937428896;2.1183162685;0.9097744361;1.1467576792;0.8191489362;0.7659574468;high;0;CounterTrend;0;0;0;-1;0;0;0;0;0;false;;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;false;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;false;;0.0000000000;100.0000000000;0.0000000000;false;
2026.05.04 17:40:00;SHORT_1777912200_156.974;2026.05.04 17:35:00;2026.05.04 17:40:00;2026.05.04 17:35:00;2026.05.04 17:40:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;M15;M15;M5;new_york;156.9600000000;156.9590000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;double_top_neckline_break;156.9740000000;157.0980000000;157.0950000000;278.9308176101;0.0614285714;20.0000000000;1;1;1;1;double_top_neckline_close_break;trend_alignment_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;157.6698168706;158.4478931922;0;-0.2637366248;-0.2003446527;below;below;bearish;19.5972612616;22.9646306086;low;middle;plus_di;minus_di;0.0952142857;0.0614285714;12.5000000000;62.0000000000;low_vol;normal_vol;0.0000000000;0.0000000000;1.9697674419;0.2279069767;1.9697674419;0.9758064516;0.6674418605;0.0571428571;0.5857142857;high;1;TrendFollow;0;0;0;-1;0;0;0;0;0;false;;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;false;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;false;;0.0000000000;100.0000000000;0.0000000000;false;
2026.05.04 18:50:00;LONG_1777917600_157.195;2026.05.04 18:45:00;2026.05.04 18:50:00;2026.05.04 18:45:00;2026.05.04 18:50:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;M15;M15;M5;new_york;157.2130000000;157.2330000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;double_bottom_neckline_break;157.1950000000;156.9390000000;156.9380000000;221.6346153846;0.0787142857;20.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;157.6698168706;158.4478931922;0;-0.2637366248;-0.2003446527;below;below;bearish;13.3971210040;30.9421772930;low;middle;plus_di;plus_di;0.1191428571;0.0787142857;46.5000000000;71.0000000000;normal_vol;high_vol;0.0000000000;0.0000000000;3.2522686025;0.2286751361;3.2649727768;0.9961089494;0.5970961887;1.0000000000;0.6527777778;high;0;CounterTrend;0;0;0;-1;0;0;0;0;0;false;;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;false;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;false;;0.0000000000;100.0000000000;0.0000000000;false;
2026.05.04 19:05:00;LONG_1777917600_157.195;2026.05.04 19:00:00;2026.05.04 19:05:00;2026.05.04 19:00:00;2026.05.04 19:05:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;M15;M15;M5;new_york;157.2270000000;157.2470000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;double_bottom_neckline_break;157.1950000000;156.9390000000;156.9380000000;221.6346153846;0.0871428571;20.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;157.6698168706;158.4478931922;0;-0.2637366248;-0.2003446527;below;below;bearish;14.5877610819;36.4622269486;low;high;plus_di;plus_di;0.1236428571;0.0871428571;50.5000000000;80.0000000000;normal_vol;high_vol;0.0000000000;0.0000000000;2.9377049180;0.3672131148;2.9491803279;0.9961089494;0.4131147541;0.8899082569;0.3302752294;middle;0;CounterTrend;0;0;0;-1;0;0;0;0;0;false;;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;false;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;false;;0.0000000000;100.0000000000;0.0000000000;false;
2026.05.04 19:30:00;LONG_1777917600_157.195;2026.05.04 19:25:00;2026.05.04 19:30:00;2026.05.04 19:25:00;2026.05.04 19:30:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;M15;M15;M5;new_york;157.2390000000;157.2600000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;double_bottom_neckline_break;157.1950000000;156.9390000000;156.9380000000;221.6346153846;0.0780714286;21.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;157.6698168706;158.4478931922;0;-0.2637366248;-0.2003446527;below;below;bearish;16.7180954659;29.7036451450;low;middle;plus_di;plus_di;0.1329285714;0.0780714286;59.5000000000;67.0000000000;normal_vol;normal_vol;0.0000000000;0.0000000000;3.2790484904;0.5635864593;3.2918572736;0.9961089494;0.6532479414;0.8125000000;0.6375000000;high;0;CounterTrend;0;0;0;-1;0;0;0;0;0;false;;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;false;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;false;;0.0000000000;100.0000000000;0.0000000000;false;
2026.05.04 20:40:00;LONG_1777917600_157.195;2026.05.04 20:35:00;2026.05.04 20:40:00;2026.05.04 20:35:00;2026.05.04 20:40:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;M15;M15;M5;new_york;157.2330000000;157.2530000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;double_bottom_neckline_break;157.1950000000;156.9390000000;156.9380000000;221.6346153846;0.0412857143;21.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;157.6306914543;158.4012699298;0;-0.1985717335;-0.1826882358;below;below;bearish;18.2414416633;34.0315922949;low;high;minus_di;minus_di;0.1177857143;0.0412857143;46.0000000000;8.0000000000;normal_vol;low_vol;0.0000000000;0.0000000000;6.2006920415;0.9204152249;6.2249134948;0.9961089494;1.0899653979;0.7968750000;0.7031250000;high;0;CounterTrend;0;0;0;-1;0;0;0;0;0;false;;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;false;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;false;;0.0000000000;100.0000000000;0.0000000000;false;
2026.05.04 21:10:00;LONG_1777917600_157.195;2026.05.04 21:05:00;2026.05.04 21:10:00;2026.05.04 21:05:00;2026.05.04 21:10:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;M15;M15;M5;new_york;157.2140000000;157.2400000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;double_bottom_neckline_break;157.1950000000;156.9390000000;156.9380000000;221.6346153846;0.0384285714;21.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;157.6306914543;158.4012699298;0;-0.1985717335;-0.1826882358;below;below;bearish;18.7595289862;30.6872414716;low;middle;minus_di;minus_di;0.1102857143;0.0384285714;39.5000000000;6.0000000000;normal_vol;low_vol;0.0000000000;0.0000000000;6.6617100372;0.4944237918;6.6877323420;0.9961089494;0.4944237918;0.7586206897;0.6551724138;middle;0;CounterTrend;0;0;0;-1;0;0;0;0;0;false;;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;false;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;false;;0.0000000000;100.0000000000;0.0000000000;false;
2026.05.04 22:00:00;SHORT_1777921500_157.126;2026.05.04 21:55:00;2026.05.04 22:00:00;2026.05.04 21:55:00;2026.05.04 22:00:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;M15;M15;M5;late_us;156.7140000000;156.7210000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;double_top_neckline_break;157.1260000000;157.2900000000;157.2940000000;278.9308176101;0.0811428571;23.0000000000;1;1;1;1;double_top_neckline_close_break;trend_alignment_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;157.6306914543;158.4012699298;0;-0.1985717335;-0.1826882358;below;below;bearish;22.1874798167;33.9861655468;middle;high;minus_di;minus_di;0.1247142857;0.0811428571;57.0000000000;75.0000000000;normal_vol;high_vol;0.0000000000;0.0000000000;2.0211267606;5.0774647887;2.0704225352;0.9761904762;5.6566901408;0.2536115570;0.7367576244;high;1;TrendFollow;0;0;0;-1;0;0;0;0;0;false;;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;false;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;false;;0.0000000000;100.0000000000;0.0000000000;false;
2026.05.05 03:25:00;LONG_1777950000_157.223;2026.05.05 03:20:00;2026.05.05 03:25:00;2026.05.05 03:20:00;2026.05.05 03:25:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;M15;M15;M5;asia;157.2290000000;157.2500000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;double_bottom_neckline_break;157.2230000000;157.1760000000;157.1790000000;515.9420289855;0.0275000000;21.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;157.5931970301;158.3556122855;0;-0.2016704505;-0.2209829886;below;below;bearish;14.1242923411;16.3870042104;low;low;minus_di;plus_di;0.0636428571;0.0275000000;0.5000000000;6.5000000000;low_vol;low_vol;0.0000000000;0.0000000000;1.6000000000;0.2181818182;1.6000000000;0.9361702128;1.1636363636;0.9268292683;0.7804878049;high;0;CounterTrend;0;0;0;-1;0;0;0;0;0;false;;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;false;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;false;;0.0000000000;100.0000000000;0.0000000000;false;
2026.05.05 03:45:00;LONG_1777950000_157.223;2026.05.05 03:40:00;2026.05.05 03:45:00;2026.05.05 03:40:00;2026.05.05 03:45:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;M15;M15;M5;asia;157.2260000000;157.2470000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;double_bottom_neckline_break;157.2230000000;157.1760000000;157.1790000000;515.9420289855;0.0286428571;21.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;157.5931970301;158.3556122855;0;-0.2016704505;-0.2209829886;below;below;bearish;15.4756449224;20.7484178045;low;low;plus_di;plus_di;0.0560000000;0.0286428571;0.5000000000;8.0000000000;low_vol;low_vol;0.0000000000;0.0000000000;1.5361596010;0.1047381546;1.5361596010;0.9361702128;0.3840399002;0.6800000000;0.4400000000;middle;0;CounterTrend;0;0;0;-1;0;0;0;0;0;false;;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;false;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;false;;0.0000000000;100.0000000000;0.0000000000;false;
2026.05.05 06:05:00;LONG_1777958700_157.223;2026.05.05 06:00:00;2026.05.05 06:05:00;2026.05.05 06:00:00;2026.05.05 06:05:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;M15;M15;M5;asia;157.2250000000;157.2450000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;double_bottom_neckline_break;157.2230000000;157.1800000000;157.1790000000;515.9420289855;0.0191428571;20.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;157.5560354082;158.3104118037;0;-0.1831387070;-0.2212852885;below;below;bearish;10.1046773104;17.5113632311;low;low;plus_di;plus_di;0.0456428571;0.0191428571;1.0000000000;0.5000000000;low_vol;low_vol;0.0000000000;0.0000000000;2.2462686567;0.1044776119;2.2985074627;0.9772727273;0.6268656716;0.8235294118;0.7058823529;high;0;CounterTrend;0;0;0;-1;0;0;0;0;0;false;;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;false;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;false;;0.0000000000;100.0000000000;0.0000000000;false;
2026.05.05 06:35:00;LONG_1777958700_157.223;2026.05.05 06:30:00;2026.05.05 06:35:00;2026.05.05 06:30:00;2026.05.05 06:35:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;M15;M15;M5;asia;157.2310000000;157.2520000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;double_bottom_neckline_break;157.2230000000;157.1800000000;157.1790000000;515.9420289855;0.0167857143;21.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;157.5560354082;158.3104118037;0;-0.1831387070;-0.2212852885;below;below;bearish;12.8283427321;17.4863445606;low;low;plus_di;plus_di;0.0427857143;0.0167857143;0.5000000000;1.0000000000;low_vol;low_vol;0.0000000000;0.0000000000;2.5617021277;0.4765957447;2.6212765957;0.9772727273;0.8340425532;1.0000000000;0.7777777778;high;0;CounterTrend;0;0;0;-1;0;0;0;0;0;false;;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;false;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;false;;0.0000000000;100.0000000000;0.0000000000;false;
2026.05.05 08:10:00;LONG_1777959900_157.263;2026.05.05 08:05:00;2026.05.05 08:10:00;2026.05.05 08:05:00;2026.05.05 08:10:00;;USDJPY;LONG;Strategy_01_NWave_ExpectedValue;M15;M15;M5;london;157.2750000000;157.2960000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;double_bottom_neckline_break;157.2630000000;157.1900000000;157.1860000000;515.9420289855;0.0206428571;20.0000000000;1;1;1;1;double_bottom_neckline_close_break;direction_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_and_atr;0;157.5294606074;158.2698858506;0;-0.1683973214;-0.2185571659;below;below;bearish;27.7957511970;34.1651329133;middle;high;plus_di;plus_di;0.0345714286;0.0206428571;0.5000000000;13.5000000000;low_vol;low_vol;0.0000000000;0.0000000000;3.5363321799;0.5813148789;3.7301038062;0.9480519481;0.7266435986;0.7000000000;0.3750000000;middle;0;CounterTrend;0;0;0;-1;0;0;0;0;0;false;;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;false;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;false;;0.0000000000;100.0000000000;0.0000000000;false;
2026.05.05 08:35:00;SHORT_1777966200_157.229;2026.05.05 08:30:00;2026.05.05 08:35:00;2026.05.05 08:30:00;2026.05.05 08:35:00;;USDJPY;SHORT;Strategy_01_NWave_ExpectedValue;H4;M15;M5;london;157.2110000000;157.2120000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;double_top_neckline_break;157.2290000000;157.2620000000;157.2660000000;90.4086265607;0.0275714286;21.0000000000;0;0;1;1;double_top_neckline_close_break;fibo_filter_failed;REJECTED;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;;FILTER_ALL;fibo_filter_failed;0;157.5294606074;158.2698858506;0;-0.1683973214;-0.2185571659;below;below;bearish;27.2005281313;27.8207220930;middle;middle;plus_di;minus_di;0.0323571429;0.0275714286;0.5000000000;23.5000000000;low_vol;low_vol;0.0000000000;0.0000000000;1.1968911917;0.6528497409;1.3419689119;0.8918918919;1.1968911917;0.1020408163;0.6734693878;high;1;TrendFollow;0;0;0;-1;0;0;0;0;0;false;;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;false;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;false;;0.0000000000;100.0000000000;0.0000000000;false;
