path,manifest_sha256,actual_sha256,status
reports/backtest/runs/20260822_tickshock_realizable_execution/events.csv,EAC7BBEBFF71CAFC70576A4E4D06D9BD6EFAF5BF34E8A4826284EB754986E2A1,EAC7BBEBFF71CAFC70576A4E4D06D9BD6EFAF5BF34E8A4826284EB754986E2A1,PASS
reports/backtest/runs/20260822_tickshock_realizable_execution/summary.csv,3AADFE299C94B98D201BFC566248FC60701D9FF9927A931F45BE4F2893DAB23D,3AADFE299C94B98D201BFC566248FC60701D9FF9927A931F45BE4F2893DAB23D,PASS
reports/backtest/runs/20260822_tickshock_realizable_execution/tick_quality.csv,084F8F6188BCB37611DA5B8943055B16CEDC9777E5216884DD7FF8A72A413ED4,084F8F6188BCB37611DA5B8943055B16CEDC9777E5216884DD7FF8A72A413ED4,PASS
reports/backtest/runs/20260822_tickshock_realizable_execution/symbol_specs.csv,0F613577AC822AC79985792E359DF284DC224DD70B350170CDF3F058858555E7,0F613577AC822AC79985792E359DF284DC224DD70B350170CDF3F058858555E7,PASS
reports/backtest/runs/20260822_tickshock_realizable_execution/research-reachability.csv,E59A11AB9E7BD31D3C2C5CAA6A839C4AF090715318AA95DC583D4C5E6AE06864,E59A11AB9E7BD31D3C2C5CAA6A839C4AF090715318AA95DC583D4C5E6AE06864,PASS
reports/backtest/runs/20260822_tickshock_realizable_execution/order-reachability.csv,8881A5ABBBBE820B9E76643E1B56B1BE950FD7AFF2C15AA191658FDA0ED18DB9,8881A5ABBBBE820B9E76643E1B56B1BE950FD7AFF2C15AA191658FDA0ED18DB9,PASS
reports/backtest/runs/20260822_tickshock_realizable_execution/csv-recount-validation.csv,366D61506959BD50BC15ED5DD9C30E70C1EAB6CB9B9E2962A469D395946C3758,366D61506959BD50BC15ED5DD9C30E70C1EAB6CB9B9E2962A469D395946C3758,PASS
reports/backtest/runs/20260822_tickshock_realizable_execution/sha256.txt,463ACDAF51B6250F20E44C5F6944714B0050FFF3E2E5F98D685E4A44B586C53E,463ACDAF51B6250F20E44C5F6944714B0050FFF3E2E5F98D685E4A44B586C53E,PASS
reports/checkpoints/tick_shock/step01_file_inventory.csv,5EFC952B6FD8A430E4FABCC49D69356AD62C625577E9391C8569AECC0167ABBC,5EFC952B6FD8A430E4FABCC49D69356AD62C625577E9391C8569AECC0167ABBC,PASS
reports/checkpoints/tick_shock/step01_checkpoint.md,8614ABBFE67A0867962C0CB20AD408C8B94EC7AB4AA4E8F4B09BD1335996A3DC,8614ABBFE67A0867962C0CB20AD408C8B94EC7AB4AA4E8F4B09BD1335996A3DC,PASS
docs/research/tick_shock/02_as_is_architecture.md,7B8EC237C1EA5037FB5770E255063BEDACADEAFE5907044DBBA101A89A6DAFD5,7B8EC237C1EA5037FB5770E255063BEDACADEAFE5907044DBBA101A89A6DAFD5,PASS
docs/research/tick_shock/02_function_catalog.md,26A0E4215428B455F994BA3D55068F8DFEEF1C80CD70A8347891D94089560668,26A0E4215428B455F994BA3D55068F8DFEEF1C80CD70A8347891D94089560668,PASS
docs/research/tick_shock/02_data_structures_and_globals.md,F16D22B66C2C5B09CDA49E66BDCFA859E75A427A961778A41A5D757663E3D5A6,F16D22B66C2C5B09CDA49E66BDCFA859E75A427A961778A41A5D757663E3D5A6,PASS
docs/research/tick_shock/02_dataflow_and_state.md,19DB8BF09AE3E0B956C658F99FFB73F0FE3F736A5C4E0C933EA0718B19FC0A70,19DB8BF09AE3E0B956C658F99FFB73F0FE3F736A5C4E0C933EA0718B19FC0A70,PASS
docs/research/tick_shock/02_known_defects.md,1EFA142B5D6910EC7CB9241F788D718F1F40E4A4F065EB68BC3F6FC31885AFAE,1EFA142B5D6910EC7CB9241F788D718F1F40E4A4F065EB68BC3F6FC31885AFAE,PASS
docs/research/tick_shock/02_refactor_targets.md,2CA081BB31A49224CC76A1CC63C7C0333E20D03A930328C88758AEA240AF2F73,2CA081BB31A49224CC76A1CC63C7C0333E20D03A930328C88758AEA240AF2F73,PASS
reports/analysis/tick_shock/step02_as_is_completion.md,6742FB93AB8B5D66D3D694B7864858B82EDC999B9F4864E0CBBDD1071003C40B,6742FB93AB8B5D66D3D694B7864858B82EDC999B9F4864E0CBBDD1071003C40B,PASS
docs/research/tick_shock/03_test_specification.md,70E9C256E64B71DBD0D811DB3BB563F92D816E3E06CA5A5DF74D9D5381B3C7E5,70E9C256E64B71DBD0D811DB3BB563F92D816E3E06CA5A5DF74D9D5381B3C7E5,PASS
docs/research/tick_shock/03_requirements_traceability.md,C218DDB1CF73DDA3AE37FAF4A439BAE84EB6805B7B3C5BB147FC37EA6F97A88F,C218DDB1CF73DDA3AE37FAF4A439BAE84EB6805B7B3C5BB147FC37EA6F97A88F,PASS
docs/research/tick_shock/03_test_oracle_calculation.md,78D1FD0003949E2A53F9C1ED8017A36458E8081392078E9C05E4B7C74B3384D8,78D1FD0003949E2A53F9C1ED8017A36458E8081392078E9C05E4B7C74B3384D8,PASS
tests/tick_shock/spec/test_cases.csv,A246F4F6D128F985D3FD1D38F6CC5FF842A42A3042E363A45F9A095160334F86,A246F4F6D128F985D3FD1D38F6CC5FF842A42A3042E363A45F9A095160334F86,PASS
tests/tick_shock/fixtures/TS-BASE-001_config.csv,93B679D9DB0E556001133EB541575680B03A20B8D37600EAA786970ABC7E1BE3,93B679D9DB0E556001133EB541575680B03A20B8D37600EAA786970ABC7E1BE3,PASS
tests/tick_shock/fixtures/TS-BASE-001_ticks.csv,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,PASS
tests/tick_shock/fixtures/TS-BASE-002_config.csv,93CE75AD25038555BDC7C9A810AD08CB57BEFE4A48A85B0D4E5B5F3EDA371CC0,93CE75AD25038555BDC7C9A810AD08CB57BEFE4A48A85B0D4E5B5F3EDA371CC0,PASS
tests/tick_shock/fixtures/TS-BASE-002_ticks.csv,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,PASS
tests/tick_shock/fixtures/TS-BROKER-001_config.csv,15734A07EB18E258B3D3C4001CC5D7932A8EA0C64C0E0020FF13A3E585B6475B,15734A07EB18E258B3D3C4001CC5D7932A8EA0C64C0E0020FF13A3E585B6475B,PASS
tests/tick_shock/fixtures/TS-BROKER-001_ticks.csv,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,PASS
tests/tick_shock/fixtures/TS-BURST-001_config.csv,548D723CBA3DFF40533BC390EE3D7EDF5CE72A3D680762CF79219DE7A1E132F5,548D723CBA3DFF40533BC390EE3D7EDF5CE72A3D680762CF79219DE7A1E132F5,PASS
tests/tick_shock/fixtures/TS-BURST-001_ticks.csv,3EAA5132C5B7D68DDEA73BBE34799DE87968A28D65869484CCF31AB62E8E1636,3EAA5132C5B7D68DDEA73BBE34799DE87968A28D65869484CCF31AB62E8E1636,PASS
tests/tick_shock/fixtures/TS-BURST-002_config.csv,32EF1F9B7F5C6D81279B29920FF9A51ADA325C37FE8B40780417A6FDDD96A3FE,32EF1F9B7F5C6D81279B29920FF9A51ADA325C37FE8B40780417A6FDDD96A3FE,PASS
tests/tick_shock/fixtures/TS-BURST-002_ticks.csv,1DCD41DE9FB5BA5B830E7AE72521FE2FC547BC1D0AB6D34C92767A8947F3957D,1DCD41DE9FB5BA5B830E7AE72521FE2FC547BC1D0AB6D34C92767A8947F3957D,PASS
tests/tick_shock/fixtures/TS-CLUSTER-001_config.csv,A578BB9BB0B2C06E727B7D8F034A29E3610BC2811F437AB740D8A643EA56A9C4,A578BB9BB0B2C06E727B7D8F034A29E3610BC2811F437AB740D8A643EA56A9C4,PASS
tests/tick_shock/fixtures/TS-CLUSTER-001_ticks.csv,0F1E3B47BDB8C6F7AE4D6627364F64BC12C5F7F49CD5B87758C69FC9768CDF57,0F1E3B47BDB8C6F7AE4D6627364F64BC12C5F7F49CD5B87758C69FC9768CDF57,PASS
tests/tick_shock/fixtures/TS-CLUSTER-002_config.csv,988AD63CB3B9DC4F3CAA44F77C61DE50003CA6A97B3DACDBB2B3DF45B8616759,988AD63CB3B9DC4F3CAA44F77C61DE50003CA6A97B3DACDBB2B3DF45B8616759,PASS
tests/tick_shock/fixtures/TS-CLUSTER-002_ticks.csv,E71491C61D56F86368B8223E588A6E32C9558D9EDD5B84D8828EB8EA6B2DAE4E,E71491C61D56F86368B8223E588A6E32C9558D9EDD5B84D8828EB8EA6B2DAE4E,PASS
tests/tick_shock/fixtures/TS-COMM-001_config.csv,BA57D5646AE777FFB445DD0E699CDA8D3530B0A825627CBCA151DE9F593D77A7,BA57D5646AE777FFB445DD0E699CDA8D3530B0A825627CBCA151DE9F593D77A7,PASS
tests/tick_shock/fixtures/TS-COMM-001_ticks.csv,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,PASS
tests/tick_shock/fixtures/TS-CSV-001_config.csv,E095F3E78B4AF7130D97F32BD80F82830C8D6E0EA4FA164DCE01504F3C42DF86,E095F3E78B4AF7130D97F32BD80F82830C8D6E0EA4FA164DCE01504F3C42DF86,PASS
tests/tick_shock/fixtures/TS-CSV-001_ticks.csv,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,PASS
tests/tick_shock/fixtures/TS-CSV-002_config.csv,08C395DDA6AE5E3DC37A78E220F64C3699531F6A4805AC65492C4AE633237360,08C395DDA6AE5E3DC37A78E220F64C3699531F6A4805AC65492C4AE633237360,PASS
tests/tick_shock/fixtures/TS-CSV-002_ticks.csv,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,PASS
tests/tick_shock/fixtures/TS-DETECT-001_config.csv,8B4A784DA8490E1DAAD82E88E7DECA94F5D0E699C36E430F196CBD6527AFA797,8B4A784DA8490E1DAAD82E88E7DECA94F5D0E699C36E430F196CBD6527AFA797,PASS
tests/tick_shock/fixtures/TS-DETECT-001_ticks.csv,53D539132319EEC0B6B4FAA29C0A8790913E34D9E4014AFC5D37F5CEB4CA6FFE,53D539132319EEC0B6B4FAA29C0A8790913E34D9E4014AFC5D37F5CEB4CA6FFE,PASS
tests/tick_shock/fixtures/TS-DUP-001_config.csv,23989042C7E56AC668C2D210D2CC32DC5B372376DE816744ADDD8E8B61943DBC,23989042C7E56AC668C2D210D2CC32DC5B372376DE816744ADDD8E8B61943DBC,PASS
tests/tick_shock/fixtures/TS-DUP-001_ticks.csv,7272F3E50938513F3516B431EFA985BF775D8006D112624E18058F8714A2CE86,7272F3E50938513F3516B431EFA985BF775D8006D112624E18058F8714A2CE86,PASS
tests/tick_shock/fixtures/TS-EFF-001_config.csv,7EEF57C1DFE0322F31DCD6B5A1F53B41FC5117ADFDECB341CED0525A042D85AB,7EEF57C1DFE0322F31DCD6B5A1F53B41FC5117ADFDECB341CED0525A042D85AB,PASS
tests/tick_shock/fixtures/TS-EFF-001_ticks.csv,7E6FA14D6C4E2FB0BD5974ED109C2BA7232692AE511E156DA67A43981D682A8A,7E6FA14D6C4E2FB0BD5974ED109C2BA7232692AE511E156DA67A43981D682A8A,PASS
tests/tick_shock/fixtures/TS-EFF-002_config.csv,3C61EA463135D7318C3A65065B69EB8D6ABDA030BE5D2FFCFB1741D93A18E336,3C61EA463135D7318C3A65065B69EB8D6ABDA030BE5D2FFCFB1741D93A18E336,PASS
tests/tick_shock/fixtures/TS-EFF-002_ticks.csv,3562A222927C153537E5B4389C56FD70BDDC3D319153B3E58302B45F70BB6ECA,3562A222927C153537E5B4389C56FD70BDDC3D319153B3E58302B45F70BB6ECA,PASS
tests/tick_shock/fixtures/TS-EXEC-LONG-001_config.csv,22F645BC82013CD4BB643DABB7BA362E1862CF5EAE0AF721C3422869BCBE7E75,22F645BC82013CD4BB643DABB7BA362E1862CF5EAE0AF721C3422869BCBE7E75,PASS
tests/tick_shock/fixtures/TS-EXEC-LONG-001_ticks.csv,941F16A393703BCF61075D294AE07F9E7BB3BCDC05FCA97B29A99096D26476EB,941F16A393703BCF61075D294AE07F9E7BB3BCDC05FCA97B29A99096D26476EB,PASS
tests/tick_shock/fixtures/TS-EXEC-SHORT-001_config.csv,22F645BC82013CD4BB643DABB7BA362E1862CF5EAE0AF721C3422869BCBE7E75,22F645BC82013CD4BB643DABB7BA362E1862CF5EAE0AF721C3422869BCBE7E75,PASS
tests/tick_shock/fixtures/TS-EXEC-SHORT-001_ticks.csv,5131CE989B40F86547A971B57AE62B3E67B541F37AF6E1FA860A2304E859B216,5131CE989B40F86547A971B57AE62B3E67B541F37AF6E1FA860A2304E859B216,PASS
tests/tick_shock/fixtures/TS-GATE-001_config.csv,894BB51C61ABE26710D0B5B2303E28A31A2A06A5F0C2F68A9CEF64AE1FDFFFFF,894BB51C61ABE26710D0B5B2303E28A31A2A06A5F0C2F68A9CEF64AE1FDFFFFF,PASS
tests/tick_shock/fixtures/TS-GATE-001_ticks.csv,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,PASS
tests/tick_shock/fixtures/TS-INT-001_config.csv,3F76582BAB07BD6750E57050CA37224922D9297045E96ABCE19F9FF082C30FF6,3F76582BAB07BD6750E57050CA37224922D9297045E96ABCE19F9FF082C30FF6,PASS
tests/tick_shock/fixtures/TS-INT-001_ticks.csv,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,PASS
tests/tick_shock/fixtures/TS-INVALID-001_config.csv,B7467D61C56E6EDD69527CBCCA831B81DE9ACAF5A66856EDB7C6C8181DE38E12,B7467D61C56E6EDD69527CBCCA831B81DE9ACAF5A66856EDB7C6C8181DE38E12,PASS
tests/tick_shock/fixtures/TS-INVALID-001_ticks.csv,91C045EC5D50FE037E32595CD6C80FD77E022FB6CFF0E06D921371BA1F6CDB73,91C045EC5D50FE037E32595CD6C80FD77E022FB6CFF0E06D921371BA1F6CDB73,PASS
tests/tick_shock/fixtures/TS-MERGE-001_config.csv,7A48BF73C635E3D340AD0E91200571300277925167A3643AB822320D4698E389,7A48BF73C635E3D340AD0E91200571300277925167A3643AB822320D4698E389,PASS
tests/tick_shock/fixtures/TS-MERGE-001_ticks.csv,6457F20A0B529151AA40F603C71B808463569F10E87C13456DE27893BFC56CBF,6457F20A0B529151AA40F603C71B808463569F10E87C13456DE27893BFC56CBF,PASS
tests/tick_shock/fixtures/TS-MERGE-002_config.csv,A9BAE56984981190792CA90008C5EFFE23995F21E7EB5ABF9EF483290CC73A31,A9BAE56984981190792CA90008C5EFFE23995F21E7EB5ABF9EF483290CC73A31,PASS
tests/tick_shock/fixtures/TS-MERGE-002_ticks.csv,A94E69C221362DA8E834F4508E429B16A7F3153554361B9B6DF12282002EAA01,A94E69C221362DA8E834F4508E429B16A7F3153554361B9B6DF12282002EAA01,PASS
tests/tick_shock/fixtures/TS-MOVE-001_config.csv,30A20F7BC80E2B7E86B8AD895800731A38998AE121B76C5365F0F2BD18CB0642,30A20F7BC80E2B7E86B8AD895800731A38998AE121B76C5365F0F2BD18CB0642,PASS
tests/tick_shock/fixtures/TS-MOVE-001_ticks.csv,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,PASS
tests/tick_shock/fixtures/TS-MULTI-001_config.csv,D49D2E400FFF3F8CA2A5E95C47F89F3376AB500FE93B874805179CFE90A6CB16,D49D2E400FFF3F8CA2A5E95C47F89F3376AB500FE93B874805179CFE90A6CB16,PASS
tests/tick_shock/fixtures/TS-MULTI-001_ticks.csv,82B03F09303B025B243A9DC80D5DD751E45EDEFC74D149A68D6FFFB8C8A24F87,82B03F09303B025B243A9DC80D5DD751E45EDEFC74D149A68D6FFFB8C8A24F87,PASS
tests/tick_shock/fixtures/TS-NOREACCEL-001_config.csv,9130C3457A213D9057F1C47A344A33319474E7A94B43239A7F6FC341D1302175,9130C3457A213D9057F1C47A344A33319474E7A94B43239A7F6FC341D1302175,PASS
tests/tick_shock/fixtures/TS-NOREACCEL-001_ticks.csv,E2103C532E2770C86C6726F165A1933C18E6C3D8DFEFA2307A0A871E09DA27E9,E2103C532E2770C86C6726F165A1933C18E6C3D8DFEFA2307A0A871E09DA27E9,PASS
tests/tick_shock/fixtures/TS-ORDER-001_config.csv,8E4C833971FF2D29472F46033E59613E1BDFE5CCEE34562D248EEFED4F905D92,8E4C833971FF2D29472F46033E59613E1BDFE5CCEE34562D248EEFED4F905D92,PASS
tests/tick_shock/fixtures/TS-ORDER-001_ticks.csv,1D07C44D8F880579EE0EF2D1C45A32ACABBF73C122FED15D743ED9921F5DB20E,1D07C44D8F880579EE0EF2D1C45A32ACABBF73C122FED15D743ED9921F5DB20E,PASS
tests/tick_shock/fixtures/TS-ORDER-002_config.csv,C71FF23E54D5FCD73C5E7D5F8FB18D47F409ED75017F0BA64864B7A1F915D948,C71FF23E54D5FCD73C5E7D5F8FB18D47F409ED75017F0BA64864B7A1F915D948,PASS
tests/tick_shock/fixtures/TS-ORDER-002_ticks.csv,E53C0768D2397186E67677CF6185C3ADA891D4E5DD3181046C1D65A940C8A16F,E53C0768D2397186E67677CF6185C3ADA891D4E5DD3181046C1D65A940C8A16F,PASS
tests/tick_shock/fixtures/TS-ORDER-003_config.csv,3270D45062D912E48982F6841BC51851A6428075C9CCB1F00ECB3A3A8A2979DE,3270D45062D912E48982F6841BC51851A6428075C9CCB1F00ECB3A3A8A2979DE,PASS
tests/tick_shock/fixtures/TS-ORDER-003_ticks.csv,2CD21295F8C1DD1D680EC4C4861F980B294136064C09C86517B2D827BF3F9E1A,2CD21295F8C1DD1D680EC4C4861F980B294136064C09C86517B2D827BF3F9E1A,PASS
tests/tick_shock/fixtures/TS-PARTIAL-001_config.csv,9B7FA7F6EBC2BAC1E8A2A2EE317DCF4758FA32158DADF321F1D146D454D29E9D,9B7FA7F6EBC2BAC1E8A2A2EE317DCF4758FA32158DADF321F1D146D454D29E9D,PASS
tests/tick_shock/fixtures/TS-PARTIAL-001_ticks.csv,DC23D122D7F625855443C4008813A1B03B20A36B62D9D18DD5E138D55EFE0F53,DC23D122D7F625855443C4008813A1B03B20A36B62D9D18DD5E138D55EFE0F53,PASS
tests/tick_shock/fixtures/TS-PB-001_config.csv,34B67DFDBB5FD8A8BADC890A7708BE5AC26F698D16E636C8089FA095EF80B6C5,34B67DFDBB5FD8A8BADC890A7708BE5AC26F698D16E636C8089FA095EF80B6C5,PASS
tests/tick_shock/fixtures/TS-PB-001_ticks.csv,3C55AE10ECA28A0FA6AF624E6740DB2FDC3C069EF6F2109BD25FCF4A2CDB973B,3C55AE10ECA28A0FA6AF624E6740DB2FDC3C069EF6F2109BD25FCF4A2CDB973B,PASS
tests/tick_shock/fixtures/TS-PB-002_config.csv,9DCCE7590884DC0DD9FDFFA2373A882B52BB64D8BAAFD615EFA1BDFEA09EFD66,9DCCE7590884DC0DD9FDFFA2373A882B52BB64D8BAAFD615EFA1BDFEA09EFD66,PASS
tests/tick_shock/fixtures/TS-PB-002_ticks.csv,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,PASS
tests/tick_shock/fixtures/TS-PB-003_config.csv,698299A523EB839A90F17DCC6575405613DFB21D9C549587A3DC0763A3473BC7,698299A523EB839A90F17DCC6575405613DFB21D9C549587A3DC0763A3473BC7,PASS
tests/tick_shock/fixtures/TS-PB-003_ticks.csv,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,PASS
tests/tick_shock/fixtures/TS-PCT-001_config.csv,83CF8DEE2CF16BFB4F3E011ABE4A51C8CA169FAE4480775B4CCF268CDE053A1A,83CF8DEE2CF16BFB4F3E011ABE4A51C8CA169FAE4480775B4CCF268CDE053A1A,PASS
tests/tick_shock/fixtures/TS-PCT-001_ticks.csv,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,PASS
tests/tick_shock/fixtures/TS-POLICY-001_config.csv,539D18A1D54F804FEDCBD5E1C7FFF85050754BBB68F560E97F0EDAD00F01BBE8,539D18A1D54F804FEDCBD5E1C7FFF85050754BBB68F560E97F0EDAD00F01BBE8,PASS
tests/tick_shock/fixtures/TS-POLICY-001_ticks.csv,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,PASS
tests/tick_shock/fixtures/TS-POSITION-001_config.csv,89399EC955082843841E9788257D172A84FBE01B100E463499877A2BB9E7E52D,89399EC955082843841E9788257D172A84FBE01B100E463499877A2BB9E7E52D,PASS
tests/tick_shock/fixtures/TS-POSITION-001_ticks.csv,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,EA0C10B1E6C4496B2969121E4D4393460854018A1DDAC43C2DC3D8A8AD540138,PASS
tests/tick_shock/fixtures/TS-PROV-001_config.csv,DF1DD53AB65C02AAF6173EE3B05C6126EE0BBBFF009E6D64C256EA1412097D92,DF1DD53AB65C02AAF6173EE3B05C6126EE0BBBFF009E6D64C256EA1412097D92,PASS
