response_episode_id,start_msc,end_confirmed_msc,market_clusters,representative_events,window_end_msc,partition
827,1741602443250,1741602443250,1,1,1741602563250,DISCOVERY
828,1741602604750,1741602872500,6,6,1741602992500,DISCOVERY
829,1741603141250,1741603141250,1,1,1741603261250,DISCOVERY
830,1741603545500,1741603545500,1,1,1741603665500,DISCOVERY
831,1741603750000,1741603833500,3,3,1741603953500,DISCOVERY
832,1741603955000,1741603955000,1,1,1741604075000,DISCOVERY
833,1741604103750,1741604246750,9,9,1741604366750,DISCOVERY
834,1741604401000,1741604773500,12,12,1741604893500,DISCOVERY
835,1741605005250,1741605062000,2,2,1741605182000,DISCOVERY
836,1741605204500,1741605902500,17,17,1741606022500,DISCOVERY
837,1741606192500,1741606192500,1,1,1741606312500,DISCOVERY
838,1741606365250,1741606428750,2,2,1741606548750,DISCOVERY
839,1741606561750,1741607137750,11,11,1741607257750,DISCOVERY
840,1741607321500,1741607668500,6,6,1741607788500,DISCOVERY
841,1741607995750,1741607995750,1,1,1741608115750,DISCOVERY
842,1741608933500,1741608976500,2,2,1741609096500,DISCOVERY
843,1741609269750,1741609411250,3,3,1741609531250,DISCOVERY
844,1741610054750,1741610054750,1,1,1741610174750,DISCOVERY
845,1741610440000,1741610440000,1,1,1741610560000,DISCOVERY
846,1741610626000,1741610626000,1,1,1741610746000,DISCOVERY
847,1741611040000,1741611040000,1,1,1741611160000,DISCOVERY
848,1741611653250,1741611653250,1,1,1741611773250,DISCOVERY
849,1741611955250,1741611955250,1,1,1741612075250,DISCOVERY
850,1741613102000,1741613208250,3,3,1741613328250,DISCOVERY
851,1741613523250,1741613523250,1,1,1741613643250,DISCOVERY
852,1741613722500,1741613722500,1,1,1741613842500,DISCOVERY
853,1741614214500,1741614261000,2,2,1741614381000,DISCOVERY
854,1741614421750,1741614421750,1,1,1741614541750,DISCOVERY
855,1741615441500,1741615615500,19,19,1741615735500,DISCOVERY
856,1741615875250,1741615875250,1,1,1741615995250,DISCOVERY
857,1741616066000,1741616251500,5,5,1741616371500,DISCOVERY
858,1741616633750,1741616633750,1,1,1741616753750,DISCOVERY
859,1741616913250,1741616913250,1,1,1741617033250,DISCOVERY
860,1741617121250,1741617175750,2,2,1741617295750,DISCOVERY
861,1741617300250,1741617300250,1,1,1741617420250,DISCOVERY
862,1741617666250,1741617666250,1,1,1741617786250,DISCOVERY
863,1741618237500,1741618237500,1,1,1741618357500,DISCOVERY
864,1741619077250,1741619077250,1,1,1741619197250,DISCOVERY
865,1741619518000,1741619518000,1,1,1741619638000,DISCOVERY
866,1741620197000,1741620291500,2,2,1741620411500,DISCOVERY
867,1741620566500,1741620566500,1,1,1741620686500,DISCOVERY
868,1741620716750,1741620716750,1,1,1741620836750,DISCOVERY
869,1741621298250,1741621342000,3,3,1741621462000,DISCOVERY
870,1741621845000,1741621845000,1,1,1741621965000,DISCOVERY
871,1741621982500,1741622030750,2,2,1741622150750,DISCOVERY
872,1741622299250,1741622415250,2,2,1741622535250,DISCOVERY
873,1741622641250,1741622641250,1,1,1741622761250,DISCOVERY
874,1741622863250,1741622863250,1,1,1741622983250,DISCOVERY
875,1741623010750,1741623036000,4,4,1741623156000,DISCOVERY
876,1741623358250,1741623358250,1,1,1741623478250,DISCOVERY
877,1741623804750,1741623910250,2,2,1741624030250,DISCOVERY
878,1741624237750,1741624527750,6,6,1741624647750,DISCOVERY
879,1741624695750,1741624733500,4,4,1741624853500,DISCOVERY
880,1741624918750,1741624967250,2,2,1741625087250,DISCOVERY
881,1741625254000,1741625254000,1,1,1741625374000,DISCOVERY
882,1741625512500,1741625512500,1,1,1741625632500,DISCOVERY
883,1741625659250,1741625659250,1,1,1741625779250,DISCOVERY
884,1741625844750,1741626035250,3,3,1741626155250,DISCOVERY
885,1741626166500,1741626296500,3,3,1741626416500,DISCOVERY
886,1741626536250,1741627007250,10,10,1741627127250,DISCOVERY
887,1741627620500,1741627620500,1,1,1741627740500,DISCOVERY
888,1741627759500,1741627997250,7,7,1741628117250,DISCOVERY
889,1741628147000,1741628266250,3,3,1741628386250,DISCOVERY
890,1741628391250,1741628408500,2,2,1741628528500,DISCOVERY
891,1741628614750,1741628614750,1,1,1741628734750,DISCOVERY
892,1741628826750,1741628826750,1,1,1741628946750,DISCOVERY
893,1741629080750,1741629080750,1,1,1741629200750,DISCOVERY
894,1741629366250,1741629366250,1,1,1741629486250,DISCOVERY
895,1741629601000,1741629607250,3,3,1741629727250,DISCOVERY
896,1741630261500,1741630261500,1,1,1741630381500,DISCOVERY
897,1741630433750,1741630433750,1,1,1741630553750,DISCOVERY
898,1741630658000,1741630673000,2,2,1741630793000,DISCOVERY
899,1741630842250,1741630842250,1,1,1741630962250,DISCOVERY
900,1741631172000,1741631172000,1,1,1741631292000,DISCOVERY
901,1741631504750,1741631504750,1,1,1741631624750,DISCOVERY
902,1741631903500,1741631903500,1,1,1741632023500,DISCOVERY
903,1741632202750,1741632251500,2,2,1741632371500,DISCOVERY
904,1741632761000,1741632761000,1,1,1741632881000,DISCOVERY
905,1741632901250,1741632946000,2,2,1741633066000,DISCOVERY
906,1741633084750,1741633084750,1,1,1741633204750,DISCOVERY
907,1741633614500,1741633614500,1,1,1741633734500,DISCOVERY
908,1741633836500,1741633938250,2,2,1741634058250,DISCOVERY
909,1741635023250,1741635023250,1,1,1741635143250,DISCOVERY
910,1741635417250,1741635417250,1,1,1741635537250,DISCOVERY
911,1741635570000,1741635570000,1,1,1741635690000,DISCOVERY
912,1741636580250,1741636580250,1,1,1741636700250,DISCOVERY
913,1741636833500,1741636957000,3,3,1741637077000,DISCOVERY
914,1741637985000,1741637985000,1,1,1741638105000,DISCOVERY
915,1741638507500,1741638669500,3,3,1741638789500,DISCOVERY
916,1741638962250,1741638962250,1,1,1741639082250,DISCOVERY
917,1741639492750,1741639492750,1,1,1741639612750,DISCOVERY
918,1741639957000,1741639957000,1,1,1741640077000,DISCOVERY
919,1741640428000,1741640428000,1,1,1741640548000,DISCOVERY
920,1741640564750,1741640564750,1,1,1741640684750,DISCOVERY
921,1741641030250,1741641318000,15,15,1741641438000,DISCOVERY
922,1741641590750,1741641590750,1,1,1741641710750,DISCOVERY
923,1741641766500,1741641766500,1,1,1741641886500,DISCOVERY
924,1741644749250,1741644749250,1,1,1741644869250,DISCOVERY
925,1741645802000,1741645802000,1,1,1741645922000,DISCOVERY
926,1741645971750,1741645971750,1,1,1741646091750,DISCOVERY
927,1741646164500,1741646226000,2,2,1741646346000,DISCOVERY
928,1741646478250,1741646478250,1,1,1741646598250,DISCOVERY
929,1741646858000,1741647281250,7,7,1741647401250,DISCOVERY
930,1741647764000,1741647810750,2,2,1741647930750,DISCOVERY
931,1741648280750,1741648280750,1,1,1741648400750,DISCOVERY
932,1741648540000,1741648540000,1,1,1741648660000,DISCOVERY
933,1741649340000,1741649431250,2,2,1741649551250,DISCOVERY
934,1741649681250,1741649824500,3,3,1741649944500,DISCOVERY
935,1741650679250,1741650679250,1,1,1741650799250,DISCOVERY
936,1741652515750,1741652515750,1,1,1741652635750,DISCOVERY
937,1741654801500,1741654858750,3,3,1741654978750,DISCOVERY
938,1741655041500,1741655041500,1,1,1741655161500,DISCOVERY
939,1741655299750,1741655299750,1,1,1741655419750,DISCOVERY
940,1741656096000,1741656096000,1,1,1741656216000,DISCOVERY
941,1741656423250,1741656423250,1,1,1741656543250,DISCOVERY
942,1741658741750,1741658741750,1,1,1741658861750,DISCOVERY
943,1741660140000,1741660140000,1,1,1741660260000,DISCOVERY
944,1741661179750,1741661179750,1,1,1741661299750,DISCOVERY
945,1741661403500,1741661422500,3,3,1741661542500,DISCOVERY
946,1741661549500,1741661606750,2,2,1741661726750,DISCOVERY
947,1741661863750,1741661863750,1,1,1741661983750,DISCOVERY
948,1741662053500,1741662114500,5,5,1741662234500,DISCOVERY
949,1741662510000,1741662658250,4,4,1741662778250,DISCOVERY
950,1741662781750,1741662841500,2,2,1741662961500,DISCOVERY
951,1741663142500,1741663142500,1,1,1741663262500,DISCOVERY
952,1741663366500,1741663366500,1,1,1741663486500,DISCOVERY
953,1741663830000,1741663830000,1,1,1741663950000,DISCOVERY
954,1741664866000,1741665082750,5,5,1741665202750,DISCOVERY
955,1741665231000,1741665291250,3,3,1741665411250,DISCOVERY
956,1741665551750,1741665606000,2,2,1741665726000,DISCOVERY
957,1741665785750,1741666058250,9,9,1741666178250,DISCOVERY
958,1741666313000,1741666568000,7,7,1741666688000,DISCOVERY
959,1741666698250,1741666854000,4,4,1741666974000,DISCOVERY
960,1741667046000,1741667053250,2,2,1741667173250,DISCOVERY
961,1741667225250,1741667417500,4,4,1741667537500,DISCOVERY
962,1741667667250,1741667667250,1,1,1741667787250,DISCOVERY
963,1741667824750,1741667922000,3,3,1741668042000,DISCOVERY
964,1741668075000,1741668375250,5,5,1741668495250,DISCOVERY
965,1741668606000,1741668606000,1,1,1741668726000,DISCOVERY
966,1741668747500,1741668747500,1,1,1741668867500,DISCOVERY
967,1741668917500,1741668934500,2,2,1741669054500,DISCOVERY
968,1741669277500,1741669373500,3,3,1741669493500,DISCOVERY
969,1741669529000,1741669617750,3,3,1741669737750,DISCOVERY
970,1741669988500,1741670020500,2,2,1741670140500,DISCOVERY
971,1741670197000,1741670281000,3,3,1741670401000,DISCOVERY
972,1741670452000,1741670563250,2,2,1741670683250,DISCOVERY
973,1741671202750,1741671202750,1,1,1741671322750,DISCOVERY
974,1741671390000,1741671392250,2,2,1741671512250,DISCOVERY
975,1741671629250,1741671813500,4,4,1741671933500,DISCOVERY
976,1741671988000,1741672039500,2,2,1741672159500,DISCOVERY
977,1741672244250,1741672244250,1,1,1741672364250,DISCOVERY
978,1741672464000,1741672480500,2,2,1741672600500,DISCOVERY
979,1741672621250,1741672621250,1,1,1741672741250,DISCOVERY
980,1741672906250,1741672933000,6,6,1741673053000,DISCOVERY
981,1741673145250,1741673228750,2,2,1741673348750,DISCOVERY
982,1741673891000,1741674172000,21,21,1741674292000,DISCOVERY
983,1741674364750,1741674364750,1,1,1741674484750,DISCOVERY
984,1741675272750,1741675272750,1,1,1741675392750,DISCOVERY
985,1741675459750,1741675459750,1,1,1741675579750,DISCOVERY
986,1741675668000,1741675746500,2,2,1741675866500,DISCOVERY
987,1741676017750,1741676017750,1,1,1741676137750,DISCOVERY
988,1741676483750,1741676483750,1,1,1741676603750,DISCOVERY
989,1741677336000,1741677339500,2,2,1741677459500,DISCOVERY
990,1741677543000,1741677543000,1,1,1741677663000,DISCOVERY
991,1741678194500,1741678309500,2,2,1741678429500,DISCOVERY
992,1741678744500,1741678744500,1,1,1741678864500,DISCOVERY
993,1741679036500,1741679036500,1,1,1741679156500,DISCOVERY
994,1741679422500,1741679422500,1,1,1741679542500,DISCOVERY
995,1741680121250,1741680121250,1,1,1741680241250,DISCOVERY
996,1741680382250,1741680494500,3,3,1741680614500,DISCOVERY
997,1741680617000,1741680652500,2,2,1741680772500,DISCOVERY
998,1741681104500,1741681208250,2,2,1741681328250,DISCOVERY
999,1741681638500,1741681638500,1,1,1741681758500,DISCOVERY
1000,1741681782000,1741681782000,1,1,1741681902000,DISCOVERY
1001,1741682436000,1741682436000,1,1,1741682556000,DISCOVERY
1002,1741682900750,1741682900750,1,1,1741683020750,DISCOVERY
1003,1741683123500,1741683123500,1,1,1741683243500,DISCOVERY
1004,1741683361000,1741683361000,1,1,1741683481000,DISCOVERY
1005,1741683495500,1741683516000,2,2,1741683636000,DISCOVERY
1006,1741683663000,1741683663000,1,1,1741683783000,DISCOVERY
1007,1741684086250,1741684183500,3,3,1741684303500,DISCOVERY
1008,1741684366000,1741684366000,1,1,1741684486000,DISCOVERY
1009,1741684664500,1741684664500,1,1,1741684784500,DISCOVERY
1010,1741684828000,1741685479000,36,36,1741685599000,DISCOVERY
1011,1741685618500,1741685698500,5,5,1741685818500,DISCOVERY
1012,1741685824500,1741685934250,3,3,1741686054250,DISCOVERY
1013,1741686092500,1741686121500,3,3,1741686241500,DISCOVERY
1014,1741686280750,1741686536500,5,5,1741686656500,DISCOVERY
1015,1741686685750,1741686685750,1,1,1741686805750,DISCOVERY
1016,1741686962250,1741686962250,1,1,1741687082250,DISCOVERY
1017,1741687246500,1741687246500,1,1,1741687366500,DISCOVERY
1018,1741687414000,1741687624500,5,5,1741687744500,DISCOVERY
1019,1741687822750,1741687822750,1,1,1741687942750,DISCOVERY
1020,1741688005750,1741688020500,2,2,1741688140500,DISCOVERY
1021,1741688227000,1741688227000,1,1,1741688347000,DISCOVERY
1022,1741688535000,1741688535000,1,1,1741688655000,DISCOVERY
1023,1741688733250,1741689101250,8,8,1741689221250,DISCOVERY
1024,1741689301750,1741689333250,3,3,1741689453250,DISCOVERY
1025,1741689585250,1741689686750,4,4,1741689806750,DISCOVERY
1026,1741689822500,1741691302500,31,31,1741691422500,DISCOVERY
1027,1741691489500,1741692212500,21,21,1741692332500,DISCOVERY
1028,1741692381500,1741692656750,7,7,1741692776750,DISCOVERY
1029,1741692786000,1741693383750,17,17,1741693503750,DISCOVERY
1030,1741693505500,1741694034000,14,14,1741694154000,DISCOVERY
1031,1741694350250,1741694450500,2,2,1741694570500,DISCOVERY
1032,1741694791500,1741694791500,1,1,1741694911500,DISCOVERY
1033,1741695304250,1741695304250,1,1,1741695424250,DISCOVERY
1034,1741695488750,1741695488750,1,1,1741695608750,DISCOVERY
1035,1741695977500,1741695977500,1,1,1741696097500,DISCOVERY
1036,1741696097750,1741696097750,1,1,1741696217750,DISCOVERY
1037,1741696368750,1741696368750,1,1,1741696488750,DISCOVERY
1038,1741697107750,1741697204750,2,2,1741697324750,DISCOVERY
1039,1741697389000,1741697389000,1,1,1741697509000,DISCOVERY
1040,1741697872250,1741697943500,2,2,1741698063500,DISCOVERY
1041,1741698365750,1741698365750,1,1,1741698485750,DISCOVERY
1042,1741698972250,1741698972250,1,1,1741699092250,DISCOVERY
1043,1741699280000,1741699280000,1,1,1741699400000,DISCOVERY
1044,1741699628500,1741699780750,3,3,1741699900750,DISCOVERY
1045,1741700101250,1741700221750,4,4,1741700341750,DISCOVERY
1046,1741700424250,1741700424250,1,1,1741700544250,DISCOVERY
1047,1741700803500,1741700803500,1,1,1741700923500,DISCOVERY
1048,1741701617000,1741701690750,2,2,1741701810750,DISCOVERY
1049,1741701841250,1741701841250,1,1,1741701961250,DISCOVERY
1050,1741702444000,1741702444000,1,1,1741702564000,DISCOVERY
1051,1741702727500,1741702727500,1,1,1741702847500,DISCOVERY
1052,1741703441750,1741703441750,1,1,1741703561750,DISCOVERY
1053,1741703892500,1741703917500,2,2,1741704037500,DISCOVERY
1054,1741704343000,1741704415500,2,2,1741704535500,DISCOVERY
1055,1741704833750,1741704907750,2,2,1741705027750,DISCOVERY
1056,1741705594250,1741705594250,1,1,1741705714250,DISCOVERY
1057,1741705768750,1741705831500,2,2,1741705951500,DISCOVERY
1058,1741706676000,1741706730500,2,2,1741706850500,DISCOVERY
1059,1741706919500,1741706919500,1,1,1741707039500,DISCOVERY
1060,1741707214500,1741707214500,1,1,1741707334500,DISCOVERY
1061,1741707764500,1741707764500,1,1,1741707884500,DISCOVERY
1062,1741707974750,1741708201250,6,6,1741708321250,DISCOVERY
1063,1741708428500,1741709401000,45,45,1741709521000,DISCOVERY
1064,1741709716250,1741709907250,4,4,1741710027250,DISCOVERY
1065,1741710248000,1741710248000,1,1,1741710368000,DISCOVERY
1066,1741710370500,1741710481000,2,2,1741710601000,DISCOVERY
1067,1741710692000,1741710787750,5,5,1741710907750,DISCOVERY
1068,1741710910500,1741710957250,4,4,1741711077250,DISCOVERY
1069,1741711130750,1741711176500,3,3,1741711296500,DISCOVERY
1070,1741711346000,1741711346000,1,1,1741711466000,DISCOVERY
1071,1741711515500,1741711949750,11,11,1741712069750,DISCOVERY
1072,1741712114250,1741713001250,107,107,1741713121250,DISCOVERY
1073,1741713133250,1741713171000,3,3,1741713291000,DISCOVERY
1074,1741713422000,1741713625000,8,8,1741713745000,DISCOVERY
1075,1741713932500,1741713932500,1,1,1741714052500,DISCOVERY
1076,1741714061000,1741714650250,12,12,1741714770250,DISCOVERY
1077,1741714956750,1741714956750,1,1,1741715076750,DISCOVERY
1078,1741715143500,1741715192750,2,2,1741715312750,DISCOVERY
1079,1741715335000,1741715335000,1,1,1741715455000,DISCOVERY
1080,1741715561250,1741715626250,2,2,1741715746250,DISCOVERY
1081,1741716001000,1741716129500,5,5,1741716249500,DISCOVERY
1082,1741716270750,1741716478750,5,5,1741716598750,DISCOVERY
1083,1741716601250,1741716601250,1,1,1741716721250,DISCOVERY
1084,1741716722000,1741717248500,18,18,1741717368500,DISCOVERY
1085,1741717373750,1741717889500,13,13,1741718009500,DISCOVERY
1086,1741718127000,1741718127000,1,1,1741718247000,DISCOVERY
1087,1741718266250,1741718266250,1,1,1741718386250,DISCOVERY
1088,1741718423000,1741718423000,1,1,1741718543000,DISCOVERY
1089,1741718570750,1741718570750,1,1,1741718690750,DISCOVERY
1090,1741718831500,1741718831500,1,1,1741718951500,DISCOVERY
1091,1741719410750,1741719649500,4,4,1741719769500,DISCOVERY
1092,1741720023250,1741720023250,1,1,1741720143250,DISCOVERY
1093,1741720202500,1741720202500,1,1,1741720322500,DISCOVERY
1094,1741720344750,1741720344750,1,1,1741720464750,DISCOVERY
1095,1741720536250,1741720591750,2,2,1741720711750,DISCOVERY
1096,1741720801250,1741720801250,1,1,1741720921250,DISCOVERY
1097,1741721119750,1741721119750,1,1,1741721239750,DISCOVERY
1098,1741722001250,1741722001250,1,1,1741722121250,DISCOVERY
1099,1741722131000,1741722301250,3,3,1741722421250,DISCOVERY
1100,1741722599500,1741722599500,1,1,1741722719500,DISCOVERY
1101,1741723238500,1741723338500,2,2,1741723458500,DISCOVERY
1102,1741723505750,1741723505750,1,1,1741723625750,DISCOVERY
1103,1741723817750,1741723835750,2,2,1741723955750,DISCOVERY
1104,1741723964750,1741723964750,1,1,1741724084750,DISCOVERY
1105,1741724346750,1741724537500,5,5,1741724657500,DISCOVERY
1106,1741725023250,1741725107750,3,3,1741725227750,DISCOVERY
1107,1741725587250,1741725587250,1,1,1741725707250,DISCOVERY
1108,1741726054250,1741726190250,4,4,1741726310250,DISCOVERY
1109,1741726632750,1741726897500,10,10,1741727017500,DISCOVERY
1110,1741727139500,1741727139500,1,1,1741727259500,DISCOVERY
1111,1741727339000,1741727398000,2,2,1741727518000,DISCOVERY
1112,1741727620250,1741727620250,1,1,1741727740250,DISCOVERY
1113,1741727891000,1741727897000,2,2,1741728017000,DISCOVERY
1114,1741728063500,1741728125250,2,2,1741728245250,DISCOVERY
1115,1741728246750,1741728246750,1,1,1741728366750,DISCOVERY
1116,1741728535250,1741728699750,3,3,1741728819750,DISCOVERY
1117,1741728859000,1741729098000,4,4,1741729218000,DISCOVERY
1118,1741729301250,1741729715000,36,36,1741729835000,DISCOVERY
1119,1741729980000,1741729980000,1,1,1741730100000,DISCOVERY
1120,1741730208500,1741730264750,2,2,1741730384750,DISCOVERY
1121,1741730872250,1741731141250,14,14,1741731261250,DISCOVERY
1122,1741731286250,1741731517750,5,5,1741731637750,DISCOVERY
1123,1741731807250,1741731859250,3,3,1741731979250,DISCOVERY
1124,1741732390500,1741732390500,1,1,1741732510500,DISCOVERY
1125,1741732611500,1741732611500,1,1,1741732731500,DISCOVERY
1126,1741732754750,1741732754750,1,1,1741732874750,DISCOVERY
1127,1741733081250,1741733081250,1,1,1741733201250,DISCOVERY
1128,1741733401250,1741733421000,2,2,1741733541000,DISCOVERY
1129,1741734324250,1741734360250,2,2,1741734480250,DISCOVERY
1130,1741735190750,1741735190750,1,1,1741735310750,DISCOVERY
1131,1741735526250,1741735526250,1,1,1741735646250,DISCOVERY
1132,1741739673250,1741739673250,1,1,1741739793250,DISCOVERY
1133,1741740350500,1741740350500,1,1,1741740470500,DISCOVERY
1134,1741741298000,1741741298000,1,1,1741741418000,DISCOVERY
1135,1741743475750,1741743475750,1,1,1741743595750,DISCOVERY
1136,1741745999750,1741745999750,1,1,1741746119750,DISCOVERY
1137,1741747528750,1741747550000,3,3,1741747670000,DISCOVERY
1138,1741747812250,1741747812250,1,1,1741747932250,DISCOVERY
1139,1741748500000,1741748500000,1,1,1741748620000,DISCOVERY
1140,1741748872250,1741748872250,1,1,1741748992250,DISCOVERY
1141,1741749118500,1741749118500,1,1,1741749238500,DISCOVERY
1142,1741750825750,1741750825750,1,1,1741750945750,DISCOVERY
1143,1741751774750,1741752007250,3,3,1741752127250,DISCOVERY
1144,1741752155000,1741752191750,2,2,1741752311750,DISCOVERY
1145,1741752426500,1741752426500,1,1,1741752546500,DISCOVERY
1146,1741752603000,1741752603000,1,1,1741752723000,DISCOVERY
1147,1741752813500,1741752813500,1,1,1741752933500,DISCOVERY
1148,1741753373250,1741753578250,3,3,1741753698250,DISCOVERY
1149,1741754231250,1741754322250,2,2,1741754442250,DISCOVERY
1150,1741754710500,1741754743500,2,2,1741754863500,DISCOVERY
1151,1741755647250,1741755771750,4,4,1741755891750,DISCOVERY
1152,1741755898500,1741755898500,1,1,1741756018500,DISCOVERY
1153,1741756500750,1741756644750,4,4,1741756764750,DISCOVERY
1154,1741757014500,1741757014500,1,1,1741757134500,DISCOVERY
1155,1741757401750,1741757457000,3,3,1741757577000,DISCOVERY
1156,1741758271250,1741758271250,1,1,1741758391250,DISCOVERY
1157,1741759442750,1741759481250,2,2,1741759601250,DISCOVERY
1158,1741760657750,1741760657750,1,1,1741760777750,DISCOVERY
1159,1741761408750,1741761408750,1,1,1741761528750,DISCOVERY
1160,1741761930500,1741761930500,1,1,1741762050500,DISCOVERY
1161,1741762381250,1741762381250,1,1,1741762501250,DISCOVERY
1162,1741762734750,1741762734750,1,1,1741762854750,DISCOVERY
1163,1741763961250,1741763961250,1,1,1741764081250,DISCOVERY
1164,1741764952500,1741764952500,1,1,1741765072500,DISCOVERY
1165,1741766513250,1741766513250,1,1,1741766633250,DISCOVERY
1166,1741766916500,1741766916500,1,1,1741767036500,DISCOVERY
1167,1741767051500,1741767128250,2,2,1741767248250,DISCOVERY
1168,1741767552750,1741767633750,2,2,1741767753750,DISCOVERY
1169,1741768201000,1741768268000,2,2,1741768388000,DISCOVERY
1170,1741768642250,1741768642250,1,1,1741768762250,DISCOVERY
1171,1741769168500,1741769188750,2,2,1741769308750,DISCOVERY
1172,1741770294250,1741770294250,1,1,1741770414250,DISCOVERY
1173,1741770431000,1741770544500,3,3,1741770664500,DISCOVERY
1174,1741771058500,1741771343250,4,4,1741771463250,DISCOVERY
1175,1741771872500,1741771872500,1,1,1741771992500,DISCOVERY
1176,1741773152750,1741773187750,2,2,1741773307750,DISCOVERY
1177,1741773364500,1741773503750,6,6,1741773623750,DISCOVERY
1178,1741773786500,1741773893500,6,6,1741774013500,DISCOVERY
1179,1741774036000,1741774377000,7,7,1741774497000,DISCOVERY
1180,1741774552500,1741774681500,5,5,1741774801500,DISCOVERY
1181,1741774855250,1741774909000,3,3,1741775029000,DISCOVERY
1182,1741775241500,1741775241500,1,1,1741775361500,DISCOVERY
1183,1741775436250,1741775561000,3,3,1741775681000,DISCOVERY
1184,1741775779500,1741775779500,1,1,1741775899500,DISCOVERY
1185,1741776045500,1741776213500,3,3,1741776333500,DISCOVERY
1186,1741776352250,1741776627000,7,7,1741776747000,DISCOVERY
1187,1741776769750,1741776769750,1,1,1741776889750,DISCOVERY
1188,1741776920750,1741776920750,1,1,1741777040750,DISCOVERY
1189,1741777117000,1741777325750,8,8,1741777445750,DISCOVERY
1190,1741777535000,1741777634250,3,3,1741777754250,DISCOVERY
1191,1741777812500,1741778101250,14,14,1741778221250,DISCOVERY
1192,1741778223000,1741778341500,2,2,1741778461500,DISCOVERY
1193,1741778763000,1741778823500,5,5,1741778943500,DISCOVERY
1194,1741779090000,1741779242000,3,3,1741779362000,DISCOVERY
1195,1741779574250,1741779789250,5,5,1741779909250,DISCOVERY
1196,1741780033000,1741780033000,1,1,1741780153000,DISCOVERY
1197,1741780155750,1741780969250,28,28,1741781089250,DISCOVERY
1198,1741781408250,1741781500000,2,2,1741781620000,DISCOVERY
1199,1741781914000,1741782026500,2,2,1741782146500,DISCOVERY
1200,1741782241500,1741782241500,1,1,1741782361500,DISCOVERY
1201,1741782583000,1741782583000,1,1,1741782703000,DISCOVERY
1202,1741784106500,1741784106500,1,1,1741784226500,DISCOVERY
1203,1741784281500,1741784281500,1,1,1741784401500,DISCOVERY
1204,1741785228000,1741785228000,1,1,1741785348000,DISCOVERY
1205,1741785488750,1741785488750,1,1,1741785608750,DISCOVERY
1206,1741786207500,1741786330000,7,7,1741786450000,DISCOVERY
1207,1741786673000,1741786728000,2,2,1741786848000,DISCOVERY
1208,1741787022750,1741787022750,1,1,1741787142750,DISCOVERY
1209,1741787236750,1741787236750,1,1,1741787356750,DISCOVERY
1210,1741789128250,1741789200750,2,2,1741789320750,DISCOVERY
1211,1741789789250,1741789818750,2,2,1741789938750,DISCOVERY
1212,1741789981250,1741789981250,1,1,1741790101250,DISCOVERY
1213,1741790167500,1741790167500,1,1,1741790287500,DISCOVERY
1214,1741791141750,1741791141750,1,1,1741791261750,DISCOVERY
1215,1741791543500,1741791609250,3,3,1741791729250,DISCOVERY
1216,1741791760000,1741791869000,2,2,1741791989000,DISCOVERY
1217,1741792143000,1741792143000,1,1,1741792263000,DISCOVERY
1218,1741792265000,1741792426250,3,3,1741792546250,DISCOVERY
1219,1741792997750,1741793020500,2,2,1741793140500,DISCOVERY
1220,1741793346750,1741794375250,98,98,1741794495250,DISCOVERY
1221,1741794495500,1741794615250,4,4,1741794735250,DISCOVERY
1222,1741794766750,1741795379500,14,14,1741795499500,DISCOVERY
1223,1741795566750,1741796785500,20,20,1741796905500,DISCOVERY
1224,1741796965250,1741797001250,3,3,1741797121250,DISCOVERY
1225,1741797123000,1741797629250,13,13,1741797749250,DISCOVERY
1226,1741797800000,1741798533000,33,33,1741798653000,DISCOVERY
1227,1741798795250,1741799325000,15,15,1741799445000,DISCOVERY
1228,1741799449500,1741799523500,2,2,1741799643500,DISCOVERY
1229,1741799756000,1741800013750,4,4,1741800133750,DISCOVERY
1230,1741800145250,1741800216500,4,4,1741800336500,DISCOVERY
1231,1741800343500,1741800490250,4,4,1741800610250,DISCOVERY
1232,1741800641500,1741801441750,12,12,1741801561750,DISCOVERY
1233,1741801784750,1741801841000,2,2,1741801961000,DISCOVERY
1234,1741802275000,1741802588500,6,6,1741802708500,DISCOVERY
1235,1741802727500,1741802727500,1,1,1741802847500,DISCOVERY
1236,1741802879500,1741802928750,3,3,1741803048750,DISCOVERY
1237,1741803330500,1741803345250,3,3,1741803465250,DISCOVERY
1238,1741803471500,1741803471500,1,1,1741803591500,DISCOVERY
1239,1741804127500,1741804127500,1,1,1741804247500,DISCOVERY
1240,1741804864750,1741804864750,1,1,1741804984750,DISCOVERY
1241,1741805422000,1741805553750,3,3,1741805673750,DISCOVERY
1242,1741805888750,1741805888750,1,1,1741806008750,DISCOVERY
1243,1741806489750,1741806552500,3,3,1741806672500,DISCOVERY
1244,1741806705250,1741806707750,2,2,1741806827750,DISCOVERY
1245,1741806946250,1741806946250,1,1,1741807066250,DISCOVERY
1246,1741807176500,1741807202000,2,2,1741807322000,DISCOVERY
1247,1741807744250,1741807744250,1,1,1741807864250,DISCOVERY
1248,1741809265750,1741809325750,2,2,1741809445750,DISCOVERY
1249,1741809810250,1741809810250,1,1,1741809930250,DISCOVERY
1250,1741810051250,1741810169750,3,3,1741810289750,DISCOVERY
1251,1741810430500,1741810461500,2,2,1741810581500,DISCOVERY
1252,1741810977750,1741810977750,1,1,1741811097750,DISCOVERY
1253,1741811138500,1741811201000,2,2,1741811321000,DISCOVERY
1254,1741811835250,1741811835250,1,1,1741811955250,DISCOVERY
