time,event,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,entry_pattern,entry_trigger,neckline_level,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_price,nearest_obstacle_distance_r,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,obstacle_block_reason,obstacle_count_before_target,hard_obstacle_count_before_target,soft_obstacle_count_before_target,target_reward_multiple,target_price,entry_price,stop_loss_price,initial_risk_price_distance,take_profit,reward_r,atr,spread_points,score,result_r,failure_type,session_invalidated,invalidation_reason,reason
2025.01.09 16:15:00,signal,overlap_first120_reference,AUDJPY,SHORT,2025.01.09 16:00:00,16,13,22,london_newyork_overlap,2025.01.09 13:00,0,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,97.80200000,97.79800000,97.71500000,97.71500000,recent_equal_lows,0.06400000,0.5766,false,true,true,false,not_blocked,8,5,3,1.50,97.61200000,97.77900000,97.89000000,0.11100000,97.61200000,1.505,0.08521429,28.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.09 16:15:00,blocked,overlap_first120_reference,AUDJPY,SHORT,2025.01.09 16:00:00,16,13,22,london_newyork_overlap,2025.01.09 13:00,0,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,97.80200000,97.79800000,97.71500000,97.71500000,recent_equal_lows,0.06400000,0.5766,false,true,true,false,not_blocked,8,5,3,1.50,97.61200000,97.77900000,97.89000000,0.11100000,97.61200000,1.505,0.08521429,28.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.10 16:15:00,signal,overlap_first120_reference,EURJPY,SHORT,2025.01.10 16:00:00,16,13,22,london_newyork_overlap,2025.01.10 13:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,162.65100000,162.65100000,162.50000000,162.50000000,round_number,0.08800000,0.2514,false,true,true,false,not_blocked,10,7,3,1.50,162.06200000,162.58800000,162.93800000,0.35000000,162.06200000,1.503,0.16335714,30.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,session_invalidated
2025.01.10 16:15:00,blocked,overlap_first120_reference,EURJPY,SHORT,2025.01.10 16:00:00,16,13,22,london_newyork_overlap,2025.01.10 13:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,162.65100000,162.65100000,162.50000000,162.50000000,round_number,0.08800000,0.2514,false,true,true,false,not_blocked,10,7,3,1.50,162.06200000,162.58800000,162.93800000,0.35000000,162.06200000,1.503,0.16335714,30.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,session_invalidated
2025.01.13 16:15:00,signal,overlap_first120_reference,USDJPY,SHORT,2025.01.13 16:00:00,16,13,22,london_newyork_overlap,2025.01.13 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,157.21400000,157.13716667,157.10000000,157.10000000,session_low,0.01700000,0.0452,false,true,true,false,not_blocked,7,4,3,1.50,156.55300000,157.11700000,157.49300000,0.37600000,156.55300000,1.500,0.17114286,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.13 16:15:00,order_sent,overlap_first120_reference,USDJPY,SHORT,2025.01.13 16:00:00,16,13,22,london_newyork_overlap,2025.01.13 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,157.21400000,157.13716667,157.10000000,157.10000000,session_low,0.01700000,0.0452,false,true,true,false,not_blocked,7,4,3,1.50,156.55300000,157.11700000,157.49300000,0.37600000,156.55300000,1.500,0.17114286,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.14 16:15:00,signal,overlap_first120_reference,USDJPY,SHORT,2025.01.14 16:00:00,16,13,22,london_newyork_overlap,2025.01.14 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,157.83200000,157.83200000,157.72400000,157.72400000,session_low,0.05400000,0.1484,false,true,true,false,not_blocked,8,5,3,1.50,157.23300000,157.77800000,158.14200000,0.36400000,157.23300000,1.497,0.16428571,19.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,session_invalidated
2025.01.14 16:15:00,blocked,overlap_first120_reference,USDJPY,SHORT,2025.01.14 16:00:00,16,13,22,london_newyork_overlap,2025.01.14 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,157.83200000,157.83200000,157.72400000,157.72400000,session_low,0.05400000,0.1484,false,true,true,false,not_blocked,8,5,3,1.50,157.23300000,157.77800000,158.14200000,0.36400000,157.23300000,1.497,0.16428571,19.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,session_invalidated
2025.01.15 16:15:00,signal,overlap_first120_reference,GBPJPY,LONG,2025.01.15 16:00:00,16,13,22,london_newyork_overlap,2025.01.15 13:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,192.06000000,192.18800000,192.06000000,192.18800000,previous_week_low,0.00900000,0.0130,false,true,true,false,not_blocked,9,7,2,1.50,193.21800000,192.17900000,191.48700000,0.69200000,193.21800000,1.501,0.23521429,38.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,session_invalidated
2025.01.15 16:15:00,blocked,overlap_first120_reference,GBPJPY,LONG,2025.01.15 16:00:00,16,13,22,london_newyork_overlap,2025.01.15 13:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,192.06000000,192.18800000,192.06000000,192.18800000,previous_week_low,0.00900000,0.0130,false,true,true,false,not_blocked,9,7,2,1.50,193.21800000,192.17900000,191.48700000,0.69200000,193.21800000,1.501,0.23521429,38.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,session_invalidated
2025.01.16 16:15:00,signal,overlap_first120_reference,USDJPY,LONG,2025.01.16 16:00:00,16,13,22,london_newyork_overlap,2025.01.16 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,155.95200000,156.14800000,155.96957143,156.14800000,session_high,0.05600000,0.1455,false,true,true,false,not_blocked,10,6,4,1.50,156.67000000,156.09200000,155.70700000,0.38500000,156.67000000,1.501,0.15571429,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.16 16:15:00,order_sent,overlap_first120_reference,USDJPY,LONG,2025.01.16 16:00:00,16,13,22,london_newyork_overlap,2025.01.16 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,155.95200000,156.14800000,155.96957143,156.14800000,session_high,0.05600000,0.1455,false,true,true,false,not_blocked,10,6,4,1.50,156.67000000,156.09200000,155.70700000,0.38500000,156.67000000,1.501,0.15571429,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.17 16:15:00,signal,overlap_first120_reference,EURJPY,SHORT,2025.01.17 16:00:00,16,13,22,london_newyork_overlap,2025.01.17 13:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,160.01400000,160.01400000,159.96000000,159.96000000,session_low,0.00100000,0.0024,false,true,true,false,not_blocked,8,6,2,1.50,159.34300000,159.96100000,160.37300000,0.41200000,159.34300000,1.500,0.13742857,31.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.17 16:15:00,blocked,overlap_first120_reference,EURJPY,SHORT,2025.01.17 16:00:00,16,13,22,london_newyork_overlap,2025.01.17 13:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,160.01400000,160.01400000,159.96000000,159.96000000,session_low,0.00100000,0.0024,false,true,true,false,not_blocked,8,6,2,1.50,159.34300000,159.96100000,160.37300000,0.41200000,159.34300000,1.500,0.13742857,31.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.20 16:15:00,signal,overlap_first120_reference,USDJPY,SHORT,2025.01.20 16:00:00,16,13,22,london_newyork_overlap,2025.01.20 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,155.93900000,155.91000000,155.71300000,155.71300000,pre_session_low,0.08400000,0.1754,false,true,true,false,not_blocked,6,4,2,1.50,155.07900000,155.79700000,156.27600000,0.47900000,155.07900000,1.499,0.15957143,17.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,session_invalidated
2025.01.20 16:15:00,blocked,overlap_first120_reference,USDJPY,SHORT,2025.01.20 16:00:00,16,13,22,london_newyork_overlap,2025.01.20 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,155.93900000,155.91000000,155.71300000,155.71300000,pre_session_low,0.08400000,0.1754,false,true,true,false,not_blocked,6,4,2,1.50,155.07900000,155.79700000,156.27600000,0.47900000,155.07900000,1.499,0.15957143,17.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,session_invalidated
2025.01.21 16:15:00,signal,overlap_first120_reference,AUDJPY,LONG,2025.01.21 16:00:00,16,13,22,london_newyork_overlap,2025.01.21 13:00,0,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,97.01400000,97.15300000,97.04400000,97.15300000,failed_breakout_level,0.10200000,0.5862,false,true,false,false,not_blocked,1,1,0,1.50,97.31300000,97.05100000,96.87700000,0.17400000,97.31300000,1.506,0.08592857,28.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.21 16:15:00,blocked,overlap_first120_reference,AUDJPY,LONG,2025.01.21 16:00:00,16,13,22,london_newyork_overlap,2025.01.21 13:00,0,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,97.01400000,97.15300000,97.04400000,97.15300000,failed_breakout_level,0.10200000,0.5862,false,true,false,false,not_blocked,1,1,0,1.50,97.31300000,97.05100000,96.87700000,0.17400000,97.31300000,1.506,0.08592857,28.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.22 16:15:00,signal,overlap_first120_reference,USDJPY,LONG,2025.01.22 16:00:00,16,13,22,london_newyork_overlap,2025.01.22 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,155.86300000,155.96300000,155.95309091,155.96300000,pre_session_high,0.00800000,0.0303,false,true,true,false,not_blocked,6,4,2,1.50,156.35100000,155.95500000,155.69100000,0.26400000,156.35100000,1.500,0.09985714,20.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.22 16:15:00,blocked,overlap_first120_reference,USDJPY,LONG,2025.01.22 16:00:00,16,13,22,london_newyork_overlap,2025.01.22 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,155.86300000,155.96300000,155.95309091,155.96300000,pre_session_high,0.00800000,0.0303,false,true,true,false,not_blocked,6,4,2,1.50,156.35100000,155.95500000,155.69100000,0.26400000,156.35100000,1.500,0.09985714,20.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.23 16:15:00,signal,overlap_first120_reference,EURJPY,SHORT,2025.01.23 16:00:00,16,13,22,london_newyork_overlap,2025.01.23 13:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,162.74100000,162.74100000,162.72900000,162.72900000,pre_session_high,0.00700000,0.0320,false,true,true,false,not_blocked,11,6,5,1.50,162.40800000,162.73600000,162.95500000,0.21900000,162.40800000,1.498,0.12221429,30.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.23 16:15:00,blocked,overlap_first120_reference,EURJPY,SHORT,2025.01.23 16:00:00,16,13,22,london_newyork_overlap,2025.01.23 13:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,162.74100000,162.74100000,162.72900000,162.72900000,pre_session_high,0.00700000,0.0320,false,true,true,false,not_blocked,11,6,5,1.50,162.40800000,162.73600000,162.95500000,0.21900000,162.40800000,1.498,0.12221429,30.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.24 16:15:00,signal,overlap_first120_reference,GBPJPY,LONG,2025.01.24 16:00:00,16,13,22,london_newyork_overlap,2025.01.24 13:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,193.95700000,194.13800000,194.06000000,194.13800000,recent_rejection_zone,0.04800000,0.0907,false,true,true,false,not_blocked,6,3,3,1.50,194.88400000,194.09000000,193.56100000,0.52900000,194.88400000,1.501,0.17642857,38.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.24 16:15:00,blocked,overlap_first120_reference,GBPJPY,LONG,2025.01.24 16:00:00,16,13,22,london_newyork_overlap,2025.01.24 13:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,193.95700000,194.13800000,194.06000000,194.13800000,recent_rejection_zone,0.04800000,0.0907,false,true,true,false,not_blocked,6,3,3,1.50,194.88400000,194.09000000,193.56100000,0.52900000,194.88400000,1.501,0.17642857,38.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.27 16:15:00,signal,overlap_first120_reference,USDJPY,LONG,2025.01.27 16:00:00,16,13,22,london_newyork_overlap,2025.01.27 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,154.08300000,154.12400000,154.08300000,154.12400000,recent_equal_lows,0.01800000,0.0452,false,true,true,false,not_blocked,6,3,3,1.50,154.70300000,154.10600000,153.70800000,0.39800000,154.70300000,1.500,0.27907143,19.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,session_invalidated
2025.01.27 16:15:00,blocked,overlap_first120_reference,USDJPY,LONG,2025.01.27 16:00:00,16,13,22,london_newyork_overlap,2025.01.27 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,154.08300000,154.12400000,154.08300000,154.12400000,recent_equal_lows,0.01800000,0.0452,false,true,true,false,not_blocked,6,3,3,1.50,154.70300000,154.10600000,153.70800000,0.39800000,154.70300000,1.500,0.27907143,19.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,session_invalidated
2025.01.28 16:15:00,signal,overlap_first120_reference,EURUSD,LONG,2025.01.28 16:00:00,16,13,22,london_newyork_overlap,2025.01.28 13:00,0,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,1.04276000,1.04306000,1.04294000,1.04306000,pre_session_high,0.00004000,0.0265,false,true,true,false,not_blocked,5,2,3,1.50,1.04528000,1.04302000,1.04151000,0.00151000,1.04528000,1.497,0.00071786,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.28 16:15:00,blocked,overlap_first120_reference,EURUSD,LONG,2025.01.28 16:00:00,16,13,22,london_newyork_overlap,2025.01.28 13:00,0,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,1.04276000,1.04306000,1.04294000,1.04306000,pre_session_high,0.00004000,0.0265,false,true,true,false,not_blocked,5,2,3,1.50,1.04528000,1.04302000,1.04151000,0.00151000,1.04528000,1.497,0.00071786,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.29 16:15:00,signal,overlap_first120_reference,USDJPY,LONG,2025.01.29 16:00:00,16,13,22,london_newyork_overlap,2025.01.29 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,double_bottom,neckline_break_retest,155.40500000,155.45700000,155.43100000,155.45700000,pre_session_high,0.02500000,0.2119,false,true,true,false,not_blocked,2,1,1,1.50,155.60800000,155.43200000,155.31400000,0.11800000,155.60800000,1.492,0.10300000,19.00,4.400,0.0000,neckline_retest_failed,false,not_invalidated,
2025.01.29 16:15:00,order_sent,overlap_first120_reference,USDJPY,LONG,2025.01.29 16:00:00,16,13,22,london_newyork_overlap,2025.01.29 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,double_bottom,neckline_break_retest,155.40500000,155.45700000,155.43100000,155.45700000,pre_session_high,0.02500000,0.2119,false,true,true,false,not_blocked,2,1,1,1.50,155.60800000,155.43200000,155.31400000,0.11800000,155.60800000,1.492,0.10300000,19.00,4.400,0.0000,neckline_retest_failed,false,not_invalidated,
2025.01.30 16:15:00,signal,overlap_first120_reference,USDJPY,LONG,2025.01.30 16:00:00,16,13,22,london_newyork_overlap,2025.01.30 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,sweep_low_reclaim,sweep_reclaim_retest,153.95300000,154.13900000,153.95450000,154.13900000,session_high,0.06100000,0.2163,false,true,true,false,not_blocked,7,4,3,1.50,154.50100000,154.07800000,153.79600000,0.28200000,154.50100000,1.500,0.17392857,17.00,3.600,0.0000,sweep_reclaim_failed,false,not_invalidated,
2025.01.30 16:15:00,order_sent,overlap_first120_reference,USDJPY,LONG,2025.01.30 16:00:00,16,13,22,london_newyork_overlap,2025.01.30 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,sweep_low_reclaim,sweep_reclaim_retest,153.95300000,154.13900000,153.95450000,154.13900000,session_high,0.06100000,0.2163,false,true,true,false,not_blocked,7,4,3,1.50,154.50100000,154.07800000,153.79600000,0.28200000,154.50100000,1.500,0.17392857,17.00,3.600,0.0000,sweep_reclaim_failed,false,not_invalidated,
2025.01.31 16:15:00,signal,overlap_first120_reference,USDJPY,LONG,2025.01.31 16:00:00,16,13,22,london_newyork_overlap,2025.01.31 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,154.86200000,154.96000000,154.90100000,154.96000000,session_high,0.03600000,0.1196,false,true,true,false,not_blocked,7,4,3,1.50,155.37500000,154.92400000,154.62300000,0.30100000,155.37500000,1.498,0.12078571,19.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.31 16:15:00,order_sent,overlap_first120_reference,USDJPY,LONG,2025.01.31 16:00:00,16,13,22,london_newyork_overlap,2025.01.31 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,154.86200000,154.96000000,154.90100000,154.96000000,session_high,0.03600000,0.1196,false,true,true,false,not_blocked,7,4,3,1.50,155.37500000,154.92400000,154.62300000,0.30100000,155.37500000,1.498,0.12078571,19.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.02.03 16:15:00,signal,overlap_first120_reference,GBPJPY,LONG,2025.02.03 16:00:00,16,13,22,london_newyork_overlap,2025.02.03 13:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,190.92400000,191.17800000,191.09225000,191.17800000,previous_day_low,0.05200000,0.0753,false,true,true,false,not_blocked,12,8,4,1.50,192.16200000,191.12600000,190.43500000,0.69100000,192.16200000,1.499,0.23028571,38.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,session_invalidated
2025.02.03 16:15:00,blocked,overlap_first120_reference,GBPJPY,LONG,2025.02.03 16:00:00,16,13,22,london_newyork_overlap,2025.02.03 13:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,190.92400000,191.17800000,191.09225000,191.17800000,previous_day_low,0.05200000,0.0753,false,true,true,false,not_blocked,12,8,4,1.50,192.16200000,191.12600000,190.43500000,0.69100000,192.16200000,1.499,0.23028571,38.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,session_invalidated
2025.02.04 16:15:00,signal,overlap_first120_reference,USDJPY,SHORT,2025.02.04 16:00:00,16,13,22,london_newyork_overlap,2025.02.04 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,155.23100000,155.23100000,155.13300000,155.13300000,session_low,0.03900000,0.1667,false,true,true,false,not_blocked,4,3,1,1.50,154.82000000,155.17200000,155.40600000,0.23400000,154.82000000,1.504,0.09157143,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.02.04 16:15:00,order_sent,overlap_first120_reference,USDJPY,SHORT,2025.02.04 16:00:00,16,13,22,london_newyork_overlap,2025.02.04 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,155.23100000,155.23100000,155.13300000,155.13300000,session_low,0.03900000,0.1667,false,true,true,false,not_blocked,4,3,1,1.50,154.82000000,155.17200000,155.40600000,0.23400000,154.82000000,1.504,0.09157143,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
