open_time,close_time,symbol,direction,volume,open_price,close_price,open_deal,close_deal,commission,swap,profit,net_profit,close_balance,close_comment,holding_minutes,open_bar_m5,close_bar_m5,period,from_date,to_date,context,scenario,series_name,run,prefix,trade_index,time,event,entry_price,sl,tp,result_R,regime,session,scan_interval,entry_selection_mode,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,wave_audit_label,wave_audit_reason,strategy_name,month,hour,pullback_depth_band,entry_distance_band,reclaim_bars_band,sl_atr_band,sample_type
2025.02.20 15:40:00,2025.02.20 15:45:23,XAUUSD,LONG,0.08,2944.97,2938.45,24,25,0.0,0.0,-52.16,-52.16,10264.99,sl 2938.65,5.38,2025.02.20 15:40:00,2025.02.20 15:45:00,2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,12,2025.02.20 15:39:59,order_sent,2944.97,2938.65,2954.45,-1.0316,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,2933.93,2954.82,2918.54,2946.87,HH_HL,11,3.86,6.11,PERIOD_M15,2933.93,2954.82,2938.85,76.45,4.02,5,false,2938.85,2.20,29.30,PERIOD_M5,2947.32,2947.50,1,0.91,253.0,late,100.00,2.27,6.32,1.50,0.0647,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-02,15,75-90,2.00-3.00ATR,1,2.00+,losing_trade
2025.02.26 20:55:00,2025.02.26 21:20:33,XAUUSD,SHORT,0.16,2913.31,2916.39,30,31,0.0,0.0,-49.28,-49.28,10355.68,sl 2916.39,25.55,2025.02.26 20:55:00,2025.02.26 21:20:00,2025-02,2025-02-01,2025-02-28,2025 losing-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_02_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_02_thirdwave_wave_audit_A_regime_all_5m_wave_audit,15,2025.02.26 20:54:59,order_sent,2913.31,2916.39,2908.69,-1.0,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,2890.80,2919.04,2905.81,2930.16,LL_LH,9,-3.66,8.36,PERIOD_M15,2919.04,2890.80,2916.18,89.87,6.17,5,false,2916.18,2.00,10.16,PERIOD_M5,2912.65,2912.41,1,0.63,90.0,unclear,100.00,2.14,3.08,1.50,0.1252,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-02,20,75-90,2.00-3.00ATR,1,2.00+,losing_trade
2025.08.01 01:05:00,2025.08.01 01:46:23,XAUUSD,SHORT,0.14,3291.52,3295.04,2,3,0.0,0.0,-49.28,-49.28,9950.72,sl 3295.01,41.38,2025.08.01 01:05:00,2025.08.01 01:45:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_08_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_wave_audit_A_regime_all_5m_wave_audit,1,2025.08.01 01:04:59,order_sent,3291.52,3295.01,3286.29,-1.0086,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,PERIOD_H1,3289.67,3311.11,3293.81,3314.79,LL_LH,9,-2.94,8.58,PERIOD_M15,3311.11,3289.67,3294.83,24.07,2.08,5,false,3294.83,2.26,15.44,PERIOD_M5,3290.72,3290.25,1,0.87,127.0,unclear,75.00,2.39,3.49,1.50,0.1231,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-08,01,18-25,2.00-3.00ATR,1,2.00+,losing_trade
2025.08.04 19:20:00,2025.08.05 08:02:38,XAUUSD,LONG,0.07,3376.86,3370.43,8,9,0.0,-5.84,-50.85,-50.849999999999994,10046.37,sl 3370.45,762.63,2025.08.04 19:20:00,2025.08.05 08:00:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_08_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_wave_audit_A_regime_all_5m_wave_audit,4,2025.08.04 19:19:59,order_sent,3376.86,3370.45,3386.48,-1.0031,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,3352.93,3385.40,3351.73,3362.60,HH_HL,6,6.92,8.33,PERIOD_M15,3352.93,3385.40,3370.70,45.27,2.95,3,false,3370.70,2.73,18.97,PERIOD_M5,3376.11,3377.63,1,0.34,77.0,acceptable,100.00,2.84,6.41,1.50,0.0798,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-08,19,38.2-50,2.00-3.00ATR,1,2.00+,losing_trade
2025.08.11 20:30:00,2025.08.11 20:37:21,XAUUSD,SHORT,0.07,3345.29,3352.49,12,13,0.0,0.0,-50.4,-50.4,10055.48,sl 3352.44,7.35,2025.08.11 20:30:00,2025.08.11 20:35:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_08_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_wave_audit_A_regime_all_5m_wave_audit,6,2025.08.11 20:29:59,order_sent,3345.29,3352.44,3334.57,-1.007,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,3341.50,3362.84,3367.73,3405.08,LL_LH,4,-2.63,9.81,PERIOD_M15,3362.84,3341.50,3352.21,50.19,2.35,7,false,3352.21,4.21,32.43,PERIOD_M5,3342.54,3342.27,1,1.84,302.0,late,100.00,4.35,7.15,1.50,0.1094,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-08,20,50-61.8,3.00ATR+,1,2.00+,losing_trade
2025.08.13 08:50:00,2025.08.13 09:05:17,XAUUSD,SHORT,0.09,3346.71,3352.27,16,17,0.0,0.0,-50.04,-50.04,10081.44,sl 3352.23,15.28,2025.08.13 08:50:00,2025.08.13 09:05:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_08_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_wave_audit_A_regime_all_5m_wave_audit,8,2025.08.13 08:49:59,order_sent,3346.71,3352.23,3338.43,-1.0072,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,PERIOD_H1,3342.67,3354.30,3345.58,3354.48,LL_LH,4,-4.33,7.21,PERIOD_M15,3354.30,3342.67,3352.05,80.65,2.97,3,false,3352.05,3.79,45.92,PERIOD_M5,3348.50,3346.03,1,0.48,68.0,acceptable,100.00,3.91,5.52,1.50,0.1276,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-08,08,75-90,3.00ATR+,1,2.00+,losing_trade
2025.08.14 23:10:00,2025.08.15 06:14:16,XAUUSD,SHORT,0.11,3336.63,3341.2,18,19,0.0,2.81,-47.46,-47.46,10033.98,sl 3341.19,424.27,2025.08.14 23:10:00,2025.08.15 06:10:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_08_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_wave_audit_A_regime_all_5m_wave_audit,9,2025.08.14 23:09:59,order_sent,3336.63,3341.19,3329.79,-1.0022,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,3329.82,3366.42,3341.55,3374.74,LL_LH,13,-0.80,9.79,PERIOD_M15,3366.42,3329.82,3340.99,30.52,4.46,3,false,3340.99,3.77,11.91,PERIOD_M5,3337.94,3337.06,1,0.37,43.0,acceptable,100.00,3.94,4.56,1.50,0.1728,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-08,23,25-38.2,3.00ATR+,1,2.00+,losing_trade
2025.08.21 10:20:00,2025.08.21 13:39:41,XAUUSD,LONG,0.14,3337.63,3333.93,20,21,0.0,0.0,-51.8,-51.8,9982.18,sl 3334.07,199.68,2025.08.21 10:20:00,2025.08.21 13:35:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_08_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_wave_audit_A_regime_all_5m_wave_audit,10,2025.08.21 10:19:59,order_sent,3337.63,3334.07,3342.97,-1.0393,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3320.90,3352.22,3311.52,3350.18,HH_HL,22,0.53,4.20,PERIOD_M15,3320.90,3352.22,3334.26,57.34,7.86,4,false,3334.26,2.10,10.76,PERIOD_M5,3337.93,3338.65,1,0.64,102.0,unclear,100.00,2.22,3.56,1.50,0.1184,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-08,10,50-61.8,2.00-3.00ATR,1,2.00+,losing_trade
2025.08.25 14:40:00,2025.08.25 15:56:43,XAUUSD,LONG,0.1,3369.71,3364.82,22,23,0.0,0.0,-48.9,-48.9,9933.28,sl 3364.91,76.72,2025.08.25 14:40:00,2025.08.25 15:55:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_08_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_wave_audit_A_regime_all_5m_wave_audit,11,2025.08.25 14:39:59,order_sent,3369.71,3364.91,3376.91,-1.0187,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3363.06,3369.80,3359.76,3368.04,HH_HL,6,2.69,4.67,PERIOD_M15,3363.06,3369.80,3365.10,69.73,2.15,5,false,3365.10,3.17,68.40,PERIOD_M5,3368.32,3369.51,1,0.14,20.0,early,100.00,3.30,4.80,1.50,0.1305,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-08,14,61.8-75,3.00ATR+,1,2.00+,losing_trade
2025.08.26 10:55:00,2025.08.26 12:35:03,XAUUSD,LONG,0.11,3376.71,3372.2,24,25,0.0,0.0,-49.61,-49.61,9883.67,sl 3372.23,100.05,2025.08.26 10:55:00,2025.08.26 12:35:00,2025-08,2025-08-01,2025-08-31,2025 comparison sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_08_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_08_thirdwave_wave_audit_A_regime_all_5m_wave_audit,12,2025.08.26 10:54:59,order_sent,3376.71,3372.23,3383.43,-1.0067,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3369.84,3386.43,3351.30,3376.25,HH_HL,7,3.85,8.02,PERIOD_M15,3369.84,3386.43,3372.43,84.39,3.62,6,false,3372.43,1.59,25.80,PERIOD_M5,3377.68,3377.70,1,0.37,99.0,acceptable,75.00,1.67,4.48,1.50,0.0745,,,unclear,mixed_audit_conditions,DowFractal_ThirdWave_Regime,2025-08,10,75-90,1.50-2.00ATR,1,1.50-2.00,losing_trade
2025.10.06 13:45:00,2025.10.06 14:12:43,XAUUSD,LONG,0.04,3946.73,3935.05,4,5,0.0,0.0,-46.72,-46.72,10022.66,sl 3935.05,27.72,2025.10.06 13:45:00,2025.10.06 14:10:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_10_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_wave_audit_A_regime_all_5m_wave_audit,2,2025.10.06 13:44:59,order_sent,3946.73,3935.05,3964.25,-1.0,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3922.44,3945.09,3854.82,3920.74,HH_HL,5,7.27,12.74,PERIOD_M15,3922.44,3945.09,3935.40,42.78,1.39,8,false,3935.40,3.35,50.02,PERIOD_M5,3942.69,3943.52,1,0.95,321.0,late,75.00,3.45,11.68,1.50,0.0562,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,13,38.2-50,3.00ATR+,1,2.00+,losing_trade
2025.10.06 22:10:00,2025.10.07 10:10:29,XAUUSD,LONG,0.04,3963.09,3950.87,6,7,0.0,-3.34,-52.22,-52.22,9970.44,sl 3950.88,720.48,2025.10.06 22:10:00,2025.10.07 10:10:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_10_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_wave_audit_A_regime_all_5m_wave_audit,3,2025.10.06 22:09:59,order_sent,3963.09,3950.88,3981.41,-1.0008,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,3926.51,3970.06,3922.44,3949.51,HH_HL,7,8.41,14.15,PERIOD_M15,3926.51,3970.06,3951.21,43.28,2.86,6,false,3951.21,5.96,27.28,PERIOD_M5,3959.77,3961.24,1,0.93,185.0,late,100.00,6.13,12.21,1.50,0.0903,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,22,38.2-50,3.00ATR+,1,2.00+,losing_trade
2025.10.08 15:05:00,2025.10.08 16:36:05,XAUUSD,LONG,0.04,4042.55,4030.37,12,13,0.0,0.0,-48.72,-48.72,10059.04,sl 4030.49,91.08,2025.10.08 15:05:00,2025.10.08 16:35:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_10_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_wave_audit_A_regime_all_5m_wave_audit,6,2025.10.08 15:04:59,order_sent,4042.55,4030.49,4060.64,-1.01,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,3984.49,4049.55,3961.79,3991.01,HH_HL,11,10.37,11.33,PERIOD_M15,3984.49,4049.55,4030.77,28.87,3.35,10,false,4030.77,4.30,18.11,PERIOD_M5,4038.01,4038.04,1,1.65,451.0,late,100.00,4.40,12.06,1.50,0.0657,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,15,25-38.2,3.00ATR+,1,2.00+,losing_trade
2025.10.08 19:20:00,2025.10.08 22:08:20,XAUUSD,LONG,0.03,4052.76,4036.58,14,15,0.0,0.0,-48.54,-48.54,10010.5,sl 4036.75,168.33,2025.10.08 19:20:00,2025.10.08 22:05:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_10_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_wave_audit_A_regime_all_5m_wave_audit,7,2025.10.08 19:20:00,order_sent,4052.76,4036.75,4076.78,-1.0106,REGIME_TREND_UP,server_16_23,300,all_score_passing,PERIOD_H1,4026.37,4049.55,3984.49,3991.01,HH_HL,7,10.06,13.06,PERIOD_M15,4026.37,4049.55,4037.20,53.28,1.38,4,false,4037.20,3.46,67.13,PERIOD_M5,4048.47,4055.46,1,0.60,270.0,unclear,100.00,3.56,16.01,1.50,0.0422,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,19,50-61.8,3.00ATR+,1,2.00+,losing_trade
2025.10.09 04:05:00,2025.10.09 04:36:55,USDJPY,LONG,0.35,152.655,152.43,16,17,0.0,0.0,-51.66,-51.66,9958.84,sl 152.440,31.92,2025.10.09 04:05:00,2025.10.09 04:35:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_10_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_wave_audit_A_regime_all_5m_wave_audit,8,2025.10.09 04:04:59,order_sent,152.655,152.440,152.978,-1.0465,REGIME_TREND_UP,server_00_07,300,all_score_passing,PERIOD_H1,152.369,152.937,152.247,152.638,HH_HL,12,0.234,0.212,PERIOD_M15,152.369,152.937,152.457,84.51,3.80,8,false,152.457,2.02,34.86,PERIOD_M5,152.625,152.699,1,0.45,44.0,acceptable,100.00,2.20,0.215,1.50,0.1737,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,04,75-90,2.00-3.00ATR,1,2.00+,losing_trade
2025.10.09 14:05:00,2025.10.09 14:25:09,XAUUSD,LONG,0.07,4040.81,4034.02,20,21,0.0,0.0,-47.53,-47.53,9979.89,sl 4034.04,20.15,2025.10.09 14:05:00,2025.10.09 14:25:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_10_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_wave_audit_A_regime_all_5m_wave_audit,10,2025.10.09 14:04:59,order_sent,4040.81,4034.04,4050.97,-1.003,REGIME_TREND_UP,server_08_15,300,all_score_passing,PERIOD_H1,4022.73,4043.69,4002.60,4036.36,HH_HL,6,6.87,15.13,PERIOD_M15,4022.73,4043.69,4034.23,45.13,2.43,6,false,4034.23,3.62,31.39,PERIOD_M5,4039.98,4044.22,1,1.88,341.0,late,100.00,3.73,6.77,1.50,0.1046,,,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_Regime,2025-10,14,38.2-50,3.00ATR+,1,2.00+,losing_trade
2025.10.27 22:05:00,2025.10.27 22:29:46,XAUUSD,SHORT,0.06,4002.93,3991.24,38,39,0.0,0.0,70.14,70.14,10383.03,tp 3991.32,24.77,2025.10.27 22:05:00,2025.10.27 22:25:00,2025-10,2025-10-01,2025-10-31,2025 comparison sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2025_10_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2025_10_thirdwave_wave_audit_A_regime_all_5m_wave_audit,19,2025.10.27 22:04:59,order_sent,4002.93,4010.67,3991.32,1.5103,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,3971.50,4050.31,4024.03,4084.85,LL_LH,6,-13.12,23.09,PERIOD_M15,4050.31,3971.50,4010.21,49.12,4.20,4,false,4010.21,1.69,9.24,PERIOD_M5,4000.97,3999.27,1,0.85,366.0,unclear,100.00,1.79,7.74,1.50,0.0440,,,late_entry,entry_far_from_reclaim_or_pullback,DowFractal_ThirdWave_Regime,2025-10,22,38.2-50,1.50-2.00ATR,1,1.50-2.00,late_entry
2026.03.27 19:05:00,2026.03.30 00:01:00,EURUSD,SHORT,0.44,1.15246,1.15052,120,121,0.0,1.34,86.7,86.7,10610.21,tp 1.15068,3176.0,2026.03.27 19:05:00,2026.03.30 00:00:00,2026-Q1,2026-01-01,2026-03-31,2026YTD positive-period sample,ThirdWave_regime_BOTH_all_5m_wave_audit,2026_q1_thirdwave_wave_audit,A,ExpectedValue_MultiCurrency_ScoreScanner_2026_q1_thirdwave_wave_audit_A_regime_all_5m_wave_audit,60,2026.03.27 19:04:59,order_sent,1.15246,1.15365,1.15068,1.6303,REGIME_TREND_DOWN,server_16_23,300,all_score_passing,PERIOD_H1,1.15012,1.15456,1.15238,1.15584,LL_LH,11,-0.00076,0.00129,PERIOD_M15,1.15456,1.15012,1.15351,76.35,3.29,7,false,1.15351,1.42,23.65,PERIOD_M5,1.15250,1.15188,1,0.79,58.0,unclear,100.00,1.61,0.00119,1.50,0.1897,,,late_entry,entry_far_from_reclaim_or_pullback,DowFractal_ThirdWave_Regime,2026-03,19,75-90,1.00-1.50ATR,1,1.50-2.00,late_entry
