path,sha256
mql/Experts/usdjpy_20260402_followthrough_long.mq5,4b8341096d4b5871983943c991e49913f53c89816670048cf42ca4f65cab691a
mql/Experts/usdjpy_20260402_golden_method.ex5,b9283e1f73d715d6299284b9263f37124cbd3dbc356fca1a90a2215da1826370
mql/Experts/usdjpy_20260402_golden_method.mq5,26668cf88beaea365c2c0bf7ba3ef2d0570586953d58dc1e15fbed7a9ee99230
mql/Experts/usdjpy_20260402_long_stack.ex5,82ac07ee1292226bae550497804aa191fbaf6091ea90d25b70d29a7f51e5ea4a
mql/Experts/usdjpy_20260402_long_stack.mq5,ef29976a95c4aea1bec8c9234c5dee06caace1b730bf61d2db921513f8fe65ce
mql/Experts/usdjpy_20260402_regime_buckets.ex5,01c057edfd6591e2093d525d5b5bdf2ac57c61c67f36c5e31944bbf24ddf249d
mql/Experts/usdjpy_20260402_regime_buckets.mq5,39d4879deb21f2efedd582f9924b0233d6f61af22a5e4786c8a02cbd382fb6eb
mql/Experts/usdjpy_20260402_round_continuation_long.ex5,e2838c90630c7a5241e5194a4f4dad1dbd961ee78f3a249d1ced035cde3b2cba
mql/Experts/usdjpy_20260402_round_continuation_long.mq5,e8a3376a9d5a07089f7373592fbabcf7ccd6513781b7940540ef2ba421c4cd20
mql/Experts/usdjpy_20260402_zone_escape.ex5,ed16c3bdd17e18843115d6829f916fbafa5ac7fef5201616ca6b31b9f1b077af
mql/Experts/usdjpy_20260402_zone_escape.mq5,6d872691fb249ab39e410b3b89c5cf5ee7c2bbdf947d624e4da4a45fa269b891
mql/Experts/usdjpy_20260409_round_quality_guarded.ex5,0781875fbe3ef393a17a05c1230cc4a255a3b466c93c96014160c2a8a732b3d2
mql/Experts/usdjpy_20260409_round_quality_guarded.mq5,78b7bead8827e77fe61901d2c87fd5df031abdf8a2291c94d0dcf562c15d7e07
mql/Experts/usdjpy_20260410_late_overextension_short_guarded.ex5,a74a7b3f0fed96cf5332bcaabce6728de8981673abc0b440dd8a7d9e5a6223e6
mql/Experts/usdjpy_20260410_late_overextension_short_guarded.mq5,a8b3d66d83eb0a0da08711fdd013084c07819b5f25ac669c2179a610340df8ff
mql/Experts/usdjpy_20260410_late_quiet_spike_short_guarded.ex5,1c91f372c664c602b93d0d515c2081dd19e0a09862b5685c4049ce9d261a40a7
mql/Experts/usdjpy_20260410_late_quiet_spike_short_guarded.mq5,40f90200cbdea1803456fa1c53b380fb4f3105288aa824b7ed783796fd11e31b
mql/Experts/usdjpy_20260410_m1_context_pullback.ex5,e977342bfaf3fcbb76fb0a02ac8f9238b2a8e427e7f7247af4f9568c46374d51
mql/Experts/usdjpy_20260410_m1_context_pullback.mq5,fe398be964d7b651949b20257002978cae2e545c65593f4e71dece8f48dea89d
mql/Experts/usdjpy_20260410_method2_s2_short_guarded.ex5,fc0f30a4e3a3c18d6ad951b2d4f90b0b66136f983792954d945be5fbbb7e3bb0
mql/Experts/usdjpy_20260410_method2_s2_short_guarded.mq5,d1f556dead064ea0fae7a80be60fbf2ca1e5e78b6492d1310f254cb1b18bce3c
mql/Experts/usdjpy_20260410_round_continuation_short_guarded.ex5,6c37536c3abaf0b8a3e3447d54d386bdd346624e53c4e5f327cd5dd61397cc99
mql/Experts/usdjpy_20260410_round_continuation_short_guarded.mq5,4f2ab362f20cd90ba590fb0eea51692d3603623e6f12e9bcfccca4ae9b997ee2
mql/Experts/usdjpy_20260411_fractal_structure_method2_scaffold.ex5,33a77bdc2de3e067ec692f8fcd04a695d83047be20aeb48823d12d9e1e34c186
mql/Experts/usdjpy_20260411_fractal_structure_method2_scaffold.mq5,2250f0804599b82c967fb1c05f529ba6f023d6a343df6190ca383ed0df6072ef
mql/Experts/usdjpy_20260411_fractal_structure_short_guarded.ex5,7f4cfd6f37a90408ee90c6b3a1a26ece0504ed25947898f98ff9d65aeb2ad783
mql/Experts/usdjpy_20260411_fractal_structure_short_guarded.mq5,2fc42f01e439df326b03b76bf789fd23667060077c4b0bf671726861cd159d48
mql/Experts/usdjpy_20260411_m5_short_breakout_guarded.ex5,eacb88eaf6faff9097e316635cf6b2da631be0bdc3ca73199987ef19084fc839
mql/Experts/usdjpy_20260411_m5_short_breakout_guarded.mq5,e838c86f55679f6addfe98f79946c6686f20fc5b6b8fa814a0fde6a4eca27c26
mql/Experts/usdjpy_20260411_triple_structure_method2_scaffold.ex5,b466bed26619693deef5354391e1790d71d6832ac7abdf0c5c359c29d81ecc6c
mql/Experts/usdjpy_20260411_triple_structure_method2_scaffold.mq5,3acf911d3c41964ae2a9d486e7dbb149e2d34ed64468edda5d899aef24909330
mql/Experts/usdjpy_20260413_failed_breakout_short_scaffold.ex5,861a63118761dbce2dd48191c0bcf927dd37d2cd2c1e2521fcf8b517293a2a93
mql/Experts/usdjpy_20260413_failed_breakout_short_scaffold.mq5,8df9c178cdac4167bb79242e4c11803670d65b4127c1608f48d3ebc907faa98a
mql/Experts/usdjpy_20260414_dow_fractal_head_shoulders_engine.ex5,ef038f9afe45817086735d128b2174b50f4542714cc287ad14b9371147b0829c
mql/Experts/usdjpy_20260414_dow_fractal_head_shoulders_engine.mq5,d8bead13cead20bc311dcf3cf70559d47b2ee8e1a049f4670f09fdf71c08c7ba
mql/Experts/usdjpy_20260414_trend_continuation_pullback_engine.ex5,be8ecc2482882fdd7b0b44e879d5efe002ace82f576ee370b744c0fbb1ababce
mql/Experts/usdjpy_20260414_trend_continuation_pullback_engine.mq5,7b828947f0e0ad810ff35da6541e0e97d97629a0b5798db808b9701353e1d78e
mql/Experts/usdjpy_20260416_external_liquidity_sweep_failed_acceptance_engine.ex5,f2c57be7e4a6f9cfd8de682cd23654d2e87c7df9726d634527c5d76b5dabc56e
mql/Experts/usdjpy_20260416_external_liquidity_sweep_failed_acceptance_engine.mq5,3aed6b5acf80215c0cf7de87fa8c69f1ecf378660b66a23cec258950fdba0926
mql/Experts/usdjpy_20260416_liquidity_sweep_failed_acceptance_engine.ex5,2ee35d65a0a8d94e3f7014aa6f77420d79414ad8f77008fae1aad6a7ed98cdf7
mql/Experts/usdjpy_20260416_liquidity_sweep_failed_acceptance_engine.mq5,77009e29950e1784161a884e9b631af666b34ce5c162e940dfd81487dde1c264
mql/Experts/usdjpy_20260420_n_wave_third_leg_engine.ex5,9bcbc29577b53ddde54b1b00c707fb708ba0902d9edc7f499c725f4e7cc75afe
mql/Experts/usdjpy_20260420_n_wave_third_leg_engine.mq5,b8ea54bfcbcd87f173b131c4f28de0f82b6d0026c4aabe3620bfc167aeaf5422
mql/Experts/usdjpy_20260421_higher_timeframe_swing_continuation_engine.ex5,49b61b21fe749e1efe538735f5d99035a3b8eb1a34ffe96d51e75492f542143e
mql/Experts/usdjpy_20260421_higher_timeframe_swing_continuation_engine.mq5,93dfe45fea21643be2e97267925fe8a128e9424ca15ac23783202c60b3aa3f13
mql/Experts/usdjpy_20260421_tokyo_london_session_box_breakout_engine.ex5,00ea52163693dc79fed1864fc3336ceb9bccd6ce08fbdcb9135736e648379553
mql/Experts/usdjpy_20260421_tokyo_london_session_box_breakout_engine.mq5,2c63dd75681ec9767f926779cccd9ba35b67bcb623e948d7708f55081ae12236
mql/Experts/wrriam_fractal_add_range_for_btcusd_20250818.ex5,2622d154e820c21293be971f6f00e9f3f0435c92b5964d67fd7446b9a918db79
mql/Experts/wrriam_fractal_add_range_for_btcusd_20250818.mq5,98496dcb5fdfa8ffdcc8dcc74c87ce68ccbe6650aa85a39c7a873dfcdb393186
mql/Experts/real/１/ExpectedValue_NWave_Scalper.ex5,c13eb4b88c568058b1aae8e4d6e894aeb8af58895b7a58d568d8ce6c25027afc
mql/Experts/real/１/ExpectedValue_NWave_Scalper.mq5,dfeecf4d19629dd85b7ff0961516f9f32134d11ce2b6289b8a732394a41c21fa
mql/Experts/tests/ExpectedValue_TickShock_CleanMoveFeatureHarness.ex5,b2af2a242ab817b2d65219c676173ac5e38986b2a16f719cc2bf8a0e09add435
mql/Experts/tests/ExpectedValue_TickShock_CleanMoveFeatureHarness.mq5,da58adb987894c57d6c8ab3ee088fcc00e48f7018ca8de79d200ddc4a70d28ab
mql/Experts/tests/ExpectedValue_TickShock_ContextFeatureHarness.ex5,95eceb752e5dbf60e1d5c47d0f0b5d03825d02d8231d7b489fb16d41851ba34b
mql/Experts/tests/ExpectedValue_TickShock_ContextFeatureHarness.mq5,4599cb13c33abfc42a7139f1ac5698687d92c2442dce253276b5ab111076753d
mql/Experts/tests/ExpectedValue_TickShock_ControlFunnelHarness.ex5,a086184985f166540e449c60e94409a4fa9965856cf3d9b7a1b1c968459104c5
mql/Experts/tests/ExpectedValue_TickShock_ControlFunnelHarness.mq5,9716e2f9a56294e6e60e0d447ded57a88aa3c627c8b416abe490762d490db7ab
mql/Experts/tests/ExpectedValue_TickShock_CrossFxLeadLagHarness.ex5,140ec411aa8f15e9c48cd0b919c7dde2c80c7994e1e53a3def07ece746e31378
mql/Experts/tests/ExpectedValue_TickShock_CrossFxLeadLagHarness.mq5,a91b2a2e96e7a98403cf39652ee8d28b41b16c8f8bbf8c7f20136cbfc56ac5b0
mql/Experts/tests/ExpectedValue_TickShock_DelayedDecisionHarness.ex5,dc8e7f8da67f403a615bee36c40a8d9b2583c2f933a3cec6df887c1b8f50fe15
mql/Experts/tests/ExpectedValue_TickShock_DelayedDecisionHarness.mq5,95f7fe2aa2170c867285ba08605b7e8997955ef141f85ce87f231ca111b52fec
mql/Experts/tests/ExpectedValue_TickShock_DetectionTimeContinuationHarness.ex5,f0fb627be8cbfdb52633d807a7e74833c2c513fd83d7833b442b14346c28c70b
mql/Experts/tests/ExpectedValue_TickShock_DetectionTimeContinuationHarness.mq5,72af0afb121ae45698b72fa36a133816d9cf02924339c28f03826a95f738ecd6
mql/Experts/tests/ExpectedValue_TickShock_DetectorHarness.ex5,d317b7c1669f70a8b74c305b838a4f96d46c36a62dc5a68b054e6753e983b554
mql/Experts/tests/ExpectedValue_TickShock_DetectorHarness.mq5,591d485a952112a8e5963f427d2811fbe8bd8d3289bb53ec84d3e8ba0cea7438
mql/Experts/tests/ExpectedValue_TickShock_DomainUnitHarness.ex5,94eecf4da3b8c4054406c0ccf7517299ee50424c6944a5415d5250bcbb5b86f6
mql/Experts/tests/ExpectedValue_TickShock_DomainUnitHarness.mq5,d8b4271743f740c9d22f774a237e23e381a0fae3def69fb849e5b2e75491ea4e
mql/Experts/tests/ExpectedValue_TickShock_EconomicPathHarness.ex5,8b48dd65cbe97a202bd9f028c1a6e0d218ee4b34131185da3ca8bec499cd3b06
mql/Experts/tests/ExpectedValue_TickShock_EconomicPathHarness.mq5,f9cbd862ec5a2930dedd71c19dfb50ee2e05669ce57bd50909c7397d4796296e
mql/Experts/tests/ExpectedValue_TickShock_EventResponseHarness.ex5,ca3a454107c641c5f5530bdfa69770af0c70ed0725035f7d6e59119ab7519812
mql/Experts/tests/ExpectedValue_TickShock_EventResponseHarness.mq5,bca11a6f1d17ff40e11a40975db4a691d21df646b27034770b28ee9f1167dd17
mql/Experts/tests/ExpectedValue_TickShock_ExecutionHarness.ex5,ad2b43e8da5bec1769c462d13f912999ad7d186c7d63fc704161cff0d2966f4e
mql/Experts/tests/ExpectedValue_TickShock_ExecutionHarness.mq5,59bd1392a42ad31e9468999838a9587d52237d2a00c8afd8e3d649a89a9b9a30
mql/Experts/tests/ExpectedValue_TickShock_IntegrityRegressionHarness.ex5,975df1580b9be6349b373453ce2913f25d5f1f5c477987d5fca366d4f799a1b9
mql/Experts/tests/ExpectedValue_TickShock_IntegrityRegressionHarness.mq5,f8177f3c759c8d8c5bab4d35fa9bcaa243419c13e4daf08b7fa897da3f284001
mql/Experts/tests/ExpectedValue_TickShock_MediumHorizonResponseHarness.ex5,8d464ad8a8859a9d4893029d47e39d34ddf4a1b15fb2678e7d31987b40653715
mql/Experts/tests/ExpectedValue_TickShock_MediumHorizonResponseHarness.mq5,f467ed2cbbb09320f9c71a475ea4f20707954e76e6a2d54fb308607149b5d299
mql/Experts/tests/ExpectedValue_TickShock_MultiCurrencyMergeHarness.ex5,6ab4cbffa0ef8b1f0a0b2cc7f618025c194d2a17b2a0a6c41e12d7f92a6622c3
mql/Experts/tests/ExpectedValue_TickShock_MultiCurrencyMergeHarness.mq5,6ed3c6c5b9882cba9bc43350172decbccaaac36f9d52b554832361838dad59f8
mql/Experts/tests/ExpectedValue_TickShock_OrderLifecycleHarness.ex5,e2047a2d097b65acc91031f56ead7f056db5e18af579ededfca6e2acf331c551
mql/Experts/tests/ExpectedValue_TickShock_OrderLifecycleHarness.mq5,d752696629fe1f20d669fb890c82cb092df0fefa618f371dfae688e332b23128
mql/Experts/tests/ExpectedValue_TickShock_OrderReachabilityHarness.ex5,5f67b8f53cab2f4fe633883dddfdec32c973e9b266f8fc4c9934cbf2975dd2d0
mql/Experts/tests/ExpectedValue_TickShock_OrderReachabilityHarness.mq5,da46ceb03dbeda3ad60c1f999ec607abb300fc932a274b4e90f6ad54b4fc68c9
mql/Experts/tests/ExpectedValue_TickShock_PostShockExcursionHarness.ex5,8746ce7a7d268505f2752680a55e4ea32231f21df693fb60d72a3a94c212f2b2
mql/Experts/tests/ExpectedValue_TickShock_PostShockExcursionHarness.mq5,d4ac03781563a60357fcb4654847d72bcb75e201d3f95ef2d7a46d2eb326e49c
mql/Experts/tests/ExpectedValue_TickShock_ReachabilityHarness.ex5,940b136389bc972a0f4b7310302dc909afd9a1c6dfb04860852b32813acc623c
mql/Experts/tests/ExpectedValue_TickShock_ReachabilityHarness.mq5,04e116772925ca1d7adc6bd8352894a9a23cc1248fff890d7775ec2452db0ab1
mql/Experts/tests/ExpectedValue_TickShock_ResearchReachabilityHarness.ex5,60373b83113be06bccd80d6b017afbe68afa9ed84f2f1b5316c14b5209b84b5f
mql/Experts/tests/ExpectedValue_TickShock_ResearchReachabilityHarness.mq5,e352d902fe01f7b721045175dcf139ac0b3ca0f938e2d459785b569684ccd594
mql/Experts/tests/ExpectedValue_TickShock_StateConditionedResponseHarness.ex5,ac4ad6d9ab32de6b754c63837aeb24760bb71482d900b8060f4604d99de8fd7a
mql/Experts/tests/ExpectedValue_TickShock_StateConditionedResponseHarness.mq5,e62aedfc9500e6c77bfce20ba73cfca32f107b1dfbc248dc0f5ee0c3edb2d046
mql/Experts/tests/ExpectedValue_TickShock_StateMachineHarness.ex5,cdf8c63f7a2cd1dab100d7a33f9b9ab1ea476a9d238c71eb468a38baacc042a4
mql/Experts/tests/ExpectedValue_TickShock_StateMachineHarness.mq5,f82ad9a98d791bb6d7729bb2df61c465d154f293593e011f1a44dfeb7f67e490
mql/Experts/tests/ExpectedValue_TickShock_SymmetricOcoHarness.ex5,5f0f5a29782ea5f99b81fc393104e7a0683add56cabfc26a7d97677ba4964ad7
mql/Experts/tests/ExpectedValue_TickShock_SymmetricOcoHarness.mq5,c4b4bc6cb7119f36ce35e6d4ddcac5f07ec632550b0c0e2b34c15cd1672a57a5
mql/Experts/tests/ExpectedValue_TickShock_SyntheticIntegrationHarness.ex5,63d7cd3b911313f1e7f0630302619c08b2165cbf7d58d597024053ca8d190597
mql/Experts/tests/ExpectedValue_TickShock_SyntheticIntegrationHarness.mq5,da554a5925670bb3a6a9bc1c8936854a57fc0c033c29da2e10bdd926fa3d4e11
mql/Experts/tests/ExpectedValue_TickShock_Technical4m2mParityHarness.ex5,8d9a107b8a71962c27f28d36f833170dfec0f04855e99fbfe9b91009dec84808
mql/Experts/tests/ExpectedValue_TickShock_Technical4m2mParityHarness.mq5,0691b763979e0867f28adaffa1de02aca3955c21409ba27e2997233e6216b141
mql/Experts/tests/ExpectedValue_TickShock_TechnicalExecutionHarness.ex5,ab62ab88cd4aee97bc28485281ee354d439591546fa0b772d1e43594a04ee15a
mql/Experts/tests/ExpectedValue_TickShock_TechnicalExecutionHarness.mq5,9f786531397f381632687a9146a2598f22afa7efc4f3c2c9536a6bf6336b7375
mql/Experts/tests/ExpectedValue_TickShock_TechnicalFeaturesHarness.ex5,1bad037adfe30c38ac7c21e95f08ec545e90c8634387225f073e2e1d27743282
mql/Experts/tests/ExpectedValue_TickShock_TechnicalFeaturesHarness.mq5,db62a854ee9da5bfa36829e44203771e1ac111197b379b4a30cbffe4c3a78c37
mql/Experts/tests/ExpectedValue_TickShock_TechnicalModelParityHarness.ex5,84bf995edeb03b74be3c6e84b443189f240827eaa90493386de3b3fe379114b5
mql/Experts/tests/ExpectedValue_TickShock_TechnicalModelParityHarness.mq5,70e45b9eaa904798bc40ff49ee9473deec732722a6d2a06369bc0e9b00b5f6f0
mql/Experts/tests/TickShockStep15ATestSupport.mqh,4f5bb8bf1abb25ae34c16fd01071fb0912f0e7ffc7fa67c2847679a897e10ebb
mql/Experts/tests/TickShockStep15BTestSupport.mqh,07186b6b88a4ba3c8a3cde5b4da830175e8f8104a87803ac7f2a3307b8a9a67d
mql/Experts/tests/TickShockStep15CTestSupport.mqh,1d9625881f11ecb59aaac6ec5526779c9e24b05ff4fbf42d8d887bb821bbadc1
mql/Experts/tests/TickShockStep15DTestSupport.mqh,d321ff64b5022792287e18a247c64a3e9819a8fef09b41868ca45af0c6c357bd
mql/Experts/tests/TickShockStep15ETestSupport.mqh,1b20a8c06dd83ecf04d2e5123c53134686f230c4845288dc1fcdbfa3c02326c1
mql/Experts/tests/TickShockStep15FTestSupport.mqh,436157c685493e685217c8498c1c5dee2018999f0514c32b1e902d35916205cb
mql/Experts/tests/TickShockStep15GTestSupport.mqh,d2b41524aad535c258f140c4912992eb7470dda3f8a71ae6233f7a15b7901dbd
mql/Experts/tests/TickShockStep15HTestSupport.mqh,2b71b0cd24115ef6d4f4c22595f77311b0413778425594a5041a741e99b0decf
mql/Experts/tests/TickShockStep5TestSupport.mqh,491d98cd45a17cb121e1f45897ea374c3b669e5c4ee1a8f59fbff0d09256612f
mql/Include/TickShockResearchExecution.mqh,f2c33e8012e18e3392bb68b855c1ce4d1bfc92160acd46c7c8399b3e143811e9
mql/Include/TickShockStateMachine.mqh,b12575b3894cf33aae7103c914b8f470df41ab3f60fb81b428044e5ef45af685
mql/Include/TrendlineWave2Failure.mqh,ba9e6fab2f4c35edb05015ee31be7d9390dac17df932c12f41a926a2cdbc99a7
mql/Include/TickShock/TickShockBaseline.mqh,ea6cc2a70c5d65ac2e67f06cf259f8a746745843c7b416c47be8f07a005a7971
mql/Include/TickShock/TickShockCleanMoveFeatures.mqh,5913b3552a86ab6aa8b14452c773bc27a22a074ed08678b0ce7364332b430830
mql/Include/TickShock/TickShockClusterer.mqh,567918b873efed5fcfd66f8431c42e5c6d2a295ae2e4585d2a37136da190f9cf
mql/Include/TickShock/TickShockConfig.mqh,247bfcc34fb948f0d8ea4dca28ef93568e45b8a3d266baaa2dccc6b4442f67ea
mql/Include/TickShock/TickShockContextFeatures.mqh,2594cbc35f95093972097948034df99c18c3fedaa6229df74f9cbc5c17ba6e72
