entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_alignment_mode,htf_permission_mode,allowed_direction,h4_direction_state,h1_direction_state,rejected_by_htf_permission,candidate_long_detected,candidate_short_detected,selected_candidate_direction,selected_candidate_timeframe,m15_best_pattern,m15_best_score,m5_best_pattern,m5_best_score,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,retest_reference_distance_atr,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,target_room_score,retest_score,time_bucket,time_score_removed_flag,candidate_orderable_before_session_selection,rejected_before_selection_reason,session_consumed_reason,final_score,entry,exit,stop_loss,take_profit,risk_price,result_r,initial_stop_loss_price,current_stop_loss_price,break_even_enabled,break_even_triggered,break_even_trigger_type,break_even_trigger_r,break_even_trigger_time,bars_to_break_even,max_favorable_r_before_exit,max_adverse_r_before_exit,exit_type,full_sl_exit,break_even_exit,tp_exit,time_exit,result_r_before_be,result_r_after_be,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id,break_even_mode,run_id,scenario_id,scenario_name,scenario_mode,experiment_id,htf_permission_id,htf_permission_value,htf_alignment_value,break_even_id,break_even_value,filter_orderable_before_session_selection,diagnostic_only,preset,tester_ini,year,month,target_room_bucket,retest_score_bucket,obstacle_distance_bucket,final_score_bucket
2025.01.14 10:15:00,2025.01.14 11:22:53,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.01.14 10:00:00,10,7,16,london,2025.01.14 07:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,157.41400000,PERIOD_M5,strict_h4_h1_alignment,soft_pre_filter,both,no_confirmed_wave3_break,no_confirmed_wave3_break,false,true,true,LONG,PERIOD_M5,double_top,4.200,inverse_head_and_shoulders,4.500,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,157.54800000,157.52900000,157.54800000,pre_session_high,0.0694,session_high|opening_range_high|neckline_level,157.52900000,0.0245,false,true,false,false,1.50,157.89800000,-0.300,0.200,0-30,true,false,none,order_sent,4.400,157.53100000,157.89800000,157.28600000,157.89800000,0.24500000,1.4980,157.28600000,157.28600000,false,false,none,0.0000,,-1,1.4980,0.0000,tp,false,false,true,false,1.4980,0.0000,34.86,0.00,0.00,34.86,0.150,1.498,4,0.08164286,16.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,104,no_break_even,all_first120__soft__no_be,all_symbols_first120,session_reversal_pullback_all_symbols_first120,0,prefilter_soft,soft,3,0,no_be,0,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.ini,2025,2025-01,negative,high,lt_0_8r,gte_1_1
2025.01.14 10:15:00,2025.01.14 14:42:19,session_reversal_pullback_all_symbols_first120,GBPJPY,LONG,2025.01.14 10:00:00,10,7,16,london,2025.01.14 07:00,0,first_120min,true,true,3,GBPJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,192.50500000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,no_confirmed_wave3_break,no_confirmed_wave3_break,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,inverse_head_and_shoulders,4.500,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,192.66800000,192.61900000,192.66800000,failed_breakout_level,0.0413,session_high|opening_range_high|neckline_level,192.61900000,0.1169,false,true,true,false,1.50,193.51600000,-0.300,0.200,0-30,true,false,none,order_sent,4.400,192.64400000,192.06300000,192.06300000,193.51600000,0.58100000,-1.0000,192.06300000,192.06300000,false,false,none,0.0000,,-1,0.0000,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-22.08,0.00,0.00,-22.08,0.060,1.501,17,0.21378571,38.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,106,no_break_even,all_first120__soft__no_be,all_symbols_first120,session_reversal_pullback_all_symbols_first120,0,prefilter_soft,soft,3,0,no_be,0,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.ini,2025,2025-01,negative,high,lt_0_8r,gte_1_1
2025.01.14 10:15:00,2025.01.14 16:15:00,session_reversal_pullback_all_symbols_first120,EURJPY,LONG,2025.01.14 10:00:00,10,7,16,london,2025.01.14 07:00,0,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,161.60200000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,no_confirmed_wave3_break,no_confirmed_wave3_break,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,inverse_head_and_shoulders,4.500,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,161.76700000,161.63300000,161.76700000,previous_day_high,0.2974,session_high|opening_range_high|neckline_level,161.63300000,0.1126,false,true,true,false,1.50,162.23600000,-0.300,0.200,0-30,true,false,none,order_sent,4.400,161.65100000,161.73800000,161.26100000,162.23600000,0.39000000,0.2231,161.26100000,161.26100000,false,false,none,0.0000,,-1,0.2231,0.0000,time,false,false,false,true,0.2231,0.0000,4.96,0.00,0.00,4.96,0.090,1.500,24,0.15992857,30.00,4.400,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,105,no_break_even,all_first120__soft__no_be,all_symbols_first120,session_reversal_pullback_all_symbols_first120,0,prefilter_soft,soft,3,0,no_be,0,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.ini,2025,2025-01,negative,high,lt_0_8r,gte_1_1
2025.01.14 16:15:00,2025.01.14 16:23:26,session_reversal_pullback_all_symbols_first120,EURUSD,SHORT,2025.01.14 16:00:00,16,13,22,london_newyork_overlap,2025.01.14 13:00,0,first_120min,true,true,3,EURUSD,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,1.02516000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,no_confirmed_wave3_break,no_confirmed_wave3_break,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,double_top,4.200,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,1.02516000,1.02493000,1.02493000,wick_cluster_zone,0.1215,neckline_level,1.02516000,0.0962,false,true,true,false,1.50,1.02346000,-0.300,0.200,0-30,true,false,none,order_sent,4.400,1.02506000,1.02613000,1.02613000,1.02346000,0.00107000,-1.0000,1.02613000,1.02613000,false,false,none,0.0000,,-1,0.0000,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-24.61,0.00,0.00,-24.61,0.230,1.495,0,0.00104000,18.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,112,no_break_even,all_first120__soft__no_be,all_symbols_first120,session_reversal_pullback_all_symbols_first120,0,prefilter_soft,soft,3,0,no_be,0,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.ini,2025,2025-01,negative,high,lt_0_8r,gte_1_1
2025.01.14 16:15:00,2025.01.14 16:31:31,session_reversal_pullback_all_symbols_first120,GBPUSD,SHORT,2025.01.14 16:00:00,16,13,22,london_newyork_overlap,2025.01.14 13:00,0,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,1.21532000,PERIOD_M5,strict_h4_h1_alignment,soft_pre_filter,both,no_confirmed_wave3_break,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,double_top,4.200,head_and_shoulders,4.500,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,1.21530000,1.21398000,1.21398000,session_low,0.4375,neckline_level,1.21532000,0.3030,false,true,true,false,1.50,1.21178000,-0.300,0.200,0-30,true,false,none,order_sent,4.400,1.21489000,1.21700000,1.21697000,1.21178000,0.00208000,-1.0144,1.21697000,1.21697000,false,false,none,0.0000,,-1,0.0000,1.0144,full_sl,true,false,false,false,-1.0144,0.0000,-23.21,0.00,0.00,-23.21,0.110,1.495,1,0.00141929,20.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,113,no_break_even,all_first120__soft__no_be,all_symbols_first120,session_reversal_pullback_all_symbols_first120,0,prefilter_soft,soft,3,0,no_be,0,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.ini,2025,2025-01,negative,high,lt_0_8r,gte_1_1
2025.01.14 19:15:00,2025.01.15 01:15:00,session_reversal_pullback_all_symbols_first120,GBPJPY,LONG,2025.01.14 19:00:00,19,16,1,new_york,2025.01.14 16:00,0,first_120min,true,true,3,GBPJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,192.30500000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,no_confirmed_wave3_break,no_confirmed_wave3_break,false,true,true,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,head_and_shoulders,4.500,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,192.45300000,192.41185714,192.50000000,round_number,0.1130,session_high|opening_range_high|neckline_level,192.45300000,0.1037,false,true,true,false,1.50,193.40800000,-0.300,0.200,0-30,true,false,none,order_sent,4.400,192.42600000,192.83900000,191.77100000,193.40800000,0.65500000,0.6305,191.77100000,191.77100000,false,false,none,0.0000,,-1,0.6305,0.0000,time,false,false,false,true,0.6305,0.0000,13.08,0.00,0.17,13.25,0.050,1.499,24,0.26035714,38.00,4.400,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,117,no_break_even,all_first120__soft__no_be,all_symbols_first120,session_reversal_pullback_all_symbols_first120,0,prefilter_soft,soft,3,0,no_be,0,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.ini,2025,2025-01,negative,high,lt_0_8r,gte_1_1
2025.01.14 19:15:00,2025.01.15 01:15:00,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.01.14 19:00:00,19,16,1,new_york,2025.01.14 16:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,157.94400000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,no_confirmed_wave3_break,no_confirmed_wave3_break,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,inverse_head_and_shoulders,4.500,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,158.12300000,158.08500000,158.12300000,failed_breakout_level,0.0673,session_high|opening_range_high|neckline_level,158.08500000,0.0231,false,true,true,false,1.50,158.84700000,-0.300,0.200,0-30,true,false,none,order_sent,4.400,158.08900000,157.93100000,157.58400000,158.84700000,0.50500000,-0.3129,157.58400000,157.58400000,false,false,none,0.0000,,-1,0.0000,0.3129,time,false,false,false,true,-0.3129,0.0000,-7.00,0.00,0.33,-6.67,0.070,1.501,24,0.17314286,18.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,116,no_break_even,all_first120__soft__no_be,all_symbols_first120,session_reversal_pullback_all_symbols_first120,0,prefilter_soft,soft,3,0,no_be,0,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.ini,2025,2025-01,negative,high,lt_0_8r,gte_1_1
2025.01.15 10:15:00,2025.01.15 15:30:01,session_reversal_pullback_all_symbols_first120,GBPJPY,SHORT,2025.01.15 10:00:00,10,7,16,london,2025.01.15 07:00,0,first_120min,true,true,3,GBPJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,191.82800000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,no_confirmed_wave3_break,no_confirmed_wave3_break,false,false,true,SHORT,PERIOD_M15,double_top,4.200,double_top,4.200,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,191.82800000,191.66600000,191.50000000,round_number,0.4989,session_low|opening_range_low|neckline_level,191.66600000,0.2281,false,true,true,false,1.50,191.04300000,-0.300,0.200,0-30,true,false,none,order_sent,4.100,191.72800000,192.32100000,192.18500000,191.04300000,0.45700000,-1.2976,192.18500000,192.18500000,false,false,none,0.0000,,-1,0.0000,1.2976,full_sl,true,false,false,false,-1.2976,0.0000,-30.03,0.00,0.00,-30.03,0.080,1.499,21,0.27185714,38.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,120,no_break_even,all_first120__soft__no_be,all_symbols_first120,session_reversal_pullback_all_symbols_first120,0,prefilter_soft,soft,3,0,no_be,0,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.ini,2025,2025-01,negative,high,lt_0_8r,gte_1_1
2025.01.15 16:15:00,2025.01.15 16:27:21,session_reversal_pullback_all_symbols_first120,USDJPY,SHORT,2025.01.15 16:00:00,16,13,22,london_newyork_overlap,2025.01.15 13:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,156.32600000,PERIOD_M5,strict_h4_h1_alignment,soft_pre_filter,short_only,confirmed_break_below_swing_low,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,none,0.000,double_top,4.200,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,156.32600000,156.24300000,156.24300000,pre_session_low,0.3132,neckline_level,156.32600000,0.1510,false,true,true,false,1.50,156.02700000,-0.300,0.200,0-30,true,false,none,order_sent,4.100,156.30000000,156.02300000,156.48200000,156.02700000,0.18200000,1.5220,156.48200000,156.48200000,false,false,none,0.0000,,-1,1.5220,0.0000,tp,false,false,true,false,1.5220,0.0000,37.28,0.00,0.00,37.28,0.210,1.500,0,0.17221429,19.00,4.100,other,false,not_invalidated,DEAL_REASON_TP,122,no_break_even,all_first120__soft__no_be,all_symbols_first120,session_reversal_pullback_all_symbols_first120,0,prefilter_soft,soft,3,0,no_be,0,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.ini,2025,2025-01,negative,high,lt_0_8r,gte_1_1
2025.01.15 16:15:00,2025.01.15 16:56:48,session_reversal_pullback_all_symbols_first120,GBPUSD,SHORT,2025.01.15 16:00:00,16,13,22,london_newyork_overlap,2025.01.15 13:00,0,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,sweep_high_reclaim,sweep_reclaim_retest,1.23006000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,confirmed_break_above_swing_high,break_above_without_higher_pullback,false,false,true,SHORT,PERIOD_M15,sweep_high_reclaim,3.400,none,0.000,NONE,false,H4_LONG_confirmed_break_above_swing_high|H1_NONE_break_above_without_higher_pullback,true,1.23006000,1.22794000,1.22794000,session_low,0.8824,neckline_level,1.23006000,0.4647,false,true,false,false,1.50,1.22700000,0.000,0.200,0-30,true,false,none,order_sent,3.600,1.22929000,1.22700000,1.23082000,1.22700000,0.00153000,1.4967,1.23082000,1.23082000,false,false,none,0.0000,,-1,1.4967,0.0000,tp,false,false,true,false,1.4967,0.0000,34.35,0.00,0.00,34.35,0.150,1.497,2,0.00165714,20.00,3.600,other,false,not_invalidated,DEAL_REASON_TP,124,no_break_even,all_first120__soft__no_be,all_symbols_first120,session_reversal_pullback_all_symbols_first120,0,prefilter_soft,soft,3,0,no_be,0,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.ini,2025,2025-01,zero,high,0_8_to_1_0r,gte_1_1
2025.01.15 16:15:00,2025.01.15 17:59:06,session_reversal_pullback_all_symbols_first120,EURJPY,SHORT,2025.01.15 16:00:00,16,13,22,london_newyork_overlap,2025.01.15 13:00,0,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,161.58800000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,no_confirmed_wave3_break,no_confirmed_wave3_break,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,head_and_shoulders,4.500,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,161.52300000,161.43000000,161.43000000,current_day_low,0.2862,neckline_level,161.58800000,0.4552,false,true,true,false,1.50,161.07000000,-0.300,0.200,0-30,true,false,none,order_sent,4.400,161.51500000,161.06900000,161.81200000,161.07000000,0.29700000,1.5017,161.81200000,161.81200000,false,false,none,0.0000,,-1,1.5017,0.0000,tp,false,false,true,false,1.5017,0.0000,34.30,0.00,0.00,34.30,0.120,1.498,6,0.16035714,30.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,123,no_break_even,all_first120__soft__no_be,all_symbols_first120,session_reversal_pullback_all_symbols_first120,0,prefilter_soft,soft,3,0,no_be,0,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.ini,2025,2025-01,negative,high,lt_0_8r,gte_1_1
2025.01.15 19:15:00,2025.01.16 01:15:00,session_reversal_pullback_all_symbols_first120,GBPUSD,SHORT,2025.01.15 19:00:00,19,16,1,new_york,2025.01.15 16:00,0,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,1.22245000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,confirmed_break_above_swing_high,no_confirmed_wave3_break,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,none,0.000,NONE,false,H4_LONG_confirmed_break_above_swing_high|H1_NONE_no_confirmed_wave3_break,true,1.22210000,1.22107000,1.22004000,failed_breakout_level,0.2672,session_low|opening_range_low|neckline_level,1.22107000,0.1426,false,true,true,false,1.50,1.21396000,-0.300,0.200,0-30,true,false,none,order_sent,4.400,1.22136000,1.22360000,1.22630000,1.21396000,0.00494000,-0.4534,1.22630000,1.22630000,false,false,none,0.0000,,-1,0.0000,0.4534,time,false,false,false,true,-0.4534,0.0000,-11.20,0.00,-0.15,-11.35,0.050,1.498,24,0.00203357,20.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,130,no_break_even,all_first120__soft__no_be,all_symbols_first120,session_reversal_pullback_all_symbols_first120,0,prefilter_soft,soft,3,0,no_be,0,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.ini,2025,2025-01,negative,high,lt_0_8r,gte_1_1
2025.01.15 19:15:00,2025.01.16 01:15:00,session_reversal_pullback_all_symbols_first120,EURUSD,SHORT,2025.01.15 19:00:00,19,16,1,new_york,2025.01.15 16:00,0,first_120min,true,true,3,EURUSD,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,1.02884000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,break_above_without_higher_pullback,break_below_without_lower_pullback,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,none,0.000,NONE,false,H4_NONE_break_above_without_higher_pullback|H1_NONE_break_below_without_lower_pullback,true,1.02869000,1.02803000,1.02803000,session_low,0.0977,neckline_level,1.02884000,0.2120,false,true,true,false,1.50,1.02129000,-0.300,0.200,0-30,true,false,none,order_sent,4.400,1.02850000,1.02921000,1.03331000,1.02129000,0.00481000,-0.1476,1.03331000,1.03331000,false,false,none,0.0000,,-1,0.0000,0.1476,time,false,false,false,true,-0.1476,0.0000,-3.55,0.00,0.41,-3.14,0.050,1.499,24,0.00160357,18.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,129,no_break_even,all_first120__soft__no_be,all_symbols_first120,session_reversal_pullback_all_symbols_first120,0,prefilter_soft,soft,3,0,no_be,0,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.ini,2025,2025-01,negative,high,lt_0_8r,gte_1_1
2025.01.15 19:15:00,2025.01.16 01:15:02,session_reversal_pullback_all_symbols_first120,GBPJPY,SHORT,2025.01.15 19:00:00,19,16,1,new_york,2025.01.15 16:00,0,first_120min,true,true,3,GBPJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,191.33600000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,no_confirmed_wave3_break,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,none,0.000,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,191.27500000,191.18200000,191.16400000,wick_cluster_zone,0.0320,session_low|opening_range_low|neckline_level,191.18200000,0.0145,false,true,true,false,1.50,190.15500000,-0.300,0.200,0-30,true,false,none,order_sent,4.400,191.18600000,191.37000000,191.87400000,190.15500000,0.68800000,-0.2674,191.87400000,191.87400000,false,false,none,0.0000,,-1,0.0000,0.2674,time,false,false,false,true,-0.2674,0.0000,-5.90,0.00,-2.13,-8.03,0.050,1.499,24,0.27535714,38.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,128,no_break_even,all_first120__soft__no_be,all_symbols_first120,session_reversal_pullback_all_symbols_first120,0,prefilter_soft,soft,3,0,no_be,0,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.ini,2025,2025-01,negative,high,lt_0_8r,gte_1_1
2025.01.16 03:15:00,2025.01.16 03:47:05,session_reversal_pullback_all_symbols_first120,USDJPY,SHORT,2025.01.16 03:00:00,3,0,9,tokyo,2025.01.16 00:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,156.18500000,PERIOD_M15,strict_h4_h1_alignment,soft_pre_filter,both,confirmed_break_below_swing_low,no_confirmed_wave3_break,false,true,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,sweep_low_reclaim,3.400,NONE,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,156.16300000,156.00300000,156.00300000,current_day_low,0.3066,neckline_level,156.18500000,0.6450,false,true,true,false,1.50,155.58700000,-0.300,0.200,0-30,true,false,none,order_sent,4.400,156.11000000,155.57800000,156.45900000,155.58700000,0.34900000,1.5244,156.45900000,156.45900000,false,false,none,0.0000,,-1,1.5244,0.0000,tp,false,false,true,false,1.5244,0.0000,37.61,0.00,0.00,37.61,0.110,1.499,2,0.11628571,18.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,134,no_break_even,all_first120__soft__no_be,all_symbols_first120,session_reversal_pullback_all_symbols_first120,0,prefilter_soft,soft,3,0,no_be,0,True,False,reports/presets/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.set,reports/backtest/ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__soft__no_be_2025.ini,2025,2025-01,negative,high,lt_0_8r,gte_1_1
